"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"11","Rho GTPase cycle Homo sapiens R-HSA-194840","70/122",2.87591958788948e-09,3.77791254954572e-07,0,0,2.95176554893869,58.0520582663844,"ARHGAP11A;TRIO;FAM13B;RASGRF2;ARHGDIG;ARHGAP1;ARHGAP6;ARHGAP4;ARHGAP44;SYDE1;AKAP13;OPHN1;MCF2L;ARHGDIB;RAC1;VAV3;RALBP1;PLEKHG2;STARD8;ARHGEF17;PLEKHG5;RHOG;ARAP3;GMIP;RHOC;RHOA;VAV1;RHOB;ARHGAP10;ARHGEF9;RHOJ;ARHGEF3;ARHGEF4;ARHGEF2;ARHGEF7;SOS1;SOS2;RHOQ;ARHGEF6;ARHGAP18;ARHGAP17;KALRN;RHOBTB1;FGD1;RHOBTB2;FGD2;ARHGAP22;CDC42;ABR;ARHGAP20;RACGAP1;CHN1;A2M;SRGAP2;ECT2;SRGAP1;STARD13;ARHGAP29;ARHGAP28;MYO9B;ARHGAP26;ARHGAP25;MYO9A;ARHGAP24;ARHGAP23;ARHGAP33;ARHGAP31;ARHGAP30;DLC1;TRIP10"
"12","Cell-extracellular matrix interactions Homo sapiens R-HSA-446353","16/16",9.1792408007698e-09,1.10533357975936e-06,0,0,219264,4057770.04167437,"ITGB1;VASP;FBLIM1;ACTN1;PXN;TESK1;ILK;PARVA;PARVB;FLNA;FLNC;RSU1;FERMT2;LIMS2;LIMS1;ARHGEF6"
"13","Smooth Muscle Contraction Homo sapiens R-HSA-445355","26/33",2.96568080523994e-08,3.29646827967055e-06,0,0,8.11396673501937,140.644043840731,"TRIM72;ITGB5;PXN;LMOD1;MYL12A;ACTG2;MYLK;MYL12B;CALD1;MYH11;ANXA1;ANXA2;CAV3;TPM4;TPM3;TPM2;ITGA1;TPM1;SORBS1;SORBS3;ACTA2;MYL6;TLN1;CALM1;MYL9;VCL"
"14","RHO GTPase Effectors Homo sapiens R-HSA-195258","120/255",1.24019685627843e-07,1.28006032665881e-05,0,0,1.95293609671848,31.0572020151627,"CYFIP1;NCKAP1;NUP107;WIPF1;ZWILCH;NCF2;NCF4;ACTB;MYLK;ACTG1;CDC20;PPP1CC;KIF5B;KIF5A;KNTC1;CYBB;CYBA;MYL6;DAAM1;BTK;MYL9;IQGAP1;KLC1;IQGAP3;NUP160;MYL12B;SKA2;DSN1;KLC2;ABL1;DVL2;DVL3;NCKAP1L;MYH11;SRGAP2;MYH10;ARPC5;PTK2;ZWINT;NDC80;KIF18A;DIAPH2;DIAPH3;ARPC2;CALM1;ITGB1;AHCTF1;CDKN1B;YWHAB;ARPC1B;BRK1;YWHAQ;NUF2;RAC1;SPDL1;YWHAG;YWHAH;NCK1;ACTR3;ACTR2;PPP1R12A;NUP133;RHOG;PPP2R5A;RHOC;YWHAZ;RHOA;RHOB;CIT;CTTN;KIF2A;INCENP;MYH9;TAX1BP3;KIF2C;PIK3C3;MAPRE1;PPP1R12B;RHOQ;ITGB3BP;PAFAH1B1;ROCK1;PKN3;ROCK2;SRC;SRF;CENPC;CDC42;CTNNA1;FLNA;PAK3;WASF2;BUB1;WASF3;CLASP2;MAPK3;PPP1R14A;NDE1;LIMK2;LIMK1;KTN1;FMNL3;CENPE;CENPF;FMNL1;FMNL2;CENPH;CENPI;PRC1;TAOK1;CENPK;ABI1;CENPL;CTNNB1;CENPO;PKN1;CENPP;CENPQ;MAD2L1;NUP37"
"15","Other semaphorin interactions Homo sapiens R-HSA-416700","17/19",2.44083793928794e-07,2.35134054818071e-05,0,0,18.5486542443064,282.417251245201,"ITGB1;SEMA5A;SEMA4A;SEMA7A;SEMA6A;CD72;PLXND1;SEMA6D;ITGA1;SEMA3E;TREM2;TYROBP;PLXNA2;PLXNB3;PLXNA1;PLXNC1;PLXNA4"
"16","Cardiac conduction Homo sapiens R-HSA-5576891","71/135",2.69627509597113e-07,2.43507344604893e-05,0,0,2.43082329317269,36.7691786689511,"RYR1;KCNK6;RYR2;ATP2A3;SLC8A1;RYR3;SLN;SCN11A;SCN5A;CLIC2;SCN1B;KCNH2;KCND1;KCND2;CACNA2D1;TRPC1;CACNA2D3;CACNA2D2;KCNK15;ATP1B3;CACNA2D4;ATP1B2;TRDN;CACNB1;CACNB3;CACNB4;ASPH;KCNQ1;SCN4A;SCN4B;CAMK2D;KCNE3;KCNE4;NPR1;ITPR1;ATP1A4;ITPR3;ATP1A2;CACNA1C;SRI;CACNA1F;CACNG8;PLN;CACNA1S;SCN3B;SCN3A;CAMK2G;KCNJ2;CORIN;WWTR1;DMPK;KCNIP1;KCNJ12;KCNIP2;KCNIP3;KCNIP4;ATP2B4;HIPK1;TBX5;SLC8A3;FGF14;FKBP1B;FXYD6;CALM1;FGF13;FGF12;KCNK2;FGF11;KCNK3;SCN2B;KCNK4"
"17","Integrin cell surface interactions Homo sapiens R-HSA-216083","41/67",5.06188314535399e-07,4.30260067355089e-05,0,0,3.44830597060813,49.9878746495865,"ITGB1;COL16A1;ITGAM;ITGB5;COL13A1;ITGB3;ITGA2B;ITGB2;TNC;ICAM2;ITGAE;ICAM5;THBS1;ICAM1;COMP;BSG;KDR;ITGB8;ITGAV;JAM2;JAM3;VCAM1;ITGA4;ITGA3;LUM;ITGA2;ITGA1;HSPG2;COL4A2;COL4A1;ITGA11;ITGA8;PECAM1;ITGA7;ITGA6;ITGA5;CD47;COL9A2;CD44;ITGA9;FBN1"
"18","Collagen formation Homo sapiens R-HSA-1474290","49/85",5.41189032413269e-07,4.3445452879843e-05,0,0,2.97801611440158,42.9712752026776,"COL16A1;COL14A1;ITGB4;COL12A1;LOXL3;LOXL4;LAMC2;LOXL1;CTSS;LOXL2;ADAMTS2;ADAMTS3;COLGALT1;COL25A1;MMP3;MMP9;COL4A2;LOX;COL4A1;COL6A2;COL6A1;COL8A2;COL4A6;COL4A5;COL8A1;COL6A3;COL21A1;ITGA6;PLEC;COL17A1;COL15A1;CD151;PCOLCE2;COL13A1;COL11A1;LAMA3;SERPINH1;CRTAP;COL24A1;COL22A1;COL1A1;COL3A1;COL1A2;COL5A1;P4HA2;COL5A3;COL5A2;TLL1;COL9A2"
"19","Interferon gamma signaling Homo sapiens R-HSA-877300","52/93",9.08044733152505e-07,6.58637182754592e-05,0,0,2.77525351166388,38.6092496854915,"CIITA;ICAM1;TRIM8;TRIM6;TRIM3;JAK2;B2M;TRIM22;HLA-DPA1;JAK1;TRIM62;IFNGR1;IFNGR2;PRKCD;HLA-B;HLA-C;HLA-A;HLA-F;MID1;HLA-G;PIAS1;HLA-E;TRIM17;OAS2;OAS3;HLA-DQB2;CD44;HLA-DQB1;SP100;CAMK2D;PTAFR;SOCS3;TRIM46;GBP2;FCGR1A;GBP1;CAMK2G;FCGR1B;GBP4;HLA-DQA1;GBP3;TRIM45;HLA-DRB5;VCAM1;STAT1;PTPN11;PML;HLA-DPB1;HLA-DRA;TRIM38;HLA-DRB1;TRIM34"
"20","ECM proteoglycans Homo sapiens R-HSA-3000178","35/55",9.11608557445803e-07,6.58637182754592e-05,0,0,3.82478837246446,53.1953676302548,"ITGB1;PTPRS;SPARC;TNXB;ITGB5;LAMA2;ITGB3;LAMA4;ITGA2B;LAMA3;TNC;LRP4;LAMC1;COMP;ACAN;TNN;ITGAV;TGFB2;TGFB1;LUM;TGFB3;LAMB2;ITGA2;LAMB1;DCN;ASPN;BCAN;VCAN;ITGA8;MATN1;ITGA7;COL9A2;FMOD;MATN3;ITGA9"
"21","RHO GTPases Activate ROCKs Homo sapiens R-HSA-5627117","15/17",1.97770647221256e-06,0.000136085040587959,0,0,16.3612482088839,214.881643338141,"PPP1R12A;ROCK1;ROCK2;LIMK2;LIMK1;RHOC;RHOA;RHOB;MYL12B;MYL6;MYH9;MYH11;PPP1R12B;MYL9;MYH10"
"22","Non-integrin membrane-ECM interactions Homo sapiens R-HSA-3000171","28/42",2.91339428805599e-06,0.000191357033920041,0,0,4.36821952776005,55.6781636392609,"ITGB1;DDR1;LAMA2;ITGB5;ITGB4;LAMA4;ITGB3;NRXN1;LAMA3;SDC3;TNC;PDGFB;NTN4;PDGFA;LAMC2;LAMC1;THBS1;FGF2;ITGAV;TGFB1;LAMB2;ACTN1;ITGA2;CASK;LAMB1;HSPG2;ITGA6;DDR2"
