"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"11","Osteoclast differentiation","69/127",3.8147294495306e-10,1.06118837414215e-08,0,0,3.08016914425215,66.7995702788549,"SPI1;NCF1;CSF1;NCF2;ITGB3;NCF4;FHL2;PIK3CD;TNF;IKBKB;PPP3CC;AKT2;CTSK;ACP5;IKBKG;JUNB;JAK1;IFNAR2;SYK;IL1R1;IFNGR1;IFNGR2;MITF;CYBA;TYK2;FOS;TGFBR1;OSCAR;TNFRSF1A;TGFBR2;TYROBP;CREB1;PIK3CA;LCK;TRAF6;BTK;LCP2;PPARG;SQSTM1;LILRA6;CSF1R;PIK3R3;TNFRSF11B;TNFRSF11A;RELA;RELB;LILRA5;SOCS3;SOCS1;PLCG2;JUN;TGFB1;STAT1;STAT2;NFATC2;NFATC1;LILRB1;LILRB2;MAPK14;NFKB1;LILRB5;NFKB2;FOSL2;FOSL1;NFKBIA;TEC;FCGR2A;FOSB;FCGR2B"
"12","TNF signaling pathway","61/110",1.33260994628973e-09,3.39815536303881e-08,0,0,3.22057010360501,65.8159778848207,"CSF1;TRADD;TNFAIP3;PIK3CD;CXCL3;TNF;CXCL2;ICAM1;IKBKB;CASP7;CASP8;CREB3L4;CASP10;CREB3L1;AKT2;CREB3L2;MAP3K8;IKBKG;JUNB;MAP2K3;EDN1;RIPK3;IL15;MMP3;TRAF1;FOS;TNFRSF1B;MMP9;TNFRSF1A;MMP14;CREB1;PIK3CA;IRF1;TRAF5;ATF4;BIRC3;CEBPB;PIK3R3;NOD2;PTGS2;RELA;SOCS3;CCL5;CCL2;RIPK1;JUN;VCAM1;JAG1;MLKL;LIF;VEGFC;CFLAR;MAPK14;SELE;NFKB1;NFKBIA;CXCL10;IL6;BCL3;FAS;IL18R1"
"13","Toxoplasmosis","62/113",1.73527573569144e-09,4.08457211631984e-08,0,0,3.14512774806892,63.4438299079238,"ITGB1;CD40;CIITA;LAMC2;LAMC1;TNF;PIK3CG;IKBKB;CASP8;AKT2;IKBKG;HLA-DOA;CCR5;JAK2;HLA-DOB;HLA-DPA1;JAK1;MAP2K3;IFNGR1;IFNGR2;IRAK4;TYK2;TNFRSF1A;TRAF6;ITGA6;TLR4;BIRC3;TLR2;HLA-DQB1;LAMA5;LAMA2;LAMA4;LAMA3;GNAI3;LY96;RELA;PIK3R5;GNAI2;HLA-DMA;SOCS1;HLA-DMB;IRAK1;ALOX5;LDLR;HLA-DQA1;HLA-DRB5;TGFB1;LAMB3;IL10RB;LAMB2;STAT1;IL10RA;STAT3;LAMB1;MAPK14;NFKB1;NFKBIA;CD40LG;HLA-DPB1;HLA-DRA;MYD88;HLA-DRB1"
"14","AGE-RAGE signaling pathway in diabetic complications","56/100",3.84991507209887e-09,8.41481437187324e-08,0,0,3.29074529074529,63.7588966894398,"SERPINE1;PIK3CD;TNF;ICAM1;THBD;CCND1;AKT2;PIM1;JAK2;EDN1;MMP2;CYBB;TGFBR1;TGFBR2;PLCB3;COL4A2;PIK3CA;COL4A1;AGTR1;COL4A6;PIK3R3;AGER;FOXO1;RELA;CDC42;PLCG2;CCL2;PLCG1;SMAD2;STAT5A;STAT5B;EGR1;SMAD4;JUN;TGFB1;VCAM1;STAT1;NOS3;STAT3;FN1;VEGFB;VEGFC;NFATC1;VEGFD;MAPK14;SELE;NFKB1;VEGFA;COL1A1;DIAPH1;IL6;COL3A1;COL1A2;CDK4;NOX4;PLCD1"
"15","PI3K-Akt signaling pathway","148/354",1.39348736517781e-08,2.84271422496274e-07,0,0,1.86759259588668,33.7826420014177,"CRTC2;CSF1;IRS1;TNC;FGF2;COMP;FGF7;PPP2R1B;CCND1;CREB3L4;TNN;CREB3L1;MYC;AKT2;CREB3L2;KDR;IL6R;PDGFRB;IFNAR2;MAGI1;PDGFRA;IL4R;HGF;RPS6;F2R;FLT3LG;EREG;COL4A2;COL4A1;CDC37;COL4A6;TP53;EPHA2;ATF4;CSF1R;PDGFB;LPAR2;PIK3R3;FOXO3;EFNA4;PIK3R5;BCL2L11;PDGFD;PDGFC;EIF4EBP1;PCK1;PCK2;MCL1;NGFR;IGF2;FN1;IGF1;GNG12;GNG11;NFKB1;COL1A1;EFNA1;FGF16;NR4A1;IL6;COL1A2;LPAR6;IL7;CDK4;ITGA11;FGF18;CDK2;GNB4;IL7R;FGFR1;FGF10;ITGB1;CDKN1A;ITGB5;ITGB4;ITGB3;PTEN;PIK3CD;LAMC2;LAMC1;AREG;PIK3CG;GYS2;IKBKB;GHR;ITGB7;IKBKG;JAK2;JAK3;JAK1;SYK;ITGA4;VWF;ITGA3;ITGA1;PPP2R5A;OSMR;RBL2;CREB1;PIK3CA;COL6A2;COL6A1;IL3RA;ITGA8;COL6A3;ITGA7;ITGA6;ITGA5;SOS1;TLR4;MET;TLR2;ITGA9;LAMA5;PRKAA1;TNXB;LAMA2;PKN3;LAMA4;LAMA3;IL2RG;THBS2;THBS1;RELA;EGFR;THBS3;RXRA;GNG2;NTF3;EIF4B;ANGPT4;ANGPT2;LAMB3;ANGPT1;LAMB2;NOS3;VEGFB;OSM;VEGFC;VEGFD;LAMB1;VEGFA;KITLG;IL2RA;IL2RB;PKN2;TEK;PIK3AP1"
"16","Leishmaniasis","44/74",1.5145010429597e-08,2.89648324466042e-07,0,0,3.78770226537217,68.1998318490243,"ITGB1;ITGAM;NCF1;NCF2;ITGB2;NCF4;PTGS2;TNF;RELA;C3;HLA-DMA;HLA-DMB;IRAK1;HLA-DOA;JAK2;HLA-DOB;HLA-DQA1;HLA-DPA1;JAK1;JUN;HLA-DRB5;CR1;TGFB1;ITGA4;IFNGR1;STAT1;IFNGR2;CYBB;CYBA;IRAK4;FOS;MAPK14;NFKB1;NFKBIA;FCGR2A;TRAF6;HLA-DPB1;HLA-DRA;PTPN6;TLR4;MYD88;HLA-DRB1;TLR2;HLA-DQB1"
"17","Proteoglycans in cancer","92/201",5.57736439275236e-08,1.00392559069543e-06,0,0,2.18662753358424,36.5209752442667,"ITGB1;CDKN1A;ITGB5;ITGB3;ARAF;HSPB2;PIK3CD;TNF;FGF2;ACTB;ACTG1;CCND1;CTSL;PLAU;MYC;AKT2;KDR;TIMP3;PPP1R12A;HGF;MMP2;RPS6;PLAUR;RRAS2;WNT9A;HSPG2;MMP9;RHOA;DCN;VAV2;CTTN;PIK3CA;HCLS1;COL21A1;ITGA5;PPP1R12B;SOS1;TP53;TLR4;MET;CD44;TLR2;HBEGF;CD63;DDX5;CAMK2D;ROCK1;SDC2;PXN;TWIST2;TWIST1;PIK3R3;ITPR3;IQGAP1;HIF1A;HOXD10;THBS1;EGFR;CDC42;WNT11;RRAS;PLCG2;GPC3;FLNA;FLNB;PLCG1;FLNC;WNT2;EIF4B;SMAD2;TGFB1;FZD5;FZD4;CAV2;LUM;FZD7;CAV1;FZD6;STAT3;IGF2;FN1;FZD8;MSN;IGF1;MAPK14;ESR1;VEGFA;PDCD4;FAS;PTPN6;HPSE;FGFR1"
"18","Complement and coagulation cascades","45/79",6.39879646507863e-08,1.07153670041492e-06,0,0,3.41770946825053,56.6128905413319,"C1QB;CFD;C1QA;ITGAM;CFH;C1S;C1R;PROS1;SERPINE1;ITGB2;CFI;C5AR1;F13A1;C4BPB;TFPI;SERPINA5;C2;C3;THBD;C6;C7;PLAU;C3AR1;BDKRB2;BDKRB1;CD59;VSIG4;A2M;CD55;CR1;SERPINB2;VWF;F10;F2R;SERPINF2;PLAUR;F5;PROCR;SERPING1;MASP2;CD46;CFB;F2RL2;F2RL3;C1QC"
"19","Cell adhesion molecules (CAMs)","71/145",6.826978269543e-08,1.07153670041492e-06,0,0,2.48228716521399,40.9572382649446,"ITGB1;CD40;ITGAM;ITGB2;ICAM2;ICAM3;PTPRM;CLDN2;F11R;ITGAL;PTPRF;VSIR;ICAM1;SPN;CDH5;CLDN20;MPZ;CLDN23;CTLA4;ITGB7;HLA-DOA;HLA-DOB;CD34;HLA-DPA1;ITGA4;HLA-B;HLA-C;HLA-A;PDCD1LG2;HLA-F;HLA-G;HLA-E;CLDN5;CLDN4;VCAN;CD8B;CLDN15;CLDN7;ITGA8;PECAM1;CLDN18;ITGA6;ITGA9;HLA-DQB1;CD274;SDC2;HLA-DMA;HLA-DMB;CD58;ICOS;CD99;HLA-DQA1;MPZL1;CD276;HLA-DRB5;VCAM1;SELE;SELP;CD2;CD4;PTPRC;CD40LG;CD6;CD28;HLA-DPB1;HLA-DRA;ESAM;SIGLEC1;NECTIN3;HLA-DRB1;NECTIN2"
"20","Inflammatory bowel disease (IBD)","39/65",7.00350784584918e-08,1.07153670041492e-06,0,0,3.87138494700916,63.7782393407869,"RORC;RORA;NOD2;GATA3;IL2RG;TNF;RELA;HLA-DMA;IL18RAP;HLA-DMB;TBX21;STAT4;STAT6;HLA-DOA;HLA-DOB;HLA-DQA1;HLA-DPA1;IL12RB2;SMAD2;JUN;HLA-DRB5;IL4R;TGFB1;IFNGR1;STAT1;IFNGR2;STAT3;NFATC1;NFKB1;IL6;MAF;HLA-DPB1;HLA-DRA;TLR5;TLR4;IL18R1;HLA-DRB1;TLR2;HLA-DQB1"
"21","Viral myocarditis","36/59",1.21729592833493e-07,1.77377406700233e-06,0,0,4.03837327296854,64.2968134902398,"CD40;LAMA2;ITGB2;PRF1;ITGAL;ACTB;ACTG1;ICAM1;HLA-DMA;CASP8;SGCD;HLA-DMB;CCND1;SGCA;RAC2;ABL1;HLA-DOA;HLA-DOB;SGCG;HLA-DQA1;CD55;HLA-DPA1;HLA-DRB5;CAV1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;CD40LG;CD28;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DQB1"
"22","Phagosome","72/152",2.92453900466899e-07,4.06776788831232e-06,0,0,2.32790025298157,35.0231633685355,"ITGB1;ITGAM;NCF1;ITGB5;NCF2;ITGB3;NCF4;ITGB2;TCIRG1;ACTB;CTSS;FCAR;ACTG1;COMP;EEA1;MRC2;TUBA1C;SEC61A1;TUBB6;LAMP1;CTSL;MRC1;CD36;HLA-DOA;HLA-DOB;HLA-DPA1;DYNC2H1;ATP6V0E1;TUBB;TAP2;HLA-B;TAP1;HLA-C;CYBB;CYBA;HLA-A;HLA-F;HLA-G;HLA-E;ITGA5;TLR6;PLA2R1;RAB7B;SEC22B;TLR4;VAMP3;ATP6V1B1;TLR2;HLA-DQB1;COLEC11;C1R;THBS2;THBS1;THBS3;C3;HLA-DMA;HLA-DMB;CLEC7A;ATP6V0A2;CD14;HLA-DQA1;ATP6V1C2;MSR1;HLA-DRB5;M6PR;MARCO;FCGR2A;CD209;HLA-DPB1;HLA-DRA;FCGR2B;HLA-DRB1"
"23","JAK-STAT signaling pathway","75/162",5.22087783240025e-07,6.90783711983861e-06,0,0,2.22990791713165,32.2565770959539,"CDKN1A;IL24;FHL1;MPL;IL5RA;PIK3CD;IL27RA;GHR;CCND1;MYC;AKT2;LEPR;PIM1;EP300;AOX1;JAK2;IL6R;JAK3;IL13RA1;JAK1;PDGFRB;IFNAR2;PDGFRA;PIAS3;IL15RA;IL4R;CISH;IL11RA;IL15;IFNGR1;IFNGR2;LIFR;TYK2;OSMR;PIAS1;PIK3CA;IL3RA;IL6ST;SOS1;PDGFB;IL20RB;PIK3R3;CSF2RB;IL2RG;EGFR;SOCS2;SOCS3;SOCS1;THPO;STAT4;STAT6;MCL1;SOCS5;IL12RB2;STAT5A;STAT5B;CREBBP;TSLP;IL10RB;STAT1;IL10RA;STAT2;STAT3;LIF;OSM;IL22RA1;IL6;IL7;LEP;IL2RA;IL2RB;PTPN6;IL7R;PTPN2;CRLF2"
"24","Pertussis","42/76",5.41791146654008e-07,6.90783711983861e-06,0,0,3.18814225906035,45.9997447392963,"ITGB1;C1QB;C1QA;ITGAM;C1S;C1R;ITGB2;GNAI3;LY96;NOD1;CALML4;C4BPB;TNF;RELA;GNAI2;C2;PYCARD;C3;CASP7;IRAK1;CASP1;NLRP3;CD14;JUN;TICAM2;IRAK4;FOS;TICAM1;MAPK14;RHOA;TIRAP;NFKB1;IL6;IRF3;IRF1;TRAF6;IRF8;SERPING1;ITGA5;TLR4;MYD88;C1QC"
"25","Hepatitis B","75/163",7.03544770531386e-07,8.61138799130417e-06,0,0,2.20441396426752,31.2302287346431,"RB1;CDKN1A;DDX3X;ARAF;PIK3CD;TNF;IFIH1;IKBKB;CASP8;CASP12;CREB3L4;CASP10;CREB3L1;MYC;AKT2;CREB3L2;EP300;IKBKG;JAK2;JAK3;JAK1;MAP2K3;TICAM2;DDX58;IRAK4;TYK2;FOS;TICAM1;HSPG2;MMP9;TIRAP;TGFBR1;TGFBR2;DDB2;CCNA2;CREB1;PIK3CA;IRF3;TRAF6;IRF7;SOS1;TP53;TLR4;TLR3;ATF4;TLR2;PIK3R3;RELA;IRAK1;STAT4;E2F2;STAT6;SMAD2;STAT5A;STAT5B;CREBBP;SMAD4;JUN;TGFB1;MAP3K1;STAT1;STAT2;STAT3;NFATC3;NFATC2;NFATC1;MAPK14;NFKB1;NFATC4;NFKBIA;MAVS;IL6;CDK2;FAS;MYD88"
"26","Kaposi sarcoma-associated herpesvirus infection","83/186",9.01548478288052e-07,1.06105320906209e-05,0,0,2.08510746762436,29.0229278211717,"RB1;CDKN1A;TRADD;PIK3CD;CALML4;CXCL3;FGF2;CXCL2;PIK3CG;ICAM1;IKBKB;ZFP36;CASP8;PPP3CC;CCND1;MYC;AKT2;EP300;IKBKG;CCR5;JAK2;CCR4;JAK1;IFNAR2;SYK;IFNGR1;HLA-B;HLA-C;HLA-A;TYK2;FOS;TICAM1;HLA-F;HLA-G;HLA-E;TNFRSF1A;HCK;CD200R1;CREB1;PIK3CA;IRF3;MAPKAPK2;IRF7;IL6ST;TP53;TLR3;PDGFB;PIK3R3;ITPR3;PTGS2;HIF1A;RELA;PIK3R5;C3;GNG2;PLCG2;E2F2;PLCG1;MICA;MICB;LYN;CCR1;CREBBP;JUN;ANGPT2;STAT1;STAT2;STAT3;NFATC3;NFATC2;NFATC1;GNG12;MAPK14;GNG11;NFKB1;NFATC4;VEGFA;NFKBIA;IL6;CLEC2B;CDK4;GNB4;FAS"
"27","Malaria","30/49",1.23364777363995e-06,1.39813414345861e-05,0,0,4.07054670391905,55.3819660884232,"CD40;LRP1;GYPC;KLRB1;CD81;SDC2;ITGB2;ITGAL;THBS2;TNF;THBS1;ICAM1;THBS3;COMP;CCL2;CD36;CR1;TGFB1;VCAM1;HGF;SELE;SELP;IL6;CD40LG;PECAM1;ACKR1;TLR4;MET;MYD88;TLR2"
