"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"11","Rap1 signaling pathway","105/206",4.11322509346563e-09,1.12552795739378e-07,0,0,2.28424045764292,44.1065324462399,"CSF1;ITGA2B;FGF1;FGF2;ACTB;ACTG1;IGF1R;FGF7;FGF8;FGF9;AKT3;KDR;PLCE1;PDGFRB;PDGFRA;PRKCI;F2R;MAGI2;PGF;PRKD3;PFN4;PRKD2;TLN2;PRKD1;TLN1;CSF1R;PDGFB;LPAR1;LPAR2;PDGFA;PIK3R3;LPAR4;EFNA5;RASGRP2;RASGRP3;RAP1B;GRIN2A;RAP1A;RRAS;PDGFD;PLCG1;DRD2;RALGDS;VASP;FGF16;LPAR5;GNAQ;FGF18;GNAS;CALM1;CALM2;FGFR1;FGF10;ITGB1;FLT1;ITGAM;FLT4;ITGB3;ITGB2;PIK3CD;PIK3CB;SIPA1L2;RAC1;ARAP3;RHOA;PLCB3;MRAS;PLCB4;PIK3CA;ADORA2B;KIT;RAPGEF1;LCP2;RAPGEF5;PLCB1;RAPGEF6;RAPGEF3;RALA;RALB;SRC;ADCY4;GNAI3;ADCY3;ADCY2;ADCY7;THBS1;ADCY6;GNAI1;ADCY5;GNAI2;CDC42;CNR1;MAPK3;ANGPT4;ANGPT2;ANGPT1;VEGFB;VEGFC;VEGFD;MAPK12;MAPK11;KITLG;CTNNB1;TEK;F2RL3"
"12","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","46/72",1.51036215584204e-08,3.63209920031848e-07,0,0,3.87192615384615,69.7269288840044,"ITGB1;RYR2;ITGB5;LAMA2;ITGB4;ITGB3;ITGA2B;LEF1;CACNA1C;CACNA1F;ACTB;SLC8A1;ACTG1;GJA1;CACNG8;SGCD;SGCA;SGCB;LMNA;CTNNA1;ITGB8;ITGAV;CACNA1S;SGCG;TCF7L1;ITGA4;ACTN3;ITGA3;CACNA2D1;ITGA2;ITGA1;CACNA2D3;CACNA2D2;CACNA2D4;CACNB1;CACNB3;CACNB4;DES;ITGA11;ITGA8;ITGA7;CTNNB1;DSG2;ITGA6;ITGA5;ITGA9"
"13","Hypertrophic cardiomyopathy (HCM)","52/85",1.56868071774552e-08,3.63209920031848e-07,0,0,3.45006114961272,61.9991368441074,"ITGB1;RYR2;ITGB5;ITGB4;ITGB3;ITGA2B;ACTB;SLC8A1;ACTG1;SGCD;SGCA;SGCB;ITGB8;ITGAV;SGCG;EDN1;ITGA4;TPM4;TPM3;ITGA3;TPM2;CACNA2D1;ITGA2;ITGA1;TPM1;CACNA2D3;CACNA2D2;CACNA2D4;CACNB1;CACNB3;CACNB4;ITGA8;ITGA7;ITGA6;ITGA5;ITGA9;PRKAA2;LAMA2;CACNA1C;CACNA1F;TTN;CACNG8;LMNA;CACNA1S;TGFB2;TGFB1;ACE;TGFB3;IL6;DES;ACTC1;ITGA11"
"14","Renin secretion","44/69",3.36797378577369e-08,7.24114363941344e-07,0,0,3.85077415227127,66.2578426590324,"PTGER4;ADCYAP1R1;GUCY1B1;PDE1C;NPR1;PDE1B;PTGER2;PDE1A;ITPR1;GNAI3;ITPR3;ADRB1;ADRB2;CACNA1C;CACNA1F;ADCY6;GNAI1;AQP1;ADCY5;GNAI2;PPP3CA;PPP3CB;EDNRA;PPP3CC;ADORA1;CLCA2;PRKG2;CACNA1S;KCNJ2;GUCY1A2;EDN1;GUCY1A1;ACE;ADCYAP1;PLCB3;CREB1;PLCB4;ADRB3;GNAQ;PDE3A;GNAS;PLCB1;CALM1;CALM2"
"15","Hippo signaling pathway","81/160",3.3798703180307e-07,6.78227310484827e-06,0,0,2.24777742700897,33.4924642850251,"WNT2B;BMPR2;YWHAB;ITGB2;FZD10;FGF1;AREG;ACTB;AMOT;ACTG1;GLI2;PPP1CC;CCND3;RASSF1;CCND2;RASSF2;YWHAQ;MYC;CCN2;TEAD1;YWHAG;TEAD2;YWHAH;TEAD4;PRKCI;CSNK1E;AXIN2;WNT9A;YWHAZ;FRMD1;TGFBR1;TGFBR2;LATS1;FRMD6;LATS2;LLGL1;YAP1;CRB1;LEF1;NKD1;SAV1;WNT6;WNT11;TP53BP2;DVL2;CTNNA1;DVL3;WNT2;FZD1;SMAD2;WWTR1;WNT10B;SMAD1;TGFB2;FZD3;TCF7L1;TGFB1;FZD2;TGFB3;FZD4;FZD7;FZD6;FZD9;GDF6;WTIP;GDF5;BMP7;BMP6;BMP4;MOB1A;BMP2;DLG3;APC;PPP2R2C;PPP2R2B;SNAI2;CTNNB1;DCHS1;FAT4;BMPR1B;BMPR1A"
"16","ECM-receptor interaction","48/82",3.75138673778246e-07,7.05729630045326e-06,0,0,3.08880018076373,45.7017950656848,"ITGB1;TNXB;ITGB5;LAMA2;ITGB4;ITGB3;LAMA4;ITGA2B;LAMA3;TNC;LAMC2;LAMC1;THBS2;THBS1;THBS4;COMP;SV2B;TNN;SV2A;ITGB8;ITGAV;CD36;ITGA4;VWF;ITGA3;LAMB2;ITGA2;ITGA1;LAMB1;HSPG2;COL1A1;COL1A2;COL4A2;COL4A1;COL6A2;COL6A1;ITGA11;ITGA8;COL4A6;ITGA7;COL4A5;COL6A3;ITGA6;ITGA5;CD47;COL9A2;CD44;ITGA9"
"17","Phagosome","77/152",6.30495962237039e-07,1.11634873313735e-05,0,0,2.24995015275768,32.1219962855908,"ITGB1;ITGAM;ITGB5;NCF2;ITGB3;NCF4;ITGB2;ACTB;CTSS;ACTG1;COMP;EEA1;MRC2;TUBA1C;TUBB6;TUBA1B;TUBA1A;TUBB3;MRC1;ITGAV;CD36;RAC1;ATP6V1E1;HLA-DOA;HLA-DPA1;DYNC2H1;TUBB;ITGA2;STX7;TAP2;HLA-B;TAP1;HLA-C;CYBB;CYBA;HLA-A;HLA-F;HLA-G;HLA-E;DYNC1LI1;DYNC1LI2;PIK3C3;ITGA5;PLA2R1;RAB7B;TLR4;VAMP3;ATP6V1B1;TLR2;HLA-DQB1;COLEC12;STX12;DYNC1I2;RAB5C;THBS2;THBS1;THBS4;HLA-DMA;HLA-DMB;CLEC7A;ATP6V0A2;ATP6V1H;FCGR1A;HLA-DQA1;DYNC1I1;ATP6V1F;MSR1;DYNC1H1;HLA-DRB5;M6PR;MARCO;FCGR2A;CD209;HLA-DPB1;HLA-DRA;FCGR2B;HLA-DRB1"
"18","Cell adhesion molecules (CAMs)","73/145",1.6443442378707e-06,2.74970897555044e-05,0,0,2.22100808827468,29.579760831955,"CD86;ITGB1;CD40;CNTNAP1;ITGAM;ITGB2;ICAM2;LRRC4;PTPRM;VSIR;ICAM1;CDH5;CDH3;ITGB8;NRCAM;ITGAV;HLA-DOA;CD34;NEO1;HLA-DPA1;ITGA4;HLA-B;HLA-C;HLA-A;PDCD1LG2;HLA-F;HLA-G;HLA-E;CLDN11;CLDN5;VCAN;ITGA8;PECAM1;CLDN18;ITGA6;ITGA9;HLA-DQB1;NLGN3;NLGN1;NLGN2;SELPLG;NRXN1;SDC3;NRXN3;NRXN2;GLG1;HLA-DMA;HLA-DMB;CD58;CD99;HLA-DQA1;JAM2;MPZL1;LRRC4B;JAM3;NTNG1;CADM3;HLA-DRB5;VCAM1;NLGN4X;NEGR1;L1CAM;IGSF11;SELP;NFASC;CNTN1;CD28;HLA-DPB1;CNTN2;HLA-DRA;ESAM;SIGLEC1;HLA-DRB1"
"19","Circadian entrainment","53/97",1.87041749179332e-06,2.82063675209316e-05,0,0,2.63560642465015,34.7619326829608,"RYR1;RYR2;GUCY1B1;RYR3;RPS6KA5;PRKG2;PRKG1;GUCY1A2;GUCY1A1;FOS;ADCYAP1;PLCB3;CREB1;PLCB4;PLCB1;GRIA1;GRIA2;ADCYAP1R1;CAMK2D;ITPR1;ADCY4;GNAI3;ADCY3;ITPR3;ADCY2;CACNA1C;ADCY7;ADCY6;GNAI1;CACNA1G;ADCY5;GNAI2;GRIN2A;GNG2;RASD1;GNG4;CAMK2G;GRIA4;MAPK3;KCNJ5;KCNJ6;GRIN2C;GNG12;GNG11;GRIN2D;PER1;GNAQ;GNB1;GNAS;GNB4;GNB3;CALM1;CALM2"
"20","Ras signaling pathway","107/232",1.92187861022083e-06,2.82063675209316e-05,0,0,1.87811019550816,24.7200759273519,"CSF1;FGF1;FGF2;ETS1;IGF1R;RASSF1;FGF7;HTR7;SYNGAP1;FGF8;FGF9;AKT3;KDR;PLCE1;PDGFRB;PDGFRA;RALBP1;FLT3LG;PGF;RIN1;SHC4;CSF1R;RAB5C;SHC3;SHC1;PDGFB;PDGFA;PIK3R3;RASAL2;FOXO4;EFNA5;RASGRP2;RASGRP4;RASGRP3;PLD2;RAP1B;GRIN2A;RAP1A;RRAS;PDGFD;ABL1;ABL2;PLCG1;RALGDS;BDNF;GNG12;GNG11;NFKB1;FGF16;FGF18;GNB1;GNB4;NF1;GNB3;CALM1;RGL1;CALM2;RGL2;FGFR1;FGF10;FLT1;FLT3;RASGRF2;FLT4;RASGRF1;PIK3CD;PIK3CB;IKBKB;RAC1;RASA4B;KSR1;PLA2G4C;GAB1;PLA2G4A;GAB2;RHOA;MRAS;PIK3CA;RASA3;RASA4;RASA1;KIT;RASA2;RAPGEF5;SOS1;SOS2;EXOC2;RALA;RALB;CDC42;GNG2;GNG4;SHOC2;PAK3;MAPK3;ANGPT4;NTRK2;ANGPT2;ANGPT1;PLA2G2A;VEGFB;VEGFC;VEGFD;PTPN11;MAPK10;KITLG;TEK"
"21","Oxytocin signaling pathway","76/153",1.9678861061115e-06,2.82063675209316e-05,0,0,2.16238359711029,28.410586380591,"RYR1;RYR2;GUCY1B1;ACTB;RYR3;PIK3CG;ACTG1;MYLK;MYLK4;PPP1CC;PPP3CA;PPP3CB;EEF2K;PPP3CC;GUCY1A2;GUCY1A1;MEF2C;PPP1R12A;CACNA2D1;PLA2G4C;CACNA2D3;CACNA2D2;PLA2G4A;CACNA2D4;FOS;RHOA;CACNB1;MYL6;CACNB3;PLCB3;CACNB4;PLCB4;PPP1R12B;PLCB1;MYL9;CAMK2D;PRKAA2;ROCK1;NPR1;ROCK2;SRC;ITPR1;ADCY4;GNAI3;ADCY3;ITPR3;ADCY2;CACNA1C;CACNA1F;ADCY7;PIK3R6;ADCY6;GNAI1;PIK3R5;ADCY5;GNAI2;TRPM2;CACNG8;MAPK7;CACNA1S;CAMK2G;KCNJ2;MAPK3;KCNJ5;JUN;KCNJ6;KCNJ12;NOS3;NFATC3;NFATC2;NFATC1;NFATC4;GNAQ;GNAS;CALM1;CALM2"
"22","cAMP signaling pathway","99/212",2.31950067158086e-06,3.17349864611745e-05,0,0,1.92143929192116,24.9290581582683,"VIPR2;HTR4;LIPE;PPP1CC;EDNRA;CREB3L1;CREB3L2;AKT3;ADORA1;PLCE1;EP300;F2R;NPY1R;ATP1B3;ATP1B2;ADCYAP1;MYL9;GRIA1;GRIA2;ADCYAP1R1;GIPR;NPR1;PIK3R3;ADRB1;ADRB2;CACNA1C;CACNA1F;SLC9A1;PLD2;RAP1B;HCAR2;GRIN2A;RAP1A;HCAR1;RRAS;CACNA1S;DRD2;GRIA4;JUN;HTR1F;BDNF;PTCH1;HTR1B;NFATC1;GRIN2C;NFKB1;GRIN2D;PPP1R1B;PDE3A;GNAS;CALM1;CALM2;GLP1R;RYR2;PIK3CD;PIK3CB;GLI1;GLI3;PDE4B;PDE4A;RAC1;VAV3;ABCC4;EDN1;PPP1R12A;PDE4D;PDE4C;ARAP3;FOS;SSTR2;RHOA;VAV1;CREB1;PIK3CA;RAPGEF3;CREB5;CAMK2D;ROCK1;ROCK2;PTGER2;PTGER3;ADCY4;GNAI3;ATP1A4;ADCY3;ADCY2;ATP1A2;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;PLN;CAMK2G;MAPK3;GABBR1;ATP2B4;MAPK10;VIP"
"23","Viral myocarditis","36/59",2.74571266556307e-06,3.59330222754123e-05,0,0,3.42072510070843,43.803992291209,"CD86;CD40;LAMA2;ITGB2;ACTB;ACTG1;ICAM1;HLA-DMA;SGCD;HLA-DMB;SGCA;SGCB;ABL1;ABL2;FYN;RAC1;HLA-DOA;SGCG;HLA-DQA1;CD55;HLA-DPA1;HLA-DRB5;CAV1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-G;HLA-E;CD28;HLA-DPB1;HLA-DRA;EIF4G3;EIF4G2;HLA-DRB1;HLA-DQB1"
"24","PI3K-Akt signaling pathway","151/354",5.31963942845265e-06,6.67171444985103e-05,0,0,1.63427433092706,19.8467991283546,"CSF3;CSF1;ITGA2B;TNC;FGF1;FGF2;IGF1R;COMP;CCND3;FGF7;CCND2;FGF8;FGF9;TNN;CREB3L1;MYC;MYB;CREB3L2;AKT3;KDR;PDGFRB;PDGFRA;RPS6;F2R;MAGI2;FLT3LG;PGF;COL4A2;COL4A1;CCNE1;COL4A6;COL4A5;CSF1R;PDGFB;LPAR1;LPAR2;PDGFA;PIK3R3;LPAR4;FOXO3;EFNA5;PIK3R6;PIK3R5;PDGFD;BDNF;GNG12;GNG11;PTK2;NFKB1;COL1A1;FGF16;NR4A1;IL6;COL1A2;G6PC3;LPAR5;LPAR6;CDK4;ITGA11;FGF18;GNB1;GNB4;BCL2;GNB3;COL9A2;FGFR1;FGF10;ITGB1;CDKN1B;FLT1;ITGB5;YWHAB;FLT3;ITGB4;FLT4;ITGB3;PIK3CD;LAMC2;PIK3CB;LAMC1;AREG;PIK3CG;IKBKB;YWHAQ;ITGB8;ITGAV;RAC1;JAK2;JAK3;YWHAG;JAK1;YWHAH;SYK;ITGA4;VWF;ITGA3;ITGA2;ITGA1;PPP2R5A;OSMR;YWHAZ;CREB1;PIK3CA;COL6A2;KIT;COL6A1;IL3RA;ITGA8;COL6A3;ITGA7;ITGA6;ITGA5;SOS1;TLR4;SOS2;TLR2;CREB5;ITGA9;PHLPP2;TNXB;PRKAA2;LAMA2;PKN3;LAMA4;LAMA3;THBS2;THBS1;THBS4;GNG2;GNG4;ERBB4;PPP2R3C;EIF4B;MAPK3;ANGPT4;NTRK2;ANGPT2;ANGPT1;LAMB2;NOS3;VEGFB;VEGFC;VEGFD;LAMB1;PPP2R3A;KITLG;PPP2R2C;PPP2R2B;IL2RA;PKN1;TEK"
