"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"11","Cholinergic synapse","64/112",2.47520189067853e-07,6.81805611705085e-06,0,0,2.65483531358099,40.38475396452,"CHRM2;CHRM3;ACHE;CHRM1;CHRM4;PIK3CB;CREB3L1;AKT3;PRKACB;HRAS;CHRNB2;PRKCG;PRKCB;PRKCA;SLC5A7;CREB3;PLCB4;KCNQ2;KCNQ3;KCNQ4;KCNQ5;PLCB1;CREB5;CAMK2B;CHRNA3;CHRNA7;CAMK2A;CACNA1B;ITPR1;CACNA1A;PIK3R3;ADCY3;PIK3R2;ADCY2;CACNA1C;CACNA1F;ADCY8;PIK3R6;GNAI1;ADCY5;GNG10;GNG3;GNG2;GNG4;GNG7;MAPK1;FYN;CACNA1S;CAMK2G;KCNJ2;MAPK3;KCNJ4;KCNJ6;KCNJ12;KCNJ14;GNG11;GNAO1;GNAQ;CAMK4;GNB1;GNB4;BCL2;GNB3;GNB5"
"12","Retrograde endocannabinoid signaling","79/148",5.16423614457961e-07,1.2690175425973e-05,0,0,2.28122583266702,33.0237972346049,"GABRB3;GABRB2;GABRB1;DAGLA;NDUFA12;GRM1;RIMS1;GRM5;PRKACB;PRKCG;SLC32A1;PRKCB;PRKCA;GABRG3;GABRG2;GABRG1;NDUFS8;PLCB4;NDUFS5;NDUFS4;NDUFS3;PLCB1;GRIA1;GRIA2;NDUFB8;NDUFB6;NDUFB5;CACNA1B;ITPR1;NDUFB2;NDUFA4L2;CACNA1A;ADCY3;ADCY2;CACNA1C;CACNA1F;ADCY8;GNAI1;ADCY5;MAPK9;GNG10;GNG3;GNG2;GNG4;CNR1;GNG7;MAPK1;SLC17A7;CACNA1S;SLC17A8;GABRD;GRIA3;GRIA4;MAPK3;GABRQ;GABRA2;KCNJ5;GABRA1;NDUFA8;KCNJ6;NDUFA5;KCNJ9;GABRA5;NDUFA4;GABRA4;NDUFA3;GABRA3;NDUFA1;GNG11;MAPK12;GNAO1;MAPK10;MAPK11;GNAQ;GNB1;GNB4;NAPEPLD;GNB3;GNB5"
"13","Nicotine addiction","29/40",5.44462972071451e-07,1.2690175425973e-05,0,0,5.23643980196942,75.5276109233479,"GABRB3;GRIA1;GRIA2;GABRB2;GABRB1;CHRNA7;CACNA1B;CACNA1A;GRIN2A;SLC17A7;SLC17A8;GABRD;GRIA3;GRIA4;CHRNB2;GABRA2;GABRQ;GABRA1;SLC32A1;GABRA5;GABRA4;GABRA3;GRIN2C;GABRG3;GRIN2B;GABRG2;GABRG1;GRIN2D;GRIN1"
"14","Insulin secretion","51/86",8.61537292845366e-07,1.86461285522961e-05,0,0,2.89853754771197,40.4767652471355,"GLP1R;SNAP25;CHRM3;RYR2;RAB3A;SLC2A1;RIMS2;PCLO;CREB3L1;FFAR1;PRKACB;PRKCG;ABCC8;PRKCB;ATP1B3;PRKCA;ATP1B2;ATP1B1;CREB3;ADCYAP1;PLCB4;KCNMA1;PLCB1;STX1A;VAMP2;RAPGEF4;CREB5;CAMK2B;ADCYAP1R1;CAMK2A;ATP1A4;ATP1A3;ADCY3;ATP1A2;ADCY2;ATP1A1;CACNA1C;ADCY8;CACNA1F;ADCY5;KCNMB1;KCNMB2;KCNN1;KCNMB4;CACNA1S;KCNN3;CAMK2G;KCNJ11;CCK;GNAQ;GNAS"
"15","Synaptic vesicle cycle","46/78",3.62420389748802e-06,7.32089187292579e-05,0,0,2.85796647667617,35.8042493697732,"ATP6V1A;SNAP25;RAB3A;STXBP1;CLTC;CLTB;SLC1A2;CACNA1B;CLTA;SLC1A3;CACNA1A;SLC1A6;CPLX2;CPLX1;CPLX3;RIMS1;ATP6V1H;SLC17A7;ATP6V0A4;SLC17A8;ATP6V1E1;ATP6V0E2;ATP6V1E2;ATP6V1D;AP2M1;ATP6V1C1;ATP6V1F;ATP6V0A1;NSF;UNC13C;UNC13A;ATP6V1G2;SLC32A1;SYT1;SLC6A11;AP2B1;DNM1;DNM3;STX1B;SLC6A7;SLC6A9;ATP6V1B2;ATP6V0D1;ATP6V0C;STX1A;VAMP2"
"16","cGMP-PKG signaling pathway","84/166",4.07645785219766e-06,7.71979205759932e-05,0,0,2.04059031086615,25.3243014494119,"MYLK2;GUCY1B1;ATP2A2;ADRA1D;SLC8A1;SLC8A2;MYLK4;PPP1CB;NPPB;PPP1CC;NPPC;PPP3CA;RGS2;PPP3CB;EDNRB;CREB3L1;ADORA3;AKT3;ADORA1;BDKRB2;PRKG2;PRKG1;GTF2I;GUCY1A2;GUCY1A1;MEF2C;TRPC6;PPP1R12A;PRKCE;ATP1B3;ATP1B2;ATP1B1;ADRA2C;RHOA;CREB3;PLCB4;KCNMA1;VDAC3;VDAC2;VDAC1;PDE5A;PLCB1;SLC25A4;CREB5;MYH7;SLC25A6;OPRD1;ROCK2;ITPR1;ATP1A4;ATP1A3;ADCY3;ADRB1;ATP1A2;ADCY2;CACNA1C;ATP1A1;CACNA1F;ADCY8;PIK3R6;GNAI1;ADCY5;PPP3R1;PLN;KCNMB1;KCNMB2;GNA12;KCNMB4;MAPK1;CACNA1S;MEF2D;MAPK3;PDE2A;ATP2B4;ATP2B3;ATP2B2;ATP2B1;NFATC4;SLC8A3;GNAQ;PDE3A;CALM3;CALM1;CALM2"
"17","Long-term depression","36/60",2.40170553611003e-05,0.000428068692612552,0,0,2.97955668713494,31.6927886865727,"RYR1;GRIA1;GNAZ;GRIA2;GUCY1B1;ITPR1;CACNA1A;GRM1;GNAI1;IGF1R;PPP2CA;PPP2CB;PPP2R1A;GNA12;PRKG2;MAPK1;NOS1;HRAS;PRKG1;GRIA3;MAPK3;PRKCG;GUCY1A2;GUCY1A1;PLA2G4F;GRID2;PRKCB;PLA2G4C;PLA2G4A;PRKCA;GNAO1;PLCB4;GNAQ;CRH;GNAS;PLCB1"
"18","Cardiac muscle contraction","44/78",2.79054175312508e-05,0.000469741195109389,0,0,2.5717410670971,26.9690505882992,"RYR2;UQCRB;COX4I1;COX4I2;ATP1A4;ATP2A2;ATP1A3;ATP1A2;COX7A2;ATP1A1;CACNA1C;COX6A1;CACNA1F;COX7C;COX7A1;SLC8A1;UQCRH;SLC9A1;CACNG7;CACNG8;TNNI3;CACNA1S;CACNG1;CACNG2;CACNG3;CACNG4;COX8A;TPM4;TPM3;CACNA2D1;CACNA2D3;CACNA2D2;ATP1B3;ATP1B2;ATP1B1;COX6C;CACNB1;CACNB2;COX7A2L;CACNB3;CACNB4;ACTC1;SLC9A6;MYH7"
"19","Vasopressin-regulated water reabsorption","28/44",4.27701905799795e-05,0.0006783579643205,0,0,3.47408376963351,34.9481334254562,"DCTN6;DCTN5;DYNC1I2;RAB5B;RAB5C;DCTN2;DCTN1;DCTN4;ARHGDIG;ADCY3;AQP4;DYNC2LI1;CREB3L1;PRKACB;DYNC1I1;DYNC2H1;NSF;DYNC1H1;DYNLL1;DYNLL2;RAB11A;CREB3;DYNC1LI1;DYNC1LI2;GNAS;RAB5A;VAMP2;CREB5"
"20","Ras signaling pathway","107/232",4.47761032554786e-05,0.0006783579643205,0,0,1.70552104147744,17.0788079533061,"FGF1;FGF2;IGF1R;HTR7;SYNGAP1;FGF8;FGF9;AKT3;PLCE1;PRKACB;PRKCG;PDGFRA;RALBP1;PRKCB;PRKCA;TIAM1;RIN1;SHC4;CSF1R;RAB5B;RAB5C;SHC3;PDGFB;PDGFA;TGFA;PIK3R3;PIK3R2;RASAL1;PLA2G5;RASAL2;FOXO4;EFNA5;RASGRP2;RASGRP1;RASGRP3;GNG10;GRIN2A;RAP1A;ABL1;ABL2;PLCG1;RALGDS;FGF22;BRAP;GRIN2B;GNG11;FGF17;EFNA3;GNB1;GNB4;NF1;GNB3;CALM3;GRB2;GNB5;CALM1;RGL1;CALM2;RAB5A;FGFR3;FGFR2;FGFR1;FLT1;FLT3;RASGRF2;FLT4;RASGRF1;PIK3CB;RAC1;HRAS;PLA2G4F;RASA4B;KSR1;PLA2G4C;GAB1;PLA2G4A;GAB2;KSR2;RHOA;MRAS;RASA3;RASA4;KIT;RAPGEF5;SOS2;EXOC2;RALA;RALB;MAPK9;PAK1;GNG3;GNG2;GNG4;GNG7;MAPK1;PAK3;PAK5;MAPK3;NTRK1;NTRK2;ANGPT2;VEGFB;PTPN11;GRIN1;MAPK10;KITLG;TEK"
"21","Gastric acid secretion","42/75",5.31890255105883e-05,0.000734489073923173,0,0,2.52866545836116,24.8862618268144,"CAMK2B;CHRM3;MYLK2;CAMK2A;ATP1A4;ITPR1;ATP1A3;ADCY3;ATP1A2;ADCY2;ATP1A1;ADCY8;ACTB;GNAI1;MYLK4;ADCY5;SLC9A1;HRH2;PRKACB;KCNJ1;CAMK2G;KCNJ2;PRKCG;KCNJ10;KCNK10;PRKCB;ATP1B3;PRKCA;ATP1B2;SSTR2;ATP1B1;PLCB4;CCKBR;SST;GNAQ;GNAS;CALM3;EZR;PLCB1;CALM1;KCNK2;CALM2"
"22","Aldosterone synthesis and secretion","52/98",5.33292396907914e-05,0.000734489073923173,0,0,2.24712309811166,22.1095021159446,"DAGLA;KCNK9;LIPE;CREB3L1;PRKACB;PRKCG;CAMK1D;PRKCB;PRKCE;ATP1B3;PRKCA;ATP1B2;ATP1B1;CREB3;PLCB4;PRKD1;PLCB1;CAMK1G;CREB5;CAMK2B;CAMK2A;ITPR1;ATP1A4;ATP1A3;ADCY3;ATP1A2;ADCY2;CACNA1C;ATP1A1;CACNA1F;ADCY8;CACNA1G;ADCY5;CACNA1I;CACNA1S;CAMK2G;KCNJ5;PDE2A;ATP2B4;ATP2B3;ATP2B2;ATP2B1;POMC;STAR;GNAQ;CAMK4;GNAS;CALM3;CAMK1;CALM1;CALM2;KCNK3"
"23","Long-term potentiation","38/67",8.22075912410447e-05,0.00108299565852333,0,0,2.60262947178096,24.4810170670693,"GRIA1;CAMK2B;GRIA2;CAMK2A;ITPR1;CACNA1C;ADCY8;GRM1;PPP1CB;PPP3CA;PPP1CC;PPP3CB;GRM5;RPS6KA6;PPP3R1;GRIN2A;RAP1A;RPS6KA2;MAPK1;HRAS;PRKACB;CAMK2G;MAPK3;PRKCG;PRKCB;PRKCA;GRIN2C;GRIN2B;GRIN2D;GRIN1;PLCB4;CAMK4;GNAQ;CALM3;PLCB1;CALM1;CALM2;RAPGEF3"
"24","Gap junction","47/88",9.70148357292521e-05,0.00122481230108181,0,0,2.27789364302284,21.04921025119,"GUCY1B1;SRC;ITPR1;PDGFB;LPAR1;HTR2C;ADCY3;PDGFA;ADRB1;ADCY2;HTR2A;ADCY8;GRM1;GNAI1;ADCY5;GRM5;GJA1;TUBA1B;TUBA1A;MAPK7;TUBB3;PRKG2;MAPK1;DRD1;DRD2;HRAS;PRKACB;PRKG1;MAPK3;PRKCG;PDGFRA;GUCY1A2;GUCY1A1;PRKCB;PRKCA;TUBB4A;TUBA4A;TJP1;TUBB2B;TUBB2A;PLCB4;GNAQ;GNAS;GRB2;PLCB1;SOS2;TUBA8"
"25","Endocrine and other factor-regulated calcium reabsorption","29/48",0.000123313557618785,0.00149456031833967,0,0,3.02979621405399,27.2705297658631,"CLTC;CLTB;ATP1A4;CLTA;ATP1A3;ATP1A2;ATP1A1;SLC8A1;CALB1;BDKRB2;PRKACB;AP2M1;PRKCG;KL;PRKCB;ATP1B3;PRKCA;AP2B1;ATP2B1;ATP1B2;ATP1B1;DNM1;RAB11A;DNM3;PLCB4;GNAQ;TRPV5;GNAS;PLCB1"
"26","Phosphatidylinositol signaling system","51/99",0.000168519535317024,0.00196390073850225,0,0,2.11144363554488,18.345191201264,"DGKG;DGKE;DGKB;PIK3CB;PIK3C2A;PIK3C2B;PIP4P2;PPIP5K1;PIP4K2A;PLCE1;PIP4K2B;PIP4K2C;PRKCG;PRKCB;ITPK1;PRKCA;DGKZ;INPP4A;ITPKB;INPP4B;PLCB4;ITPKA;PIK3C3;DGKK;PLCB1;DGKI;DGKH;CDS1;IPPK;MTMR2;ITPR1;PIK3R3;PIK3R2;MTMR6;MTMR7;INPP5A;INPP5F;INPP5J;PIP5K1B;PLCG1;PIP5K1C;IP6K1;SYNJ2;SYNJ1;PI4KA;CALM3;CALM1;PLCD3;CALM2;PLCD4;CDS2"
"27","Endocytosis","109/244",0.000186609584833601,0.0020941742297993,0,0,1.60796823473989,13.8068062314167,"WASHC5;SH3GL3;ZFYVE9;WIPF1;WIPF2;WIPF3;IGF1R;KIF5C;KIF5B;KIF5A;VPS35;SH3GL2;AP2M1;WASHC3;SH3GLB1;SH3GLB2;PDGFRA;PRKCI;RNF41;ACAP3;ZFYVE16;RAB31;BIN1;CHMP4B;CHMP4A;AMPH;STAMBP;RAB5B;RAB5C;AGAP2;NEDD4L;AGAP1;VPS26A;AGAP3;PRKCZ;SNX3;GRK3;GRK4;PIP5K1B;PIP5K1C;RAB11FIP2;RAB11FIP4;RAB11FIP5;SNX6;HSPA8;IQSEC2;CAV3;SMURF2;IQSEC1;IQSEC3;STAM;HSPA2;SPART;EHD3;ARPC2;ARPC3;CHMP2B;RAB5A;FGFR3;FGFR2;ARF3;SH3KBP1;ARPC1A;CLTC;CLTB;SNX12;CLTA;ARRB1;RAB22A;CAPZB;PSD2;CHMP1B;PIP5KL1;PSD3;HRAS;GIT1;PSD;ARAP2;RBSN;RHOA;DNM1;EPN2;DNM3;EPN3;RABEP1;DNAJC6;CHMP3;RAB7A;CHMP5;SRC;VPS4A;SNX32;ASAP1;ASAP2;CBL;CYTH3;CYTH2;PARD6A;MVB12B;EPS15;GIT2;HSPA1L;AP2B1;RAB11A;RAB10;CAPZA2;VPS45;FOLR2;SMAP1"
"28","Hippo signaling pathway","75/160",0.00031460886271102,0.00340451733576568,0,0,1.7548694681247,14.1515839630451,"YWHAE;WNT2B;BMPR2;YWHAB;WWC1;PPP2R2A;FZD10;FGF1;ACTB;AMOT;PPP1CB;SOX2;PPP1CC;CCND3;CCND2;RASSF2;YWHAQ;PPP2R1A;BTRC;AMH;YWHAG;YWHAH;APC2;PRKCI;FBXW11;CSNK1E;AXIN2;WNT16;YWHAZ;LLGL1;CRB2;CRB1;LEF1;WNT8A;PRKCZ;NKD1;SAV1;PPP2CA;WNT6;PPP2CB;PAK1;PARD6A;TP53BP2;CTNNA1;CTNNA3;CTNNA2;WNT1;FZD1;WNT10B;TGFB2;WNT10A;FZD3;FZD2;TGFB3;FZD7;WNT7B;FZD9;BMP8B;WNT7A;WTIP;GDF5;BMP7;BMP6;DLG1;DLG2;DLG3;APC;PPP2R2C;DCHS2;DLG4;PPP2R2B;DCHS1;NF2;BMPR1B;TP73"
"29","Phospholipase D signaling pathway","70/148",0.000354821214715234,0.00370726993305917,0,0,1.78446948204588,14.1756409010983,"DGKG;DGKE;DGKB;PIK3CB;GRM1;GRM3;GRM2;GRM5;GRM4;GRM7;AKT3;GRM8;HRAS;PDGFRA;PLA2G4F;PLA2G4C;GAB1;PLA2G4A;PRKCA;GAB2;DGKZ;RHOA;DNM1;DNM3;MRAS;PLCB4;KIT;DGKK;PLCB1;PLPP2;SOS2;DGKI;RAPGEF3;DGKH;RAPGEF4;SHC4;AGPAT5;RALA;SHC3;RALB;PDGFB;LPAR1;PDGFA;PIK3R3;ADCY3;LPAR3;PIK3R2;ADCY2;LPAR4;ADCY8;PIK3R6;ADCY5;AGPAT4;CYTH3;CYTH2;GNA12;PTK2B;MAPK1;PIP5K1B;FYN;PLCG1;PIP5K1C;RALGDS;MAPK3;PTPN11;KITLG;LPAR5;RHEB;GNAS;GRB2"
"30","Salivary secretion","46/90",0.000432602071233084,0.00436928091945415,0,0,2.07663934985069,16.0850093318594,"CHRM3;GUCY1B1;ATP1A4;ITPR1;ATP1A3;ADCY3;ADRA1D;ADRB1;ATP1A2;ADCY2;AQP5;ATP1A1;ADCY8;RYR3;ADCY5;SLC9A1;CST3;DMBT1;CD38;PRKG2;NOS1;PRKACB;PRKG1;PRKCG;SLC12A2;GUCY1A2;GUCY1A1;PRKCB;ATP2B4;ATP2B3;ATP1B3;PRKCA;ATP2B2;ATP1B2;ATP2B1;ATP1B1;PLCB4;TRPV6;GNAQ;KCNMA1;GNAS;CALM3;PLCB1;CALM1;CALM2;VAMP2"
