"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"11","Cap-dependent Translation Initiation Homo sapiens R-HSA-72737","78/114",4.64094800833038e-60,4.25420234096951e-58,0,0,27.5685530250748,3766.42086745846,"RPL4;RPL5;EIF4A1;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;EIF3K;RPS29;RPL27A;RPS20;EIF3E;RPS21;RPS24;RPS23"
"12","Eukaryotic Translation Initiation Homo sapiens R-HSA-72613","78/114",4.64094800833038e-60,4.25420234096951e-58,0,0,27.5685530250748,3766.42086745846,"RPL4;RPL5;EIF4A1;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;EIF3K;RPS29;RPL27A;RPS20;EIF3E;RPS21;RPS24;RPS23"
"13","Nonsense-Mediated Decay (NMD) Homo sapiens R-HSA-927802","75/106",1.61859359788164e-59,1.27175211262129e-57,0,0,30.728472407358,4159.74289712146,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RPS24;RPS23"
"14","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC) Homo sapiens R-HSA-975957","75/106",1.61859359788164e-59,1.27175211262129e-57,0,0,30.728472407358,4159.74289712146,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RPS24;RPS23"
"15","SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339","75/107",5.02325831974899e-59,3.68372276781592e-57,0,0,29.7665934917355,3995.8211249235,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RPS24;RPS23"
"16","Selenoamino acid metabolism Homo sapiens R-HSA-2408522","76/111",1.41087438745606e-58,9.69976141376042e-57,0,0,27.5925568573398,3675.48656143925,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;EEFSEC;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RPS24;RPS23"
"17","rRNA processing Homo sapiens R-HSA-72312","93/180",1.16461275265824e-55,7.5357295760239e-54,0,0,13.7057182705718,1733.63344618396,"LTV1;RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;PWP2;RPL8;RPL10A;RPL9;WDR46;RPL6;RPL7;RRP9;RPS15;RPS4X;FBL;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;NOB1;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPP38;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;CSNK1E;DKC1;RPL37A;NHP2;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;NOP2;RPL11;ISG20L2;RPL36A;RPS15A;GAR1;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;NOP58;RPL35A;RPL23A;WDR12;RPS26;RCL1;RPS25;RPS28;RPS27;RPS29;RPL27A;TSR1;RPS20;RPS21;NOP10;RPS24;RPS23"
"18","Major pathway of rRNA processing in the nucleolus Homo sapiens R-HSA-6791226","88/166",5.94178813659815e-54,3.63109275014331e-52,0,0,14.4220523511698,1767.53190546806,"LTV1;RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;PWP2;RPL8;RPL10A;RPL9;WDR46;RPL6;RPL7;RRP9;RPS15;RPS4X;FBL;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;NOB1;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPP38;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;CSNK1E;RPL37A;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;ISG20L2;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;NOP58;RPL35A;RPL23A;WDR12;RPS26;RCL1;RPS25;RPS28;RPS27;RPS29;RPL27A;TSR1;RPS20;RPS21;RPS24;RPS23"
"19","Influenza Viral RNA Transcription and Replication Homo sapiens R-HSA-168273","75/128",2.02782751009976e-50,1.17400540058407e-48,0,0,17.9518166224856,2054.08796081517,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RPS24;RPS23"
"20","Translation Homo sapiens R-HSA-72766","81/151",2.92589631855816e-50,1.60924297520699e-48,0,0,14.7267634854772,1679.67063743288,"RPL4;RPL5;EIF4A1;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;EEF1B2;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;EEF1A1;EEF1G;RPL37A;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;EIF3K;RPS29;RPL27A;RPS20;EIF3E;RPS21;RPS24;RPS23"
"21","Influenza Life Cycle Homo sapiens R-HSA-168255","75/136",8.91466753249291e-48,4.66958775511533e-46,0,0,15.5907058664138,1689.04073664736,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RPS24;RPS23"
"22","Influenza Infection Homo sapiens R-HSA-168254","75/147",1.53296287951279e-44,7.66481439756395e-43,0,0,13.2009010560147,1331.79325494994,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPS21;RPS24;RPS23"
"23","Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291","91/335",1.37113396478316e-27,6.55759722287598e-26,0,0,4.73434574638111,292.838976460094,"RPL4;RPL5;RPL30;RPL3;RPL32;HIBADH;RPL31;RPL34;RPLP1;RPLP0;RPL8;CSAD;RPL10A;RPL9;RPL6;RPL7;GCSH;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;BCKDHB;RPL13A;RPSA;ASRGL1;MTAP;RPL37A;PSME1;RPL27;RPL26;RPL29;RPL28;DDC;RPL10;SHMT1;RPL12;HAAO;RPL11;RPL36A;OAZ2;SRM;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;PRODH;RPL17;RPL19;EEFSEC;RPL41;RPL35A;RPL23A;RPS26;ALDH4A1;RPS25;RPS28;RPS27;TMLHE;RPS29;RPL27A;RPS20;RPS21;RPS24;RPS23"
"24","Infectious disease Homo sapiens R-HSA-5663205","89/348",5.75346063120871e-25,2.63700278930399e-23,0,0,4.35247904371687,242.932859632672,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;PSME1;VAMP1;RPL27;RPL26;RPL29;RPL28;PPIA;STX1A;GTF2A2;RPL10;RNMT;RPL12;RPL11;RPL36A;NEDD4L;RPS15A;SV2A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;AP1M2;RPL19;RPL41;NPM1;RPL35A;RPL23A;GTF2H4;RPS26;MSRA;RPS25;RPS28;CD4;RPS27;RPS29;RPL27A;TAF4B;RPS20;RPS21;RPS24;RPS23"
"25","Formation of the ternary complex, and subsequently, the 43S complex Homo sapiens R-HSA-72695","32/50",6.10259407957616e-24,2.68514139501351e-22,0,0,21.9457450761799,1173.07311617239,"RPS4X;RPS15;RPS14;RPS17;RPS16;RPS15A;RPS19;RPS18;RPS3;RPS2;RPS11;RPS27A;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPS5;RPS6;RPSA;RPS26;RPS25;RPS28;RPS27;EIF3K;RPS29;RPS20;EIF3E;RPS21;RPS24;RPS23"
"26","Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702","33/57",1.21087935667373e-22,4.93321219385595e-21,0,0,16.9795013386881,856.879452846463,"EIF4A1;RPS4X;RPS15;RPS14;RPS17;RPS16;RPS15A;RPS19;RPS18;RPS3;RPS2;RPS11;RPS27A;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPS5;RPS6;RPSA;RPS26;RPS25;RPS28;RPS27;EIF3K;RPS29;RPS20;EIF3E;RPS21;RPS24;RPS23"
"27","Translation initiation complex formation Homo sapiens R-HSA-72649","33/57",1.21087935667373e-22,4.93321219385595e-21,0,0,16.9795013386881,856.879452846463,"EIF4A1;RPS4X;RPS15;RPS14;RPS17;RPS16;RPS15A;RPS19;RPS18;RPS3;RPS2;RPS11;RPS27A;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPS5;RPS6;RPSA;RPS26;RPS25;RPS28;RPS27;EIF3K;RPS29;RPS20;EIF3E;RPS21;RPS24;RPS23"
"28","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S Homo sapiens R-HSA-72662","33/58",2.60543220590355e-22,1.02356265231925e-20,0,0,16.299437751004,810.070214201748,"EIF4A1;RPS4X;RPS15;RPS14;RPS17;RPS16;RPS15A;RPS19;RPS18;RPS3;RPS2;RPS11;RPS27A;RPS10;RPS13;RPS12;RPS9;RPS7;RPS8;RPS5;RPS6;RPSA;RPS26;RPS25;RPS28;RPS27;EIF3K;RPS29;RPS20;EIF3E;RPS21;RPS24;RPS23"
"29","Disease Homo sapiens R-HSA-1643685","111/725",9.25014629877862e-13,3.50867618229534e-11,0,0,2.2800716336333,63.1784292924512,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;IRS2;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS14;RPS17;RPS16;RPS19;RPL18A;RPS18;MYC;RPL36;RPL35;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPSA;PSME1;RPL27;RPL26;MAML3;RPL29;RPL28;PPIA;STX1A;NEDD4L;PIK3R3;PIK3R2;FOXO1;ADAMTS17;AP1M2;JAG2;STAT5A;RPL41;RPS26;MSRA;RPS25;RPS28;RPS27;RPS29;RPL27A;FGFR1OP;TAF4B;RPS20;RPS21;RPS24;RPS23;FGFR1;RPLP1;RPLP0;RPS4X;RPL7A;HEY1;ADAMTSL4;RPLP2;RPL13A;NRG2;TLR1;KAT2A;RPL37A;VAMP1;GTF2A2;RPL10;RNMT;RPL12;RPL11;RPL36A;HDAC8;HDAC7;RPS15A;CUX1;SV2A;RPL14;RPS3;RPL13;RPL15;RPS2;TBL1X;RPL18;RPS27A;RPL17;HES5;RPL19;NPM1;TRAT1;RPL35A;RPL23A;GTF2H4;CD4"
