"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"11","Cholesterol metabolism","32/50",1.1349224808752e-06,3.17778294645056e-05,0,0,4.04310957929865,55.3459095446822,"SCARB1;CETP;LRP1;PCSK9;LCAT;ABCB11;CYP7A1;LIPC;APOH;LIPG;TSPO;CD36;APOE;LDLRAP1;APOB;LDLR;ABCA1;ABCG8;ABCG5;APOA2;APOA1;APOC3;APOA4;CYP27A1;SOAT1;SOAT2;APOC2;ANGPTL8;APOC1;ANGPTL3;ANGPTL4;LPA"
"12","Propanoate metabolism","23/32",1.84568141637242e-06,4.73724896868921e-05,0,0,5.80716704905495,76.6700638266197,"BCKDHA;ACSS3;ECHS1;ACSS2;BCKDHB;ABAT;ACACB;ACAT2;ACAT1;HADHA;MCEE;ALDH6A1;PCCA;EHHADH;DBT;PCCB;SUCLG2;SUCLG1;ACADM;MLYCD;MMUT;HIBCH;LDHAL6B"
"13","TNF signaling pathway","57/110",2.76934017242366e-06,6.56120594697299e-05,0,0,2.4497643064141,31.3493924564556,"CSF1;TRADD;TNFAIP3;CXCL3;TNF;CXCL2;ICAM1;IKBKB;CASP7;CASP8;CREB3L3;CREB3L4;CASP10;AKT2;CASP3;CREB3L2;AKT1;MAP3K8;IKBKG;MAP2K3;RIPK3;IL15;MMP3;TRAF1;FOS;TNFRSF1B;TNFRSF1A;MMP14;IRF1;PGAM5;BIRC2;ATF4;BIRC3;CEBPB;NOD2;PTGS2;RELA;SOCS3;CCL5;CCL2;RIPK1;MAP2K6;VCAM1;MLKL;LIF;VEGFC;CFLAR;MAPK14;SELE;NFKB1;MAPK13;NFKBIA;CXCL10;ITCH;BCL3;TAB3;IL18R1"
"14","PPAR signaling pathway","41/74",8.07818663324976e-06,0.000177720105931495,0,0,2.82669894208356,33.1468417404226,"CYP4A22;DBI;CYP7A1;RXRA;CPT2;ACADL;SCP2;HMGCS2;CD36;ACADM;ACAA1;PCK1;PCK2;GK;ACSL1;CYP4A11;ADIPOQ;APOA2;ACSL5;APOA1;NR1H3;APOC3;APOA5;CPT1B;CYP8B1;CYP27A1;FABP1;FABP4;ACOX2;ACOX1;EHHADH;PLIN4;PPARG;PLIN2;ACOX3;PLIN1;ANGPTL4;PPARA;SLC27A2;SLC27A5;PLIN5"
"15","Glyoxylate and dicarboxylate metabolism","21/30",1.02498579096293e-05,0.000210463749077721,0,0,5.30045871559633,60.8929774271836,"ACSS2;GLDC;SHMT2;MDH2;SHMT1;GLYCTK;AMT;HOGA1;ACAT2;ACAT1;GRHPR;MCEE;PCCA;AFMID;CAT;PCCB;HAO1;ACO1;MMUT;AGXT;HAO2"
"16","Lysine degradation","34/59",1.52773744590707e-05,0.000284649839977062,0,0,3.09243145624692,34.2923979912708,"GCDH;KMT2D;ECHS1;SUV39H1;SETD7;DOT1L;KMT2B;PLOD3;EHMT1;DLST;PLOD2;PLOD1;ACAT2;DHTKD1;ACAT1;HYKK;ALDH2;ALDH1B1;HADH;COLGALT1;AASS;SETDB1;PHYKPL;AADAT;SETD1B;SETD1A;SETDB2;PIPOX;BBOX1;ALDH3A2;HADHA;EHHADH;ALDH9A1;EZH2"
"17","Primary bile acid biosynthesis","14/17",1.57111924662664e-05,0.000284649839977062,0,0,10.5933562428408,117.1745668493,"HSD3B7;AKR1D1;HSD17B4;AKR1C4;CYP7B1;BAAT;CYP7A1;CYP8B1;CYP39A1;CYP27A1;AMACR;ACOX2;SCP2;SLC27A5"
"18","Steroid hormone biosynthesis","34/60",2.49157512377276e-05,0.000426336187845561,0,0,2.97327709230517,31.5167680251721,"AKR1D1;HSD17B3;HSD17B6;COMT;HSD17B7;CYP3A4;CYP7A1;HSD17B8;CYP3A5;CYP3A7;CYP17A1;HSD11B1;SULT1E1;HSD17B2;UGT2A3;UGT1A4;UGT2B10;UGT1A1;SRD5A2;HSD3B2;SRD5A1;AKR1C1;UGT2B15;AKR1C3;UGT2B17;AKR1C2;AKR1C4;CYP7B1;CYP21A2;CYP1A2;CYP1A1;UGT2B4;CYP2E1;UGT2B7"
"19","Cytokine-cytokine receptor interaction","121/294",7.48433922568284e-05,0.00121325077974227,0,0,1.59618250646005,15.1639137502972,"IL1RN;CSF3R;CSF1;AMHR2;EPO;IL1RAP;CXCL13;TNF;CXCL16;IL18RAP;TNFSF10;LEPR;TNFSF11;TNFRSF4;IL6R;IL13RA1;IFNAR2;IL15RA;IL4R;IL1R1;IL11RA;IL1R2;PRLR;EDAR;IL23A;IFNAR1;IL20RB;TNFRSF11B;CSF2RB;THPO;TNFRSF14;NGFR;XCR1;TSLP;TNFSF14;TNFSF15;TNFRSF9;GDF2;LIF;TNFRSF10C;TNFRSF10B;IFNLR1;TNFRSF10A;PPBP;INHBC;GDF7;TNFRSF10D;INHBE;BMP5;IL22RA1;BMP4;CXCL10;CXCL12;IL7;CD27;IL7R;CXCL6;CD40;CXCL9;BMP10;CXCL8;IL24;IL27;FASLG;CXCL3;CXCL2;TNFSF13B;GHR;CCR7;CCR5;CCR4;CCR2;TNFRSF12A;IL15;TNFRSF18;IL16;IL17RE;TNFRSF1B;NGF;IL17RC;IL17RB;TGFBR1;TNFRSF1A;IFNG;XCL2;XCL1;LTB;CCL14;CXCR6;IL2RG;IL1RL2;CXCR1;CXCR3;CCL5;CXCR2;CCL4;CCL3;CCL2;CCL19;CCL18;CCL16;CCL15;IL12RB2;IL32;CCL23;CCL21;IL10RB;GDF15;CD70;OSM;ACVR2B;ACVR2A;EPOR;CD4;CD40LG;CLCF1;IL2RB;ACKR4;LTBR;CCL28;IL18R1"
"20","Malaria","28/49",0.000104495357687572,0.00160922850838861,0,0,3.02968673117927,27.7712232348473,"CD40;CXCL8;LRP1;GYPC;KLRB1;CD81;SDC2;HBB;ITGAL;TNF;THBS1;ICAM1;THBS3;CCL2;CD36;CR1;VCAM1;HGF;HBA2;HBA1;SELE;SELP;CD40LG;IFNG;SDC1;MET;MYD88;TLR2"
"21","Apoptosis","65/143",0.000128502508893171,0.00184678030286703,0,0,1.89727722772277,16.9987731984004,"TRADD;CTSZ;PRF1;FASLG;CTSW;TNF;CTSS;LMNB1;BBC3;IKBKB;PIDD1;TUBA1C;CTSO;CASP7;CASP8;AIFM1;CASP6;CASP10;CTSL;AKT2;CTSK;CASP3;TNFSF10;AKT1;CTSH;CAPN1;IKBKG;CTSD;CTSC;CTSB;BOK;PARP3;ENDOG;PARP4;TRAF1;FOS;NGF;TNFRSF1A;ERN1;BIRC5;BIRC6;RAF1;TP53;BIRC2;ATF4;BIRC3;BCL2A1;ITPR2;CSF2RB;RELA;BCL2L11;LMNA;RIPK1;MCL1;NGFR;GADD45B;GADD45A;EIF2AK3;TNFRSF10B;GZMB;TNFRSF10A;CFLAR;NFKB1;GADD45G;NFKBIA"
"22","Pantothenate and CoA biosynthesis","14/19",0.00013790891872059,0.00184678030286703,0,0,6.35509736540664,56.489933643402,"PANK3;PANK1;DPYS;UPB1;PPCDC;COASY;VNN1;VNN2;PPCS;VNN3;DPYD;ENPP1;ENPP3;BCAT2"
"23","Steroid biosynthesis","14/19",0.00013790891872059,0.00184678030286703,0,0,6.35509736540664,56.489933643402,"DHCR24;MSMO1;CEL;HSD17B7;LSS;TM7SF2;CYP27B1;EBP;NSDHL;SOAT1;SOAT2;CYP2R1;SC5D;DHCR7"
"24","Tyrosine metabolism","22/36",0.000149315993551429,0.00191622191724334,0,0,3.56899417148475,31.4408604842612,"AOC3;DDC;FAHD1;AOC2;MAOB;ADH1C;HGD;MAOA;ADH1B;TAT;ADH1A;GOT2;DBH;COMT;FAH;ADH5;ADH6;GSTZ1;ADH4;ALDH3A1;AOX1;HPD"
"25","Fat digestion and absorption","24/41",0.000194425299088204,0.00239531968476667,0,0,3.20672599477424,27.402956848555,"PNLIPRP1;ABCA1;SCARB1;ABCG8;ABCG5;PLA2G12B;DGAT2;MOGAT3;DGAT1;PLA2G1B;MOGAT2;MTTP;GOT2;PLA2G2A;APOA1;APOA4;CEL;AGPAT2;ACAT2;LIPF;FABP1;NPC1L1;CD36;APOB"
"26","Butanoate metabolism","18/28",0.000242563627767456,0.00287344605201448,0,0,4.08662190928443,34.0180481229644,"ECHS1;ACSM3;HMGCS1;ACSM1;ACSM2A;ACSM5;ABAT;ACSM2B;ACAT2;ACAT1;HMGCL;HADHA;ALDH5A1;BDH1;EHHADH;HMGCS2;HADH;ACADS"
"27","Protein processing in endoplasmic reticulum","72/165",0.000271233646187828,0.00309407270466115,0,0,1.76275160810688,14.4766503680189,"ERO1A;ERO1B;TRAM1;PRKCSH;UBE2D3;NGLY1;HERPUD1;SEC61A1;FBXO6;MAN1A1;CAPN1;SEC61B;SIL1;PDIA3;SEC13;SSR4;SSR2;MOGS;YOD1;RAD23B;CKAP4;DDOST;PDIA4;ERN1;DNAJC3;DNAJC1;SELENOS;DNAJB11;ERP29;PREB;MAN1B1;ATF4;RPN2;SAR1B;DERL3;RPN1;SEL1L;DERL1;DERL2;RRBP1;UBE2J2;HSP90B1;LMAN1;GANAB;OS9;LMAN2;MAN1C1;SSR1;UGGT1;SEC31B;TXNDC5;SEC31A;EDEM3;XBP1;SEC24B;SEC24A;EDEM1;HSPA6;EIF2AK3;SYVN1;UBE2G2;NPLOC4;STT3A;STT3B;CALR;P4HB;SEC24D;RNF185;SEC24C;HSPA1B;MBTPS2;HSPA1A"
"28","Hematopoietic cell lineage","46/97",0.000371266580590121,0.00398140032692089,0,0,2.05111134764812,16.2008880046614,"CSF3R;CSF1;TFRC;EPO;ITGB3;CD1E;CD3G;CD1D;CD1C;CD3E;TNF;CD3D;HLA-DMA;THPO;ANPEP;CD37;CD14;CD36;HLA-DOB;IL6R;HLA-DQA1;HLA-DRB5;IL4R;CR1;ITGA4;IL1R1;IL11RA;IL1R2;ITGA1;FLT3LG;GP1BA;GP5;EPOR;CD2;CD4;CD8B;IL7;CD5;CD7;ITGA5;IL7R;CD24;MS4A1;HLA-DRB1;CD44;HLA-DQB1"
"29","Metabolism of xenobiotics by cytochrome P450","37/74",0.000374872108703591,0.00398140032692089,0,0,2.27299605781866,17.9314968656417,"ADH1C;ADH1B;ADH1A;MGST1;MGST2;CYP3A4;CYP3A5;ADH5;ADH6;HSD11B1;ADH4;AKR7A3;CYP2B6;CYP2D7;CYP2A13;UGT2A3;UGT1A4;GSTT2B;SULT2A1;UGT2B10;GSTK1;UGT1A1;GSTO1;AKR1C1;UGT2B15;EPHX1;UGT2B17;ALDH3A1;CYP2C9;CYP2A6;GSTA2;CYP1A2;GSTA1;CYP1A1;UGT2B4;CYP2E1;UGT2B7"
"30","beta-Alanine metabolism","19/31",0.000400323229055304,0.00410998515163445,0,0,3.59478381919424,28.1228503270442,"AOC3;ECHS1;AOC2;DPYS;ABAT;UPB1;CNDP2;ALDH3A2;HADHA;ALDH3A1;ALDH6A1;ALDH1B1;ALDH2;EHHADH;DPYD;ACADM;MLYCD;HIBCH;ALDH9A1"
"31","p53 signaling pathway","36/72",0.000447250266504844,0.0044436478091449,0,0,2.27278699293809,17.5286247668295,"STEAP3;CDKN1A;GORAB;EI24;SERPINE1;PTEN;THBS1;BBC3;PIDD1;CCNB2;CASP8;CCND1;AIFM2;CHEK2;CASP3;PERP;SESN2;GTSE1;RRM2;GADD45B;SIVA1;GADD45A;IGFBP3;SIAH1;SHISA5;TSC2;TNFRSF10B;IGF1;DDB2;GADD45G;TP53I3;CDK2;CCNG1;MDM2;MDM4;TP53"
"32","N-Glycan biosynthesis","27/50",0.000483953492311502,0.0046580523634982,0,0,2.66661913385714,20.3556951469451,"DPAGT1;B4GALT3;B4GALT1;RPN2;RPN1;GANAB;MAN1C1;MAN1A1;MGAT1;MGAT2;ST6GAL1;ALG6;ALG5;ALG2;ALG13;ALG3;MOGS;ALG12;ALG10;DDOST;DPM1;DPM3;DOLPP1;MGAT4B;STT3A;MAN1B1;STT3B"
"33","Histidine metabolism","15/23",0.000647323832523458,0.00604168910355228,0,0,4.25542144026187,31.2461292811712,"AOC1;MAOB;MAOA;HDC;HNMT;FTCD;CNDP2;ALDH3A2;ALDH3A1;HAL;UROC1;ALDH1B1;ALDH2;AMDHD1;ALDH9A1"
"34","Epstein-Barr virus infection","83/201",0.000824301142973216,0.00746719858928678,0,0,1.60154483586645,11.3725292483712,"CD40;CDKN1A;TRADD;TNFAIP3;CD3G;CD3E;ITGAL;CD3D;TNF;ICAM1;IKBKB;CASP8;CCND1;MYC;AKT2;CASP3;PSMD3;BLNK;AKT1;IKBKG;SKP2;B2M;JAK3;HLA-DOB;PDIA3;MAP2K3;IFNAR2;DDX58;HLA-B;ENTPD8;HLA-C;TYK2;IRAK4;HLA-F;RUNX3;HLA-G;DDB2;TAPBP;OAS1;IRF3;TRAF6;IRF7;TP53;CD44;TLR2;HLA-DQB1;IFNAR1;PSMD12;HDAC1;RELA;HLA-DMA;BCL2L11;PLCG2;E2F2;RIPK1;HES1;HLA-DQA1;MAP2K6;LYN;HLA-DRB5;GADD45B;GADD45A;STAT2;STAT3;ADRM1;MAPK14;NFKB1;GADD45G;NFKB2;MAPK13;SEM1;NFKBIA;CXCL10;MAVS;PSMC6;NEDD4;CDK2;MDM2;CALR;CD247;NFKBIE;HLA-DRB1;MYD88"
"35","Cysteine and methionine metabolism","25/47",0.00103875787913951,0.00914106933642768,0,0,2.58066318926975,17.7284583676304,"AHCY;TAT;MRI1;SDSL;CBS;DNMT3B;MPST;SDS;MDH2;AGXT2;GSS;BHMT2;GOT2;CBSL;MAT1A;MTAP;GCLC;BHMT;TST;ADI1;CTH;GCLM;CDO1;BCAT2;LDHAL6B"
"36","Th17 cell differentiation","48/107",0.00130516060787048,0.0108855091605788,0,0,1.8496191530723,12.284114605141,"RORC;RORA;CD3G;AHR;IL1RAP;GATA3;CD3E;IL2RG;CD3D;RELA;IKBKB;HLA-DMA;RXRA;TBX21;STAT6;IKBKG;HLA-DOB;IL6R;JAK3;HLA-DQA1;STAT5A;SMAD4;HLA-DRB5;IL4R;IL1R1;STAT3;NFATC3;TYK2;FOS;MAPK14;FOXP3;NFKB1;TGFBR1;MAPK13;NFKBIA;ZAP70;CD4;IFNG;IL23A;IRF4;LCK;IL2RB;RARA;CD247;NFKBIE;HLA-DRB1;LAT;HLA-DQB1"
"37","Legionellosis","28/55",0.00130767480175785,0.0108855091605788,0,0,2.35540247480546,15.6387057532661,"CXCL8;SAR1B;NLRC4;CXCL3;CXCL2;TNF;RELA;HSPD1;C3;CASP7;CASP8;CASP3;HSF1;CASP1;CD14;CR1;BNIP3;HSPA6;NFKB1;NFKB2;EEF1G;CLK1;NFKBIA;SEC22B;HSPA1B;MYD88;TLR2;HSPA1A"
"38","Insulin resistance","48/108",0.00165971087102947,0.0134523933757126,0,0,1.81866052328452,11.641449455572,"CRTC2;PRKAA1;IRS1;PTEN;SLC2A2;IRS2;PYGL;TNF;ACACB;PTPRF;RELA;GYS2;IKBKB;RPS6KA3;SOCS3;CREB3L3;CREB3L4;AKT2;CREB3L2;MLX;AKT1;CD36;PCK1;PPARGC1A;PCK2;MLXIP;SREBF1;PRKAB2;G6PC;INSR;GFPT1;STAT3;NR1H3;PRKAB1;CPT1B;NFKB1;AGT;TNFRSF1A;NFKBIA;MLXIPL;PPP1R3C;PPP1R3B;RPS6KB2;TRIB3;SLC27A3;PPARA;SLC27A2;SLC27A5"
"39","Adipocytokine signaling pathway","33/69",0.00199063819774454,0.0157209375616749,0,0,2.08236211424819,12.9508346748116,"PRKAA1;IRS1;TRADD;IRS2;TNF;ADIPOR2;ACACB;RELA;IKBKB;SOCS3;RXRA;AKT2;LEPR;AKT1;CD36;IKBKG;PCK1;PPARGC1A;PCK2;PRKAB2;G6PC;ACSL1;ADIPOQ;STAT3;ACSL5;TNFRSF1B;PRKAB1;CPT1B;NFKB1;TNFRSF1A;NFKBIA;PPARA;NFKBIE"
"40","Primary immunodeficiency","20/37",0.00251469095154484,0.01932453764241,0,0,2.67052078816785,15.98468355719,"CD40;CIITA;IL2RG;CD3E;CD3D;UNG;CD79A;ZAP70;CD4;PTPRC;CD40LG;CD8B;LCK;BLNK;ORAI1;IKBKG;ICOS;IL7R;JAK3;RAG1"
"41","Porphyrin and chlorophyll metabolism","22/42",0.00264359659909749,0.01932453764241,0,0,2.49721448467967,14.8225036057346,"UGT2B10;ALAS2;ALAS1;FECH;UGT1A1;MMAB;UGT2B15;CPOX;UGT2B17;CP;ALAD;UROD;HMBS;HMOX1;UGT2A3;UGT1A4;UGT2B4;BLVRB;GUSB;FXN;COX10;UGT2B7"
"42","Caffeine metabolism","5/5",0.00269079846908115,0.01932453764241,0,0,69375,410555.512740128,"CYP2A6;NAT1;NAT2;CYP1A2;XDH"
"43","Nicotinate and nicotinamide metabolism","17/30",0.00269790622929749,0.01932453764241,0,0,2.96778499823686,17.5552770999539,"NNMT;QPRT;NADSYN1;NT5C;NADK2;PNP;NNT;NMRK1;NAPRT;NAMPT;NT5C1B;ASPDH;ENPP1;AOX1;ENPP3;NADK;NUDT12"
"44","Arginine biosynthesis","13/21",0.00297644450690842,0.0208351115483589,0,0,3.68682509816754,21.4463567503582,"ACY1;GLS2;ARG1;GPT2;GOT2;GPT;ASS1;GLUD1;GLUD2;CPS1;ASL;NAGS;OTC"
"45","ABC transporters","23/45",0.0032210164342506,0.0220460680388708,0,0,2.37343195971515,13.6188909711807,"ABCD4;ABCA1;ABCC3;ABCG8;ABCG5;ABCD3;ABCC2;ABCB6;ABCA5;ABCB7;ABCA6;ABCB4;ABCB5;ABCC6;ABCA9;DEFB1;ABCC9;ABCA8;ABCB11;ABCC11;ABCA10;ABCB10;ABCD1"
"46","Base excision repair","18/33",0.00358655114343022,0.0240142989603588,0,0,2.7234321270673,15.3344594971161,"MBD4;PARP3;PARP4;LIG1;MPG;APEX2;UNG;SMUG1;POLD4;NTHL1;POLD1;TDG;POLE2;POLD2;POLL;NEIL1;POLE;MUTYH"
"47","Phenylalanine metabolism","11/17",0.00385993313184489,0.0252948809491112,0,0,4.15873405299313,23.1105235421166,"AOC3;ALDH3A1;DDC;AOC2;MAOB;MAOA;TAT;PAH;GOT2;GLYAT;HPD"
"48","Glycerolipid metabolism","29/61",0.00404759182864216,0.0259720475671206,0,0,2.05794270833333,11.3385094385104,"PNLIPRP1;MOGAT3;MOGAT2;MOGAT1;AGPAT2;LIPF;LIPC;TKFC;ALDH2;ALDH1B1;GPAT4;LIPG;GPAT3;DGAT2;DGAT1;GK;GLYCTK;AKR1A1;MBOAT1;CEL;ALDH3A2;PLPP5;AKR1B10;GPAM;PNPLA3;LPIN2;LPIN3;ALDH9A1;PNPLA2"
"49","Glutathione metabolism","27/56",0.00427476174278754,0.0268699309546645,0,0,2.11398875832664,11.5318655658593,"ODC1;MGST1;MGST2;OPLAH;ANPEP;CHAC2;GGT1;GSTT2B;GSTK1;GPX2;NAT8B;GPX1;GGT6;RRM2;GPX4;GPX3;GSTO1;GSS;IDH1;GSR;PGD;GCLC;NAT8;GSTA2;GSTA1;LAP3;GCLM"
"50","Mineral absorption","25/51",0.00446532682621296,0.0275064132494718,0,0,2.18300756620429,11.8131552390049,"SLC46A1;SLC40A1;MT1X;SLC5A1;MT2A;HMOX1;TRPM7;SLC39A4;SLC34A2;SLC6A19;VDR;SLC31A1;SLC30A1;ATOX1;TF;MT1A;FXYD2;MT1F;MT1G;MT1H;MT1B;STEAP1;SLC26A6;MT1E;FTL"
"51","Arginine and proline metabolism","24/49",0.00535552573549151,0.0323431750300271,0,0,2.17931486641534,11.397002566595,"GAMT;AOC1;MAOB;ARG1;MAOA;ODC1;GOT2;SAT2;HOGA1;PYCR3;SAT1;PRODH2;CNDP2;AGMAT;ALDH3A2;ALDH4A1;GATM;DAO;ALDH2;ALDH1B1;P4HA3;LAP3;L3HYPDH;ALDH9A1"
"52","Pyrimidine metabolism","27/57",0.00578438292259027,0.0342613450030347,0,0,2.04337487700886,10.5286802984529,"CDA;DTYMK;CANT1;DPYS;TYMP;NT5C;PNP;ENPP1;TK2;ENPP3;RRM2;ENTPD5;CAD;ENTPD8;NME4;CTPS1;UPB1;UCKL1;DHODH;DCTD;UCK2;UCK1;NME6;DPYD;NT5C1B;CMPK1;UMPS"
"53","Ascorbate and aldarate metabolism","15/27",0.00611331613272342,0.0349887315946934,0,0,2.83612929623568,14.4565619132555,"UGT2B10;MIOX;UGT1A1;UGT2B15;UGT2B17;ALDH3A2;UGDH;ALDH1B1;ALDH2;RGN;UGT2A3;UGT1A4;UGT2B4;UGT2B7;ALDH9A1"
"54","Th1 and Th2 cell differentiation","40/92",0.00613438800686184,0.0349887315946934,0,0,1.74742430946211,8.90110851204575,"MAML1;CD3G;GATA3;CD3E;IL2RG;CD3D;RELA;IKBKB;HLA-DMA;TBX21;STAT4;STAT6;IKBKG;HLA-DOB;JAK3;HLA-DQA1;IL12RB2;STAT5A;HLA-DRB5;IL4R;NFATC3;TYK2;FOS;MAPK14;RUNX3;NFKB1;MAPK13;NFKBIA;ZAP70;CD4;MAF;IFNG;LCK;IL2RB;MAML3;CD247;NFKBIE;LAT;HLA-DRB1;HLA-DQB1"
