"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"11","Glutamatergic synapse","62/114",4.79175893746528e-07,1.33733635800167e-05,0,0,2.57241615164765,37.4317370095543,"GRIK5;GRIK3;GRIK4;GRIK1;GRIK2;GRM1;GRM3;PPP3CA;PPP3CB;GRM5;GRM4;GRM7;GRM8;DLGAP1;GLUL;PRKACB;PRKCG;SLC38A1;PLA2G4F;PRKCB;PLA2G4C;PRKCA;PLCB1;SHANK2;SHANK1;GRIA1;GRIA2;GLS2;SLC1A1;SLC1A2;ITPR1;SLC1A3;CACNA1A;CACNA1D;ADCY2;ADCY1;SLC1A6;ADCY8;ADCY5;PPP3R1;GNG10;GRIN2A;GNG3;GNG4;GNG7;MAPK1;SLC17A8;SLC38A3;GRIA3;GRIA4;KCNJ3;HOMER1;HOMER2;GRIN2C;GRIN2B;GRIN1;GNAO1;DLG4;GNAQ;GNB1;GNB3;GNB5"
"12","Dopaminergic synapse","67/131",3.15283238578623e-06,8.06599618696978e-05,0,0,2.2584419195932,28.6081565755665,"GSK3B;GSK3A;CALML3;PPP1CB;PPP3CA;PPP3CB;CREB3L3;PPP2R1A;KIF5C;KIF5B;KIF5A;PRKACB;SCN1A;PRKCG;PRKCB;PPP2R5B;PRKCA;PPP2R5D;PPP2R5C;CREB3;LRTOMT;PLCB1;GRIA1;CAMK2B;GRIA2;DDC;MAOB;CAMK2A;CACNA1B;ITPR1;CACNA1A;CACNA1D;ADCY5;PPP2CA;PPP2CB;MAPK9;GNG10;GRIN2A;GNG3;GNG4;GNG7;DRD1;DRD2;GRIA3;GRIA4;DRD5;KCNJ3;KCNJ6;KCNJ9;GRIN2B;PPP1CA;GNAO1;MAPK10;MAPK11;GNAL;TH;CALY;PPP2R2C;PPP2R2B;GNAQ;GNB1;PPP1R1B;GNB3;CALM3;GNB5;CALM1;CALM2"
"13","Nicotine addiction","27/40",3.78272281527075e-06,8.93304541760092e-05,0,0,4.4690084903254,55.795868128835,"GABRB3;GRIA1;GRIA2;GABRB2;GABRB1;CHRNA4;CACNA1B;CACNA1A;GRIN2A;SLC17A8;GABRD;GRIA3;GRIA4;CHRNB2;GABRA2;GABRQ;GABRA1;SLC32A1;GABRA5;GABRA4;GABRA3;GRIN2C;GABRG3;GRIN2B;GABRG2;GABRG1;GRIN1"
"14","Calcium signaling pathway","88/188",1.13796170921746e-05,0.000249538746235543,0,0,1.89974489795918,21.6261008750813,"CHRM2;RYR1;CHRM3;MYLK2;RYR2;OXTR;CHRM1;HTR2C;ATP2A2;CALML3;HTR2A;HTR4;SLC8A1;RYR3;GRM1;SLC8A2;PPP3CA;HTR6;PPP3CB;GRM5;CYSLTR2;EDNRB;CD38;NOS1;PRKACB;PRKCG;CAMK1D;PRKCB;SPHK2;PHKA1;PRKCA;ITPKB;CCKBR;ADORA2A;ADORA2B;ITPKA;ORAI2;PPIF;VDAC3;VDAC1;SLC25A5;PLCB1;SLC25A4;CAMK1G;CAMK2B;PDE1C;PDE1B;PTGER1;CAMK2A;CACNA1B;ITPR1;CACNA1A;CACNA1D;ADRB1;ADCY2;ADCY1;CACNA1F;ADCY8;CACNA1E;CACNA1H;CACNA1G;CACNA1I;PPP3R1;GRIN2A;ERBB3;HRH2;ERBB4;PHKG2;PTK2B;CACNA1S;DRD1;NTSR1;DRD5;ATP2B3;ATP2B2;ATP2B1;GRIN2C;GRIN1;P2RX7;SLC8A3;P2RX5;GNAL;GNAQ;CAMK4;CALM3;CAMK1;CALM1;CALM2"
"15","Arginine and proline metabolism","30/49",2.09348169646256e-05,0.00042846592054267,0,0,3.39760538787728,36.6061296822635,"OAT;MAOB;AMD1;SAT2;CNDP1;CNDP2;SRM;CKMT2;ALDH2;CARNS1;CKMT1B;NOS1;CKB;PRODH;GAMT;ARG2;GOT1;SMOX;CKMT1A;GOT2;PYCR1;AZIN2;PYCR2;PYCR3;PRODH2;AGMAT;ALDH4A1;GATM;SMS;ALDH7A1"
"16","Insulin secretion","45/86",6.10031612590065e-05,0.00117049815665719,0,0,2.3635362956955,22.9371385777756,"GLP1R;CAMK2B;SNAP25;CHRM3;RYR2;ADCYAP1R1;RAB3A;CAMK2A;SLC2A1;ATP1A3;ATP1A2;ADCY2;CACNA1D;ADCY1;ATP1A1;ADCY8;CACNA1F;ADCY5;RIMS2;PCLO;CREB3L3;KCNMB2;KCNN1;KCNMB4;KCNN2;FFAR1;CACNA1S;KCNN3;PRKACB;PRKCG;KCNJ11;ABCC8;PRKCB;PRKCA;CCK;ATP1B2;ATP1B1;GCK;CREB3;GNAQ;KCNMA1;PLCB1;STX1A;VAMP2;RAPGEF4"
"17","Circadian entrainment","49/97",9.48137349142355e-05,0.0017122245069806,0,0,2.19856863677177,20.366652236429,"RYR1;RYR2;GUCY1B1;CALML3;RYR3;RPS6KA5;NOS1;PRKACB;PRKCG;PRKCB;PRKCA;NOS1AP;PLCB1;GRIA1;CAMK2B;GRIA2;ADCYAP1R1;CAMK2A;ITPR1;CACNA1D;ADCY2;ADCY1;ADCY8;CACNA1H;CACNA1G;ADCY5;CACNA1I;GNG10;GRIN2A;GNG3;GNG4;GNG7;MAPK1;GRIA3;GRIA4;KCNJ3;KCNJ6;KCNJ9;GRIN2C;GRIN2B;GRIN1;GNAO1;GNAQ;GNB1;GNB3;CALM3;GNB5;CALM1;CALM2"
"18","Oxytocin signaling pathway","71/153",0.000106960326200915,0.00182426778576005,0,0,1.86663124541883,17.0667076158019,"RYR1;MYLK2;RYR2;OXTR;GUCY1B1;PRKAG2;CALML3;MYL6B;ELK1;RYR3;PRKAG3;PPP1CB;PPP3CA;RGS2;PPP3CB;CD38;PRKACB;HRAS;PRKCG;MAP2K1;PLA2G4F;MAP2K2;CAMK1D;PRKCB;CACNA2D1;PLA2G4C;CACNA2D3;CACNA2D2;PRKCA;CACNB1;CACNB2;CACNB3;CACNB4;PLCB1;CAMK1G;CAMK2B;CAMK2A;ITPR1;CACNA1D;ADCY2;ADCY1;CACNA1F;ADCY8;ADCY5;CAMKK2;TRPM2;CACNG7;PPP3R1;CACNG8;MAPK1;CACNA1S;CACNG1;CACNG2;CACNG3;CACNG4;KCNJ2;KCNJ3;KCNJ4;KCNJ6;KCNJ12;KCNJ9;KCNJ14;PPP1CA;GNAO1;RCAN1;GNAQ;CAMK4;CALM3;CAMK1;CALM1;CALM2"
"19","Amphetamine addiction","36/68",0.000237895410755629,0.00384388900536727,0,0,2.4207779886148,20.1981955117996,"GRIA1;CAMK2B;GRIA2;DDC;MAOB;CAMK2A;CALML3;CACNA1D;ADCY5;PPP1CB;PPP3CA;PPP3CB;PPP3R1;GRIN2A;CREB3L3;DRD1;PRKACB;GRIA3;GRIA4;PRKCG;PRKCB;PRKCA;PDYN;GRIN2C;GRIN2B;GRIN1;PPP1CA;CREB3;ARC;TH;CAMK4;PPP1R1B;CALM3;CALM1;CALM2;STX1A"
"20","Morphine addiction","45/91",0.000333787956840981,0.00512364513750906,0,0,2.10585562325726,16.8573840066077,"GABRB3;GABRB2;GABRB1;PDE1C;PDE1B;CACNA1B;CACNA1A;ADCY2;ADCY1;ADCY8;ADCY5;GNG3;GNG10;GRK4;GNG4;GNG7;PDE4B;ADORA1;DRD1;PDE8B;PRKACB;GABRD;KCNJ3;PRKCG;GABRA2;GABRQ;GABBR2;GABRA1;KCNJ6;GABBR1;SLC32A1;PRKCB;KCNJ9;GABRA5;GABRA4;GABRA3;PRKCA;GABRG3;GABRG2;GABRG1;GNAO1;GNB1;GNB3;PDE7B;GNB5"
"21","Adrenergic signaling in cardiomyocytes","66/145",0.000361937315514628,0.00529117885061861,0,0,1.80003861423176,14.2635771215487,"RYR2;ATP2A2;CALML3;SLC8A1;PPP1CB;RPS6KA5;CREB3L3;PPP2R1A;PRKACB;SCN1B;CACNA2D1;CACNA2D3;PPP2R5B;CACNA2D2;PRKCA;PPP2R5D;ATP1B2;PPP2R5C;ATP1B1;CACNB1;CACNB2;CREB3;CACNB3;CACNB4;PLCB1;SCN4B;RAPGEF4;MYH7;CAMK2B;CAMK2A;CREM;ATP1A3;CACNA1D;ADRB1;ATP1A2;ADCY2;ADCY1;ATP1A1;CACNA1F;ADCY8;SLC9A1;ADCY5;PPP2CA;CACNG7;PPP2CB;CACNG8;MAPK1;TNNI3;CACNA1S;CACNG1;CACNG2;CACNG3;CACNG4;ATP2B3;ATP2B2;ATP2B1;AGT;PPP1CA;MAPK11;PPP1R1A;PPP2R2C;PPP2R2B;GNAQ;CALM3;CALM1;CALM2"
"22","Long-term potentiation","35/67",0.00040360896729012,0.00563217967991213,0,0,2.35316205533597,18.390112185941,"GRIA1;CAMK2B;GRIA2;CAMK2A;ITPR1;CALML3;ADCY1;ADCY8;GRM1;PPP1CB;PPP3CA;PPP3CB;GRM5;RPS6KA6;PPP3R1;GRIN2A;MAPK1;HRAS;PRKACB;PRKCG;MAP2K1;MAP2K2;PRKCB;PRKCA;GRIN2C;GRIN2B;GRIN1;PPP1CA;PPP1R1A;CAMK4;GNAQ;CALM3;PLCB1;CALM1;CALM2"
"23","Gastric acid secretion","38/75",0.000514345744995047,0.00686539755275998,0,0,2.20984635378814,16.7343153436604,"CAMK2B;CHRM3;MYLK2;CAMK2A;ITPR1;ATP1A3;CALML3;ATP1A2;ADCY2;ADCY1;ATP1A1;ADCY8;ADCY5;SLC9A1;CA2;HRH2;PRKACB;KCNJ1;KCNJ2;PRKCG;KCNJ10;KCNK10;PRKCB;KCNJ16;PRKCA;ATP1B2;SSTR2;ATP1B1;CCKBR;SST;GNAQ;CALM3;EZR;PLCB1;CALM1;KCNK2;CALM2;CFTR"
"24","Cholinergic synapse","52/112",0.000828482388993876,0.0105976705592133,0,0,1.86577890509406,13.2394084779549,"CHRM2;CHRM3;ACHE;CHRM1;CHRM4;PIK3CB;CREB3L3;PRKACB;HRAS;CHRNB2;PRKCG;MAP2K1;PRKCB;PRKCA;SLC5A7;CREB3;KCNQ2;KCNQ3;KCNQ5;PLCB1;CAMK2B;CHRNA3;CHRNA4;CAMK2A;CACNA1B;ITPR1;CACNA1A;CACNA1D;PIK3R2;ADCY2;ADCY1;CACNA1F;ADCY8;ADCY5;GNG10;GNG3;GNG4;GNG7;MAPK1;CACNA1S;KCNJ2;KCNJ3;KCNJ4;KCNJ6;KCNJ12;KCNJ14;GNAO1;GNAQ;CAMK4;GNB1;GNB3;GNB5"
"25","Phosphatidylinositol signaling system","46/99",0.00157302889040101,0.0193167947741244,0,0,1.86767351378488,12.0553698875361,"DGKG;CDS1;IPPK;MTMR1;DGKE;DGKB;INPP1;ITPR1;CALML3;PIK3R2;PIK3CB;MTMR6;MTMR7;INPP5A;PPIP5K1;INPP5F;IMPA1;INPP5J;PIP4K2A;PIP4K2B;PIP4K2C;PIP5K1C;IP6K1;IP6K3;PRKCG;PRKCB;ITPK1;PRKCA;SYNJ2;DGKZ;INPP4A;ITPKB;SYNJ1;DGKQ;ITPKA;PI4KA;CALM3;PIK3C3;DGKK;CALM1;PLCB1;CALM2;PI4K2A;DGKI;DGKH;CDS2"
"26","Aldosterone synthesis and secretion","45/98",0.00235165361055932,0.0277676022477581,0,0,1.82678259310716,11.0568510631061,"CAMK2B;DAGLA;KCNK9;CAMK2A;ITPR1;ATP1A3;CALML3;CACNA1D;ATP1A2;ADCY2;ADCY1;ATP1A1;CACNA1F;ADCY8;CACNA1H;CACNA1G;ADCY5;CACNA1I;CREB3L3;CYP11A1;CACNA1S;PRKACB;PRKCG;CAMK1D;PRKCB;PRKCE;ATP2B3;PRKCA;ATP2B2;ATP1B2;ATP2B1;ATP1B1;AGT;POMC;CREB3;STAR;GNAQ;CAMK4;CALM3;CAMK1;CALM1;DAGLB;PLCB1;CALM2;CAMK1G"
"27","Alanine, aspartate and glutamate metabolism","19/35",0.00480342035284943,0.0546166684564731,0,0,2.55141144929822,13.6205238744618,"GOT1;GLS2;GAD1;GPT2;GOT2;GAD2;ASNS;ABAT;DDO;ALDH4A1;GLUD1;ALDH5A1;FOLH1;CPS1;PPAT;RIMKLA;NAT8L;GLUL;ASPA"
"28","Glycine, serine and threonine metabolism","21/40",0.00520722618467891,0.0570935156677294,0,0,2.37494706951952,12.4867781290107,"GAMT;SDS;MAOB;GLDC;PGAM1;CBSL;PIPOX;BPGM;SDSL;GCAT;GCSH;SRR;GATM;CBS;PSAT1;CTH;CHDH;SARDH;PHGDH;ALDH7A1;PSPH"
"29","Glycerophospholipid metabolism","42/97",0.0112329882855788,0.11891473805768,0,0,1.64197530864198,7.37066369722313,"DGKG;CDS1;AGPAT5;ACHE;DGKE;LPGAT1;DGKB;PLD4;PLA2G5;AGPAT1;PLD3;SELENOI;AGPAT3;AGPAT4;PTDSS2;PTDSS1;LYPLA2;PCYT1B;PLA2G4F;PLA2G12A;PCYT2;CHKA;MBOAT7;PLA2G4C;MBOAT2;GPCPD1;DGKZ;ETNPPL;PHOSPHO1;PLPP4;ETNK2;LPCAT4;GPD2;DGKQ;PNPLA6;DGKK;LPIN1;PLPP2;LPIN2;DGKI;DGKH;CDS2"
"30","Oocyte meiosis","52/125",0.013048398810776,0.132373888942353,0,0,1.53204888769208,6.64769777711422,"YWHAE;YWHAB;CALML3;PPP1CB;PPP3CA;RPS6KA6;PPP3CB;YWHAQ;PPP2R1A;BTRC;PRKACB;YWHAG;SKP1;YWHAH;MAP2K1;ANAPC7;FBXW11;PPP2R5B;PPP2R5D;PPP2R5C;YWHAZ;RBX1;CCNE2;CCNE1;MAD1L1;CAMK2B;ANAPC13;CAMK2A;ITPR1;ADCY2;ADCY1;PKMYT1;ADCY8;ANAPC11;ADCY5;PPP2CA;PPP2CB;PPP3R1;CCNB1;MAPK1;SPDYC;PLK1;REC8;PPP1CA;CPEB1;STAG3;CALM3;CPEB3;CALM1;CALM2;CPEB4;MAD2L1"
