"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"11","Ion channel transport Homo sapiens R-HSA-983712","103/203",1.42459290396173e-08,1.89729873118539e-06,0,0,2.22889563688669,40.2689997734333,"ATP8A2;ATP8A1;BEST3;SLC9C2;BEST1;BEST4;ATP6V1E1;ATP6V1E2;ATP6V1G2;ATP1B2;ATP1B1;GABRG3;GABRG2;SLC9B2;SCNN1D;ATP6V0D1;ATP6V1A;TTYH3;TTYH2;TTYH1;NEDD4L;NALCN;TRPM1;TRPM2;ASIC4;UBB;ATP6V1H;ATP6V0A4;TRPM8;ASIC2;ASIC3;ATP6V1D;TRPM3;ATP6V1C1;CLCA4;ATP6V0A1;ASIC1;ATP6V1F;TRPV3;TRPV6;WNK1;FXYD3;WNK2;WNK3;FXYD1;TRPV5;FXYD7;FXYD6;CALM1;GABRB3;RYR1;GABRB2;RYR2;GABRB1;ATP2A2;RYR3;UNC80;ATP6V0B;TRPC5;ATP6AP1;TRPC3;ANO8;HTR3A;ANO7;ANO4;ANO5;ANO3;ARHGEF9;ATP6V1B2;SGK3;ATP6V0C;CAMK2B;CAMK2A;ATP1A3;ATP10B;ATP1A2;ATP1A1;ATP2C2;SRI;ATP2C1;CLCN3;CLCN2;GLRA2;GLRA3;PDZD11;ATP6V0E2;ATP9A;GABRA2;GABRQ;GABRA1;GABRA5;GABRA4;GABRA3;ATP2B3;ATP2B2;ATP2B1;CLCN4;GLRB;FKBP1B;ATP13A4;ATP13A5;ATP13A2;UNC79"
"12","Trafficking of AMPA receptors Homo sapiens R-HSA-399719","25/31",2.93468336954508e-08,3.30716241260273e-06,0,0,8.96737700605104,155.530914741267,"GRIA1;CAMK2B;GRIA2;CAMK2A;AKAP5;GRIP1;CACNG8;EPB41L1;MYO6;TSPAN7;AP2S1;CACNG2;CACNG3;GRIA3;CACNG4;AP2M1;GRIA4;NSF;PRKCG;PRKCB;PRKCA;AP2B1;DLG1;DLG4;PICK1"
"13","Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity Homo sapiens R-HSA-399721","25/31",2.93468336954508e-08,3.30716241260273e-06,0,0,8.96737700605104,155.530914741267,"GRIA1;CAMK2B;GRIA2;CAMK2A;AKAP5;GRIP1;CACNG8;EPB41L1;MYO6;TSPAN7;AP2S1;CACNG2;CACNG3;GRIA3;CACNG4;AP2M1;GRIA4;NSF;PRKCG;PRKCB;PRKCA;AP2B1;DLG1;DLG4;PICK1"
"14","Voltage gated Potassium channels Homo sapiens R-HSA-1296072","31/43",6.81048277397064e-08,7.12668375990499e-06,0,0,5.56259546005161,91.7951614500695,"KCNG1;KCNG2;KCNG3;KCNG4;KCNC1;KCNC2;KCNA1;KCNC3;KCNA2;KCNA3;KCNA4;KCNH1;KCNH2;KCNF1;KCNH3;KCNH4;KCNH5;KCND2;KCNH6;KCNB1;KCND3;KCNB2;KCNH8;KCNAB1;KCNAB2;KCNAB3;KCNS1;KCNS2;KCNQ2;KCNQ3;KCNQ5"
"15","Phase 1 - inactivation of fast Na+ channels Homo sapiens R-HSA-5576894","22/27",1.46511633933733e-07,1.43093029141946e-05,0,0,9.46576207005364,148.954755913778,"KCND2;KCNIP1;KCND3;KCNIP2;KCNIP3;CACNA2D1;KCNIP4;CACNA2D3;CACNA2D2;CACNA1D;CACNA1F;CACNB1;CACNG7;CACNB2;CACNG8;CACNB3;CACNB4;CACNA1S;CACNG1;CACNG2;CACNG3;CACNG4"
"16","Phase 0 - rapid depolarisation Homo sapiens R-HSA-5576892","31/44",1.60120675001086e-07,1.46610493047869e-05,0,0,5.13432672557337,80.338546125377,"CAMK2B;CAMK2A;CACNA1D;CACNA1F;CACNG7;CACNG8;CACNA1S;CACNG1;CACNG2;SCN3B;SCN3A;CACNG3;CACNG4;SCN1B;SCN1A;CACNA2D1;CACNA2D3;CACNA2D2;CACNB1;CACNB2;CACNB3;CACNB4;FGF14;SCN8A;RANGRF;FGF13;SCN2A;CALM1;SCN4B;FGF12;SCN2B"
"17","Neurotransmitter Release Cycle Homo sapiens R-HSA-112310","34/51",3.30601783711545e-07,2.74432816843814e-05,0,0,4.30698703762251,64.2703734312918,"SNAP25;RAB3A;GLS2;STXBP1;SLC1A1;SLC1A2;SLC1A3;ABAT;SLC6A1;SLC1A6;CPLX1;LIN7B;RIMS1;PPFIA4;PPFIA3;PPFIA2;HSPA8;SLC32A1;SYT1;GAD1;SLC6A13;SLC6A12;CASK;GAD2;SLC6A11;SYN3;SYN2;SYN1;SLC5A7;ALDH5A1;DNAJC5;APBA1;STX1A;VAMP2"
"18","Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels Homo sapiens R-HSA-112308","13/13",3.37187078715949e-07,2.74432816843814e-05,0,0,177320,2642533.9847073,"CACFD1;CACNA2D1;CACNA1B;CACNA2D3;CACNA1A;CACNA2D2;CACNA1E;CACNB1;CACNB2;CACNB3;CACNB4;CACNG2;CACNG4"
"19","GABA A receptor activation Homo sapiens R-HSA-977441","12/13",9.75629959760803e-06,0.000752262047920829,0,0,25.7826086956522,297.469358253434,"GABRA2;GABRB3;GABRQ;GABRB2;GABRA1;GABRB1;ARHGEF9;GABRA5;GABRA4;GABRA3;GABRG3;GABRG2"
"20","Neurotoxicity of clostridium toxins Homo sapiens R-HSA-168799","10/10",1.05231786048632e-05,0.000770822832806227,0,0,136400,1563407.28576462,"SNAP25;STX1B;SYT2;SV2C;SV2B;SYT1;SV2A;VAMP1;VAMP2;STX1A"
"21","GABA receptor activation Homo sapiens R-HSA-977443","33/55",1.50091276178813e-05,0.00104706533143791,0,0,3.22854433380749,35.8589642010322,"GABRB3;GABRB2;GABRB1;ADCY2;ADCY1;ADCY8;ADCY5;GNG3;GNG10;GNG4;GNG7;KCNJ2;KCNJ3;GABRA2;GABRQ;KCNJ4;GABBR2;GABRA1;KCNJ6;GABBR1;KCNJ10;KCNJ12;KCNJ9;GABRA5;GABRA4;GABRA3;KCNJ16;GABRG3;GABRG2;ARHGEF9;GNAL;GNB1;GNB3"
"22","Transmembrane transport of small molecules Homo sapiens R-HSA-382551","236/594",2.08706406747534e-05,0.00138979493584153,0,0,1.42974066681506,15.408554131673,"SLC46A1;SLC35B4;AQP8;AQP6;AQP4;AQP5;SLC4A3;SLC4A4;NIPAL4;NIPAL1;BSG;NIPAL3;ATP6V1E1;PRKACB;ATP6V1E2;ATP6V1G2;NUP210;SLC6A15;SLC6A13;SLC6A12;SLC6A11;GABRG3;GABRG2;NUP93;SLC5A7;PRKAR1B;MIP;ATP6V0D1;CFTR;SLC22A6;TTYH3;SEH1L;ABCB1;SLC22A5;TTYH2;ABCB6;TTYH1;NEDD4L;ABCB8;ABCB9;SLC6A20;TRPM1;TRPM2;GNG10;ANKH;LCN12;ATP6V0A4;TRPM8;RAB11FIP2;HMOX2;TRPM3;ATP6V1C1;ATP6V0A1;ABCA2;ABCA3;SLC16A10;TF;SLC6A9;FXYD3;WNK1;WNK2;FXYD1;WNK3;FXYD7;FXYD6;CALM1;SLC22A7;GABRB3;SLC44A5;RYR1;GABRB2;RYR2;GABRB1;SLC44A3;SLC44A1;SLC7A11;SLC6A1;ABCC11;RYR3;SLC22A15;SLC22A17;ATP6V0B;SLC2A11;SLC32A1;SLC2A13;SLC2A12;NIPA1;ANO8;SLC39A10;ANO7;ANO4;ANO5;ANO3;SLC7A5;ARHGEF9;SLC7A9;SGK3;ATP6V0C;SLC20A2;ADCY2;ADCY1;ADCY8;ADCY5;SLC7A3;GLRA2;GLRA3;PDZD11;SLC17A8;ATP6V0E2;GABRA2;GABRQ;GABRA1;DMTN;SLC16A1;GABRA5;GABRA4;GABRA3;GCK;SLC8A3;FKBP1B;SLC28A2;ATP8A2;ATP8A1;TUSC3;BEST3;SLC8A1;SLC9C2;SLC8A2;BEST1;BEST4;SLCO2B1;SLC16A8;SLC39A8;SLC39A3;ABCG8;SLC38A1;SLC15A2;SLC30A1;ATP1B2;ATP1B1;SLC9B2;SLC9A2;SLC9A5;SLC9A6;SCNN1D;SLC9A7;SLC27A6;RHCG;ABCG4;SLC27A4;ABCG2;ATP6V1A;SLC1A1;SLC1A2;SLC1A3;SLC41A1;SLC1A4;SLC1A6;NALCN;SLC9A1;ASIC4;UBB;ATP6V1H;SLC38A3;ASIC2;ASIC3;ATP6V1D;CLCA4;SLC38A5;ASIC1;ATP6V1F;SLC14A1;SLC4A10;TRPV3;TRPV6;SLCO1A2;TRPV5;GNB1;GNB3;SLC26A9;GNB5;SLC2A1;ATP2A2;SLC2A5;SLC2A6;UNC80;TRPC5;SLC13A3;TRPC3;ATP6AP1;ABCC8;ABCC5;APOA1;HTR3A;SLCO1C1;ATP6V1B2;SLC24A2;SLC47A2;CAMK2B;SLC24A4;SLC24A3;CAMK2A;SLC5A11;ATP10B;ATP1A3;ATP1A2;SLC3A2;SRI;ATP1A1;ATP2C2;ATP2C1;CLCN3;ADD3;CLCN2;ADD2;GNG3;GNG4;GNG7;SLC13A5;ATP9A;SLC12A2;SLC12A5;KCNJ11;SLC12A1;ATP2B3;ATP2B2;ATP2B1;SLC4A8;SLC4A9;CLCN4;GLRB;ATP13A4;ATP13A5;AQP11;ATP13A2;UNC79"
"23","Trafficking of GluR2-containing AMPA receptors Homo sapiens R-HSA-416993","14/17",2.54276324830911e-05,0.00161962963424906,0,0,10.0282592709318,106.095714698575,"NSF;PRKCG;GRIA1;GRIA2;PRKCB;PRKCA;AP2B1;GRIP1;TSPAN7;AP2S1;PICK1;GRIA3;AP2M1;GRIA4"
"24","L1CAM interactions Homo sapiens R-HSA-373760","50/96",2.86980277768572e-05,0.00175177544554566,0,0,2.34169365396541,24.4910296338657,"CNTNAP1;NCAN;RPS6KA4;RPS6KA6;RPS6KA5;ALCAM;CHL1;DPYSL2;NRCAM;EPHB2;SPTAN1;SH3GL2;SCN1B;AP2M1;SCN1A;MAP2K1;MAP2K2;ANK2;ANK3;SPTB;ANK1;DNM1;DNM3;SCN8A;KCNQ2;KCNQ3;DCX;EZR;SCN4B;SPTBN4;LAMA1;PAK1;AP2S1;MAPK1;NCAM1;SCN3B;SCN3A;SPTBN2;HSPA8;CNTN6;AP2B1;L1CAM;DLG1;NFASC;DLG3;DLG4;CNTN1;CNTN2;SCN2A;SCN2B"
"25","NCAM1 interactions Homo sapiens R-HSA-419037","24/37",3.61422189863033e-05,0.00211793403259738,0,0,3.9705710955711,40.6111952269784,"PRNP;PSPN;NCAN;ST8SIA2;CACNA1D;CACNA1H;CACNA1G;CACNB1;CACNA1I;CACNB2;CACNB3;CACNB4;GDNF;COL4A4;COL4A3;COL9A1;COL4A5;CNTN2;NCAM1;NRTN;COL9A3;CACNA1S;COL9A2;AGRN"
"26","Dopamine Neurotransmitter Release Cycle Homo sapiens R-HSA-212676","17/23",4.11285412293473e-05,0.00228800165605111,0,0,6.09012559777182,61.503010591737,"SNAP25;RAB3A;SYT1;STXBP1;CASK;SYN3;CPLX1;LIN7B;SYN2;SYN1;RIMS1;APBA1;PPFIA4;VAMP2;STX1A;PPFIA3;PPFIA2"
"27","Muscle contraction Homo sapiens R-HSA-397014","89/196",4.2948751140718e-05,0.00228800165605111,0,0,1.79499610281417,18.0495886735127,"RYR1;RYR2;TRIM72;AHCYL1;KCNK9;ATP2A2;MYL6B;RYR3;SLC8A1;SLC8A2;NPPC;NOS1;SCN1B;SCN1A;TMOD1;KCNH2;MYBPC1;KCNK10;KCND2;ACTN2;KCND3;CACNA2D1;KCNK12;KCNK13;TMOD2;CACNA2D3;CACNA2D2;KCNK17;ATP1B2;ATP1B1;CACNB1;KAT2B;CACNB2;CACNB3;MYL7;CACNB4;TNNT1;SCN8A;SCN4B;CAMK2B;CAMK2A;ITPR1;ATP1A3;CACNA1D;ATP1A2;ATP1A1;SRI;CACNA1F;CACNG7;CACNG8;TNNI3;CACNA1S;CACNG1;SCN3B;CACNG2;SCN3A;CACNG3;CACNG4;KCNJ2;KCNJ4;KCNJ11;KCNIP1;KCNJ12;KCNIP2;KCNIP3;KCNIP4;KCNJ14;ATP2B3;NEB;ATP2B2;ATP2B1;HIPK2;SLC8A3;FGF14;FXYD3;FXYD1;FKBP1B;FXYD7;TCAP;RANGRF;FXYD6;CALM1;SCN2A;FGF13;KCNK1;FGF12;KCNK2;SCN2B;KCNK4"
"28","Interaction between L1 and Ankyrins Homo sapiens R-HSA-445095","20/29",4.37297244842533e-05,0.00228800165605111,0,0,4.77777777777778,47.956860799613,"SPTBN4;ANK2;ANK3;L1CAM;ANK1;SPTB;NFASC;SCN8A;KCNQ2;KCNQ3;NRCAM;SCN3B;SCN2A;SCN3A;SPTAN1;SCN4B;SCN1B;SCN1A;SPTBN2;SCN2B"
"29","LGI-ADAM interactions Homo sapiens R-HSA-5682910","12/14",4.83222417109447e-05,0.00244110634850117,0,0,12.890359168242,128.099473190705,"LGI1;STX1B;CACNG8;DLG4;LGI3;ADAM23;ADAM11;ADAM22;CACNG2;CACNG3;CACNG4;STX1A"
"30","Kinesins Homo sapiens R-HSA-983189","27/44",5.09501889926947e-05,0.00248806756247659,0,0,3.41647393206454,33.7706903540845,"KIF12;KLC1;KIF15;KLC4;KLC3;KLC2;KIF19;KIF3B;RACGAP1;KIF5C;KIF3A;KIF5B;KIF5A;KIF13B;KIF1C;KIF21A;KIF1B;KIF1A;KIF3C;KIF21B;KIFAP3;KIF25;KIF6;KIF9;KIF2A;KIFC2;KIF26B"
"31","Serotonin Neurotransmitter Release Cycle Homo sapiens R-HSA-181429","14/18",8.0710432128519e-05,0.0038142188086542,0,0,7.52064292467696,70.879372593938,"SNAP25;RAB3A;SYT1;STXBP1;SYN3;CPLX1;SYN2;SYN1;RIMS1;PPFIA4;VAMP2;STX1A;PPFIA3;PPFIA2"
"32","Mitochondrial protein import Homo sapiens R-HSA-1268020","31/54",8.88883051284111e-05,0.00406941771916007,0,0,2.89988115438252,27.0504683200157,"TOMM40;COX17;TIMM13;TIMM10;TOMM20;TOMM22;TIMM50;HSPD1;CHCHD4;CHCHD2;GRPEL1;LDHD;TIMM17A;TIMM17B;CYC1;HSPA9;TIMM8B;DNAJC19;TIMM8A;MTX2;IDH3G;PAM16;TIMM23;TIMM21;GFER;TOMM7;VDAC1;ACO2;SLC25A12;SLC25A4;TOMM5"
"33","Regulation of insulin secretion Homo sapiens R-HSA-422356","42/80",9.59712811872708e-05,0.00416606054881157,0,0,2.37951716899085,22.0140116334883,"GLP1R;KCNG2;SNAP25;CHRM3;AHCYL1;KCNC2;STXBP1;SLC2A1;ITPR1;CACNA1A;ARL2;CACNA1D;AKAP5;ADCY8;CACNA1E;ADCY5;GNG3;GNG10;GNG4;GNG7;FFAR1;PRKACB;SYT5;KCNJ11;ABCC8;KCNB1;CACNA2D2;PRKCA;ADRA2C;CACNB2;CACNB3;PRKAR1B;GNAQ;GNB1;GNB3;GNB5;SLC25A5;PLCB1;SLC25A4;STX1A;VAMP2;RAPGEF4"
