"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"11","3' -UTR-mediated translational regulation Homo sapiens R-HSA-157279","20/106",1.200428531861e-09,9.54886332162162e-08,0,0,6.33919133192389,130.210712546506,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"12","SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339","20/107",1.4270329218473e-09,9.60502928166449e-08,0,0,6.26600052246604,127.623821011557,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"13","GTP hydrolysis and joining of the 60S ribosomal subunit Homo sapiens R-HSA-72706","20/107",1.4270329218473e-09,9.60502928166449e-08,0,0,6.26600052246604,127.623821011557,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"14","Selenoamino acid metabolism Homo sapiens R-HSA-2408522","20/111",2.79115672311082e-09,1.74447295194426e-07,0,0,5.98932317682318,117.970559030979,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"15","Cap-dependent Translation Initiation Homo sapiens R-HSA-72737","20/114",4.52169666275839e-09,2.472802862446e-07,0,0,5.79726789168279,111.390899801441,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"16","Eukaryotic Translation Initiation Homo sapiens R-HSA-72613","20/114",4.52169666275839e-09,2.472802862446e-07,0,0,5.79726789168279,111.390899801441,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"17","Translation Homo sapiens R-HSA-72766","22/151",2.70969429248229e-08,1.39469559171883e-06,0,0,4.65153824068553,81.0476809573696,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;RPL10A;EEF1B2;EEF1G;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"18","Influenza Viral RNA Transcription and Replication Homo sapiens R-HSA-168273","20/128",3.49732997580931e-08,1.70009096046286e-06,0,0,5.04208754208754,86.5659922344576,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"19","Influenza Life Cycle Homo sapiens R-HSA-168255","20/136",9.87398777921993e-08,4.54723121411444e-06,0,0,4.69239811912226,75.692027381632,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"20","Influenza Infection Homo sapiens R-HSA-168254","20/147",3.61449538824189e-07,1.58134173235583e-05,0,0,4.28350930565497,63.5379077577683,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"21","Major pathway of rRNA processing in the nucleolus Homo sapiens R-HSA-6791226","21/166",6.38044817384012e-07,2.65852007243338e-05,0,0,3.94124687300731,56.2213242645106,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;CSNK1E;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"22","Formation of the ternary complex, and subsequently, the 43S complex Homo sapiens R-HSA-72695","11/50",1.33441377524878e-06,5.30732751519402e-05,0,0,7.6098464415435,102.938533461593,"RPS28;RPS16;RPS19;RPS7;RPS18;RPS29;RPS6;RPS20;RPS2;RPS27A;RPS10"
"23","rRNA processing Homo sapiens R-HSA-72312","21/180",2.41793497616267e-06,9.19866567018405e-05,0,0,3.59158860946349,46.4485669902874,"RPL32;RPS7;RPLP1;RPL12;RPS6;RPLP0;RPL36A;CSNK1E;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10"
"24","Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702","11/57",5.23413472570347e-06,0.000183194715399621,0,0,6.44947862674553,78.4276530784898,"RPS28;RPS16;RPS19;RPS7;RPS18;RPS29;RPS6;RPS20;RPS2;RPS27A;RPS10"
"25","Translation initiation complex formation Homo sapiens R-HSA-72649","11/57",5.23413472570347e-06,0.000183194715399621,0,0,6.44947862674553,78.4276530784898,"RPS28;RPS16;RPS19;RPS7;RPS18;RPS29;RPS6;RPS20;RPS2;RPS27A;RPS10"
"26","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S Homo sapiens R-HSA-72662","11/58",6.25007046898531e-06,0.000210338910013929,0,0,6.31192742681508,75.6353076365439,"RPS28;RPS16;RPS19;RPS7;RPS18;RPS29;RPS6;RPS20;RPS2;RPS27A;RPS10"
"27","Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291","26/335",0.00023296342041626,0.00754974047645289,0,0,2.2864309492679,19.1251468777261,"DDC;RPL32;SHMT1;RPLP1;RPL12;HAAO;RPLP0;RPL36A;RPL10A;SRM;RPS16;RPS19;RPS18;RPL35;RPL13;RPL15;RPS2;RPS27A;PRODH;RPS10;RPS7;RPS6;RPS28;TMLHE;RPS29;RPS20"
"28","Purine salvage Homo sapiens R-HSA-74217","4/13",0.000937502019927156,0.0292969381227236,0,0,11.8932098765432,82.9229278607935,"ADK;AMPD1;AMPD3;ADA"
"29","Deactivation of the beta-catenin transactivating complex Homo sapiens R-HSA-3769402","6/42",0.00380485089364106,0.114801535583998,0,0,4.4661095636026,24.8828333023455,"BCL9;TCF7;LEF1;RPS27A;SOX4;BCL9L"
"30","Infectious disease Homo sapiens R-HSA-5663205","23/348",0.00422319532236336,0.123176530235598,0,0,1.91319214309229,10.4597337788446,"RPL32;RPS7;RPLP1;RPL12;RPLP0;RPS6;RPL36A;NEDD4L;RPL10A;RPS28;RPS16;RPS19;RPS18;RPS29;SV2A;RPL35;RPL13;RPS20;RPL15;RPS2;RPS27A;RPS10;AP1M2"
"31","Aflatoxin activation and detoxification Homo sapiens R-HSA-5423646","4/21",0.00623425296332591,0.175966817513231,0,0,6.2937908496732,31.9579598978156,"GGT5;GGT7;MGST2;GGT1"
"32","Nephrin interactions Homo sapiens R-HSA-373753","4/22",0.00740485986449288,0.202476636919727,0,0,5.94382716049383,29.1581500002593,"ACTN1;NCK2;PIK3R2;CD2AP"
"33","TP53 Regulates Transcription of Death Receptors and Ligands Homo sapiens R-HSA-6803211","3/12",0.00813681762449524,0.215748952164647,0,0,8.90753582986593,42.8573271238525,"PPP1R13B;FAS;TNFRSF10B"
"34","Glutathione synthesis and recycling Homo sapiens R-HSA-174403","3/14",0.0127570362260332,0.328306079346442,0,0,7.28722733577102,31.7844976049919,"GGT5;GGT7;GGT1"
"35","Integrin alphaIIb beta3 signaling Homo sapiens R-HSA-354192","4/27",0.0154081476400891,0.385203691002226,0,0,4.65048309178744,19.4058094888167,"RASGRP2;PTK2;RAPGEF3;RAPGEF4"
"36","Rap1 signalling Homo sapiens R-HSA-392517","3/16",0.0186014097147362,0.452117597233172,0,0,6.16547530139763,24.5664467622056,"RASGRP2;RAPGEF3;RAPGEF4"
"37","PLC beta mediated events Homo sapiens R-HSA-112043","5/44",0.0207652985880861,0.472644997786364,0,0,3.43015584322956,13.290042847786,"PLCB4;ADCY1;GNAT1;PLCB2;ADCY6"
"38","Cell-Cell communication Homo sapiens R-HSA-1500931","10/131",0.0207911640996042,0.472644997786364,0,0,2.21716785887909,8.58759482567837,"CLDN10;MAPK11;PAK1;JUP;ACTN1;NCK2;PARD6G;PIK3R2;PTK2;CD2AP"
"39","Constitutive Signaling by Aberrant PI3K in Cancer Homo sapiens R-HSA-2219530","6/61",0.0226712516963909,0.472644997786364,0,0,2.92038490757154,11.0584977116263,"TRAT1;PIK3R3;IRS2;PIK3R2;NRG2;FGFR1"
"40","Cell death signalling via NRAGE, NRIF and NADE Homo sapiens R-HSA-204998","6/61",0.0226712516963909,0.472644997786364,0,0,2.92038490757154,11.0584977116263,"ARHGEF11;TRIO;PLEKHG2;BCL2L11;MAGED1;RPS27A"
"41","G-protein mediated events Homo sapiens R-HSA-112040","5/45",0.0226869598937455,0.472644997786364,0,0,3.3442280945758,12.6611304297152,"PLCB4;ADCY1;GNAT1;PLCB2;ADCY6"
"42","NRAGE signals death through JNK Homo sapiens R-HSA-193648","5/45",0.0226869598937455,0.472644997786364,0,0,3.3442280945758,12.6611304297152,"ARHGEF11;TRIO;BCL2L11;PLEKHG2;MAGED1"
"43","Binding of TCF/LEF:CTNNB1 to target gene promoters Homo sapiens R-HSA-4411364","2/7",0.0243488114053928,0.495469999528342,0,0,10.6764542936288,39.665934296811,"LEF1;TCF7"
"44","Ephrin signaling Homo sapiens R-HSA-3928664","3/19",0.0297113598049997,0.590850905213062,0,0,5.00866851595007,17.6116095660429,"EPHB6;PAK1;NCK2"
"45","BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members Homo sapiens R-HSA-111453","2/8",0.0316957216927109,0.616305699580489,0,0,8.89658356417359,30.7072126896809,"BCL2L11;BMF"
"46","Purine metabolism Homo sapiens R-HSA-73847","4/34",0.0334158711637914,0.635627984093857,0,0,3.56407407407407,12.1133051886419,"ADK;AMPD1;AMPD3;ADA"
"47","Post-chaperonin tubulin folding pathway Homo sapiens R-HSA-389977","3/22",0.0436089813135012,0.781284573659816,0,0,4.21716913643332,13.2102492421399,"TUBB2B;TUBB2A;TUBB3"
"48","SALM protein interactions at the synapse Homo sapiens R-HSA-8849932","3/22",0.0436089813135012,0.781284573659816,0,0,4.21716913643332,13.2102492421399,"DLG4;PTPRF;GRIA3"
"49","Platelet Aggregation (Plug Formation) Homo sapiens R-HSA-76009","4/37",0.0437519361249497,0.781284573659816,0,0,3.23956228956229,10.1373012057101,"RASGRP2;PTK2;RAPGEF3;RAPGEF4"
"50","Glutathione conjugation Homo sapiens R-HSA-156590","4/38",0.0475523600497099,0.817199922481514,0,0,3.14411764705882,9.57674295419757,"GGT5;GGT7;MGST2;GGT1"
"51","Adenylate cyclase activating pathway Homo sapiens R-HSA-170660","2/10",0.0485650239646157,0.817199922481514,0,0,6.67174515235457,20.1810395237816,"ADCY1;ADCY6"
"52","Calcitonin-like ligand receptors Homo sapiens R-HSA-419812","2/10",0.0485650239646157,0.817199922481514,0,0,6.67174515235457,20.1810395237816,"RAMP3;RAMP1"
"53","Disease Homo sapiens R-HSA-1643685","35/725",0.0518060820251604,0.818040526479568,0,0,1.36831366609874,4.0505474144131,"RPL32;RPLP1;RPL12;RPLP0;RPL36A;NEDD4L;PIK3R3;IRS2;PIK3R2;RPL10A;RPS16;HEY1;RPS19;ADAMTSL4;RPS18;SV2A;ADAMTS17;RPL35;RPL13;RPL15;RPS2;RPS27A;RPS10;AP1M2;HES5;RPS7;TRAT1;RPS6;NRG2;TLR1;RPS28;RPS29;RPS20;MAML3;FGFR1"
"54","G alpha (12/13) signalling events Homo sapiens R-HSA-416482","6/75",0.0541774417073353,0.818040526479568,0,0,2.32614751120262,6.78186134696299,"ARHGEF11;TRIO;PLEKHG2;TBXA2R;PIK3R3;PIK3R2"
"55","TNFs bind their physiological receptors Homo sapiens R-HSA-5669034","3/24",0.0543698738299555,0.818040526479568,0,0,3.81513770556766,11.1094714270291,"TNFRSF13B;CD27;TNFRSF25"
"56","Interleukin-6 signaling Homo sapiens R-HSA-1059683","2/11",0.0579640144476951,0.818040526479568,0,0,5.9301323484149,16.8886190255706,"SOCS3;IL6ST"
"57","DSCAM interactions Homo sapiens R-HSA-376172","2/11",0.0579640144476951,0.818040526479568,0,0,5.9301323484149,16.8886190255706,"MAPK11;PAK1"
"58","CASP8 activity is inhibited Homo sapiens R-HSA-5218900","2/11",0.0579640144476951,0.818040526479568,0,0,5.9301323484149,16.8886190255706,"FAS;TNFRSF10B"
"59","Regulation by c-FLIP Homo sapiens R-HSA-3371378","2/11",0.0579640144476951,0.818040526479568,0,0,5.9301323484149,16.8886190255706,"FAS;TNFRSF10B"
"60","Dimerization of procaspase-8 Homo sapiens R-HSA-69416","2/11",0.0579640144476951,0.818040526479568,0,0,5.9301323484149,16.8886190255706,"FAS;TNFRSF10B"
"61","Interleukin-7 signaling Homo sapiens R-HSA-1266695","2/11",0.0579640144476951,0.818040526479568,0,0,5.9301323484149,16.8886190255706,"PIK3R3;PIK3R2"
"62","Activation of the phototransduction cascade Homo sapiens R-HSA-2485179","2/11",0.0579640144476951,0.818040526479568,0,0,5.9301323484149,16.8886190255706,"CNGA1;GNAT1"
"63","Formation of tubulin folding intermediates by CCT/TriC Homo sapiens R-HSA-389960","3/25",0.0601809239698868,0.835846166248428,0,0,3.6415332240575,10.2341644429035,"TUBB2B;TUBB2A;TUBB3"
"64","NOTCH2 intracellular domain regulates transcription Homo sapiens R-HSA-2197563","2/12",0.067929467338804,0.854486880209781,0,0,5.33684210526316,14.3522913270231,"MAML3;HES5"
"65","TP53 Regulates Transcription of Cell Death Genes Homo sapiens R-HSA-5633008","4/43",0.0691854487003234,0.854486880209781,0,0,2.74031339031339,7.31928038005618,"STEAP3;PPP1R13B;TNFRSF10B;FAS"
"66","Iron uptake and transport Homo sapiens R-HSA-917937","4/43",0.0691854487003234,0.854486880209781,0,0,2.74031339031339,7.31928038005618,"STEAP3;TFRC;SLC22A17;ABCG2"
"67","Stimuli-sensing channels Homo sapiens R-HSA-2672351","7/100",0.0707651099285719,0.854486880209781,0,0,2.01378203686207,5.33327859227554,"TRPM1;TTYH3;TRPV6;NEDD4L;SGK3;RPS27A;CLCN2"
"68","Caspase activation via extrinsic apoptotic signalig pathway Homo sapiens R-HSA-5357769","3/27",0.0726269437652699,0.854486880209781,0,0,3.3377253814147,8.75291545751508,"MAGED1;TNFRSF10B;FAS"
"69","Prefoldin mediated transfer of substrate  to CCT/TriC Homo sapiens R-HSA-389957","3/27",0.0726269437652699,0.854486880209781,0,0,3.3377253814147,8.75291545751508,"TUBB2B;TUBB2A;TUBB3"
"70","Phase 1 - inactivation of fast Na+ channels Homo sapiens R-HSA-5576894","3/27",0.0726269437652699,0.854486880209781,0,0,3.3377253814147,8.75291545751508,"KCNIP3;CACNA2D2;CACNA2D4"
"71","Opioid Signalling Homo sapiens R-HSA-111885","6/81",0.0731563356770715,0.854486880209781,0,0,2.13938718662953,5.59483239942381,"PLCB4;PPP1R1B;GNAT1;ADCY1;PLCB2;ADCY6"
"72","Rho GTPase cycle Homo sapiens R-HSA-194840","8/122",0.0755018012157714,0.854486880209781,0,0,1.87807507595805,4.85219244841737,"SYDE2;ARHGEF11;SYDE1;DEPDC1B;TRIO;PLEKHG2;RACGAP1;PIK3R2"
"73","Downregulation of ERBB2:ERBB3 signaling Homo sapiens R-HSA-1358803","2/13",0.078408179546043,0.854486880209781,0,0,4.85142281541173,12.3508833186271,"NRG2;RPS27A"
"74","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling Homo sapiens R-HSA-6811558","6/83",0.080227896200783,0.854486880209781,0,0,2.08360163513367,5.2566852102796,"TRAT1;PIK3R3;IRS2;PIK3R2;NRG2;FGFR1"
"75","p75 NTR receptor-mediated signalling Homo sapiens R-HSA-193704","6/83",0.080227896200783,0.854486880209781,0,0,2.08360163513367,5.2566852102796,"ARHGEF11;TRIO;PLEKHG2;BCL2L11;MAGED1;RPS27A"
"76","Activation of BH3-only proteins Homo sapiens R-HSA-114452","3/29",0.0861155438104982,0.854486880209781,0,0,3.0806572068708,7.55397279768191,"PPP1R13B;BCL2L11;BMF"
"77","Regulation of IFNG signaling Homo sapiens R-HSA-877312","2/14",0.0893500482802696,0.854486880209781,0,0,4.44690674053555,10.7401402416265,"SOCS3;IFNGR2"
"78","Regulation of necroptotic cell death Homo sapiens R-HSA-5675482","2/14",0.0893500482802696,0.854486880209781,0,0,4.44690674053555,10.7401402416265,"TNFRSF10B;FAS"
"79","DCC mediated attractive signaling Homo sapiens R-HSA-418885","2/14",0.0893500482802696,0.854486880209781,0,0,4.44690674053555,10.7401402416265,"TRIO;PTK2"
"80","Activation of Rac Homo sapiens R-HSA-428540","2/14",0.0893500482802696,0.854486880209781,0,0,4.44690674053555,10.7401402416265,"PAK1;NCK2"
"81","Repression of WNT target genes Homo sapiens R-HSA-4641265","2/14",0.0893500482802696,0.854486880209781,0,0,4.44690674053555,10.7401402416265,"LEF1;TCF7"
"82","Inhibition of adenylate cyclase pathway Homo sapiens R-HSA-997269","2/14",0.0893500482802696,0.854486880209781,0,0,4.44690674053555,10.7401402416265,"ADCY1;ADCY6"
"83","Adenylate cyclase inhibitory pathway Homo sapiens R-HSA-170670","2/14",0.0893500482802696,0.854486880209781,0,0,4.44690674053555,10.7401402416265,"ADCY1;ADCY6"
"84","NOTCH1 Intracellular Domain Regulates Transcription Homo sapiens R-HSA-2122947","4/47",0.0895434780668342,0.854486880209781,0,0,2.48488372093023,5.99610140825915,"HEY1;MAML3;RPS27A;HES5"
"85","PI3K/AKT Signaling in Cancer Homo sapiens R-HSA-2219528","6/86",0.0915253402335349,0.854486880209781,0,0,2.00515320334262,4.79460083276041,"TRAT1;PIK3R3;IRS2;PIK3R2;NRG2;FGFR1"
"86","Signaling by PTK6 Homo sapiens R-HSA-8848021","5/67",0.0950082894163988,0.854486880209781,0,0,2.15509892772219,5.07265274933941,"SOCS3;SPRED1;RASAL1;NRG2;RPS27A"
"87","Metabolism of nucleotides Homo sapiens R-HSA-15869","6/87",0.0954729059935134,0.854486880209781,0,0,1.98029505828949,4.65154036785831,"DCTD;ADK;AMPD1;NME4;AMPD3;ADA"
"88","N-Glycan antennae elongation Homo sapiens R-HSA-975577","2/15",0.100707916828433,0.854486880209781,0,0,4.10462390794801,9.4222908674046,"ST6GAL1;ST8SIA6"
"89","Glycogen synthesis Homo sapiens R-HSA-3322077","2/15",0.100707916828433,0.854486880209781,0,0,4.10462390794801,9.4222908674046,"NHLRC1;RPS27A"
"90","Negative regulation of the PI3K/AKT network Homo sapiens R-HSA-199418","6/90",0.107850349789866,0.854486880209781,0,0,1.90927178670911,4.25196862728481,"TRAT1;PIK3R3;IRS2;PIK3R2;NRG2;FGFR1"
"91","Signaling by NOTCH2 Homo sapiens R-HSA-1980145","3/32",0.10814255469984,0.854486880209781,0,0,2.76153809364389,6.14250291013439,"MAML3;RPS27A;HES5"
"92","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958","3/32",0.10814255469984,0.854486880209781,0,0,2.76153809364389,6.14250291013439,"TUBB2B;TUBB2A;TUBB3"
"93","Biological oxidations Homo sapiens R-HSA-211859","11/199",0.108542926995488,0.854486880209781,0,0,1.56641102921429,3.47838728088545,"CYP39A1;GGT5;AS3MT;GGT7;ALDH1B1;EPHX1;MGST2;BPNT1;GGT1;BPHL;CYP17A1"
"94","Regulated Necrosis Homo sapiens R-HSA-5218859","2/16",0.112437427410472,0.854486880209781,0,0,3.81123862287297,8.32892238795245,"TNFRSF10B;FAS"
"95","RIPK1-mediated regulated necrosis Homo sapiens R-HSA-5213460","2/16",0.112437427410472,0.854486880209781,0,0,3.81123862287297,8.32892238795245,"TNFRSF10B;FAS"
"96","Sema3A PAK dependent Axon repulsion Homo sapiens R-HSA-399954","2/16",0.112437427410472,0.854486880209781,0,0,3.81123862287297,8.32892238795245,"PAK1;PLXNA3"
"97","PKA activation Homo sapiens R-HSA-163615","2/16",0.112437427410472,0.854486880209781,0,0,3.81123862287297,8.32892238795245,"ADCY1;ADCY6"
"98","Metabolism of folate and pterines Homo sapiens R-HSA-196757","2/16",0.112437427410472,0.854486880209781,0,0,3.81123862287297,8.32892238795245,"ALDH1L1;SHMT1"
"99","Sialic acid metabolism Homo sapiens R-HSA-4085001","3/33",0.115924322954382,0.854486880209781,0,0,2.66934812760055,5.75195856371411,"ST6GAL1;ST8SIA6;ST3GAL2"
"100","CD28 co-stimulation Homo sapiens R-HSA-389356","3/33",0.115924322954382,0.854486880209781,0,0,2.66934812760055,5.75195856371411,"PAK1;PIK3R3;PIK3R2"
"101","Inactivation, recovery and regulation of the phototransduction cascade Homo sapiens R-HSA-2514859","3/33",0.115924322954382,0.854486880209781,0,0,2.66934812760055,5.75195856371411,"FNTB;CNGA1;GNAT1"
"102","Costimulation by the CD28 family Homo sapiens R-HSA-388841","5/72",0.119433632884821,0.854486880209781,0,0,1.99375168662944,4.23671123933045,"PAK1;TRBC1;BTLA;PIK3R3;PIK3R2"
"103","Signaling by NOTCH1 Homo sapiens R-HSA-1980143","5/72",0.119433632884821,0.854486880209781,0,0,1.99375168662944,4.23671123933045,"HEY1;DTX1;MAML3;RPS27A;HES5"
"104","Interferon gamma signaling Homo sapiens R-HSA-877300","6/93",0.121010173347435,0.854486880209781,0,0,1.84314667178945,3.89250580908389,"SOCS3;TRIM2;IFNGR2;IRF1;IRF6;MID1"
"105","The phototransduction cascade Homo sapiens R-HSA-2514856","3/34",0.123909016258407,0.854486880209781,0,0,2.58310590130196,5.39406169125674,"FNTB;CNGA1;GNAT1"
"106","Ligand-dependent caspase activation Homo sapiens R-HSA-140534","2/17",0.124496880758762,0.854486880209781,0,0,3.55697137580794,7.41085957680409,"TNFRSF10B;FAS"
"107","Unblocking of NMDA receptor, glutamate binding and activation Homo sapiens R-HSA-438066","2/17",0.124496880758762,0.854486880209781,0,0,3.55697137580794,7.41085957680409,"DLG4;GRIA3"
"108","PKA-mediated phosphorylation of CREB Homo sapiens R-HSA-111931","2/17",0.124496880758762,0.854486880209781,0,0,3.55697137580794,7.41085957680409,"ADCY1;ADCY6"
"109","PKA activation in glucagon signalling Homo sapiens R-HSA-164378","2/17",0.124496880758762,0.854486880209781,0,0,3.55697137580794,7.41085957680409,"ADCY1;ADCY6"
"110","Golgi Associated Vesicle Biogenesis Homo sapiens R-HSA-432722","4/54",0.131109267253375,0.854486880209781,0,0,2.13622222222222,4.34021439033566,"RAB5C;TFRC;DNAJC6;AP1M2"
"111","Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon Homo sapiens R-HSA-936964","2/18",0.13684710222927,0.854486880209781,0,0,3.33448753462604,6.63193230896759,"RPS27A;IKBKE"
"112","Regulation of signaling by CBL Homo sapiens R-HSA-912631","2/18",0.13684710222927,0.854486880209781,0,0,3.33448753462604,6.63193230896759,"PIK3R3;PIK3R2"
"113","Apoptosis Homo sapiens R-HSA-109581","9/163",0.137908577471893,0.854486880209781,0,0,1.56296430841885,3.09648908290353,"BCL2L11;PPP1R13B;MAGED1;SATB1;TNFRSF10B;FAS;BMF;RPS27A;PTK2"
"114","Signalling by NGF Homo sapiens R-HSA-166520","21/450",0.141960418738664,0.854486880209781,0,0,1.31234768076873,2.56197433081667,"ARHGEF11;TRIO;PLEKHG2;MAGED1;TRAT1;PIK3R3;IRS2;RASAL1;PIK3R2;ADCY1;KSR2;NRG2;ADCY6;PTK2;MAPK11;SPRED1;BCL2L11;DUSP10;DLG4;RPS27A;FGFR1"
