"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"11","TNF signaling pathway","18/110",0.00252525534760193,0.0651975017017226,0,0,2.28302409304902,13.6557102031785,"MAP2K3;CEBPB;VCAM1;CSF1;MLKL;IL15;FOS;TNF;RPS6KA4;CASP7;CREB3L1;CASP3;CREB3L2;AKT3;LTA;TAB2;IL18R1;MAPK3"
"12","Salmonella infection","14/78",0.00308600294940613,0.0687889615223767,0,0,2.54995235069886,14.7409648969015,"DYNC1H1;FOS;KLC1;TJP1;KLC4;DYNC1LI2;KLC2;IFNG;CCL4;CASP1;CCL3;FLNB;PFN2;MAPK3"
"13","Glycerophospholipid metabolism","16/97",0.00393076262060571,0.0687889615223767,0,0,2.30339584707693,12.7583295195028,"PCYT1B;LPGAT1;PCYT1A;LCLAT1;AGPAT2;PLD3;SELENOI;PLD2;AGPAT4;PLA2G15;PLPP5;GPAM;PLPP2;LPIN2;DGKH;CDS2"
"14","Adherens junction","13/72",0.00405119655810063,0.0687889615223767,0,0,2.56754371805219,14.143938471317,"FARP2;SRC;PTPRJ;ACTN4;IQGAP1;TGFBR1;TJP1;CDH1;CTNNA1;EP300;MET;VCL;MAPK3"
"15","B cell receptor signaling pathway","13/72",0.00405119655810063,0.0687889615223767,0,0,2.56754371805219,14.143938471317,"VAV3;IFITM1;INPPL1;NFATC2;FOS;PPP3CA;PPP3CC;INPP5D;AKT3;PLCG2;PIK3AP1;SOS2;MAPK3"
"16","Thyroid hormone signaling pathway","18/115",0.00412899217827489,0.0687889615223767,0,0,2.1647514610283,11.8838835608543,"PRKCG;NOTCH2;NCOA1;NCOA2;THRB;SRC;ATP1A2;MED12L;SLC9A1;PLCB3;AKT3;PLCG2;EP300;ITGAV;PLCD1;PFKP;WNT4;MAPK3"
"17","Pathways in cancer","60/535",0.00416377141867508,0.0687889615223767,0,0,1.48280518049049,8.12775048735946,"RB1;ITGB1;CDKN1A;LAMC1;ELK1;CASP7;CDH1;CASP3;AKT3;EP300;ITGAV;POLK;PRKCG;IFNAR2;NCOA1;IL15RA;RALBP1;ARHGEF12;APAF1;ITGA3;IL15;DAPK2;F2R;FOS;TGFBR1;AR;PLCB3;COL4A2;IFNG;SOS2;MET;NOTCH2;PTGER4;EPAS1;PTGER2;PDGFB;GSTT3;TGFA;GSTT1;GNG2;PLCG2;CTNNA1;HMOX1;PMAIP1;IL12RB1;RALGDS;CAMK2G;IL12RB2;WNT4;MAPK3;WNT10B;ARNT2;CDKN2B;GNG11;CDK6;FASL;LPAR5;IL2RA;GNAQ;GSTM5"
"18","Phosphatidylinositol signaling system","16/98",0.0043598637584605,0.0687889615223767,0,0,2.27518153044126,12.3663270946685,"PRKCG;PI4K2B;INPPL1;ITPR1;MTMR7;INPP4A;INPP4B;PLCB3;PPIP5K1;SYNJ1;IMPA2;INPP5D;PLCG2;PLCD1;DGKH;CDS2"
"19","VEGF signaling pathway","11/58",0.00538306305123567,0.0804626266605752,0,0,2.72554945425599,14.2396269270679,"PRKCG;PPP3CA;PPP3CC;MAPKAPK3;SRC;AKT3;MAPKAPK2;PXN;PLCG2;NFATC2;MAPK3"
"20","Intestinal immune network for IgA production","9/43",0.00585034004208364,0.0829840143085879,0,0,3.08091494989383,15.8397709083004,"CD86;IL10;IL15RA;ITGA4;IL15;CD80;TNFRSF13C;ICOS;TNFSF13B"
"21","ErbB signaling pathway","14/84",0.00613614190309981,0.0829840143085879,0,0,2.33062261753494,11.8711640162584,"PRKCG;CDKN1A;SRC;TGFA;AREG;ELK1;AKT3;EIF4EBP1;PLCG2;PAK6;SOS2;CAMK2G;PAK4;MAPK3"
"22","Renal cell carcinoma","12/68",0.00680448078964319,0.0878396611026667,0,0,2.49583031182016,12.4546273910699,"ARNT2;CDKN1A;EPAS1;AKT3;PDGFB;EP300;TGFA;PAK6;SOS2;MET;PAK4;MAPK3"
"23","Phosphonate and phosphinate metabolism","3/6",0.00832197297606846,0.0954889116500613,0,0,11.6145110410095,55.6202199068725,"PCYT1B;PCYT1A;SELENOI"
"24","Th1 and Th2 cell differentiation","14/87",0.00838042020869916,0.0954889116500613,0,0,2.23447807696994,10.6849551286626,"NOTCH2;NFATC2;CD3G;FOS;RBPJ;RUNX3;PPP3CA;PPP3CC;IFNG;TBX21;IL2RA;IL12RB1;IL12RB2;MAPK3"
"25","Viral carcinogenesis","29/229",0.00840571405370258,0.0954889116500613,0,0,1.69386786401539,8.09472953328149,"RB1;GTF2A1;CDKN1A;SRC;HDAC11;PXN;H2-M3;RBPJ;HDAC6;CREB3L1;CASP3;CREB3L2;CCR8;EP300;PMAIP1;CCR5;MAPK3;CDKN2B;ACTN4;RBL2;CDK6;HIST2H4;MAPKAPK2;HIST1H2BE;HIST1H4I;HIST1H2BG;HIST1H4D;H2-D1;HIST1H2BC"
"26","African trypanosomiasis","8/39",0.0103623596024555,0.106979229391028,0,0,3.00220498162515,13.718801751276,"PRKCG;IL10;PLCB3;VCAM1;FASL;IFNG;GNAQ;TNF"
"27","Proteoglycans in cancer","26/203",0.0105366576095681,0.106979229391028,0,0,1.71484479553231,7.80750812558922,"ITGB1;CDKN1A;SRC;PXN;ITPR1;IQGAP1;ELK1;TNF;SLC9A1;CASP3;AKT3;PLCG2;TIMP3;FLNB;ITGAV;CAMK2G;WNT4;MAPK3;PRKCG;WNT10B;ARHGEF12;FASL;HPSE;SOS2;MET;CD44"
"28","MAPK signaling pathway","35/294",0.0105472479681296,0.106979229391028,0,0,1.5795931153304,7.19013459413631,"CSF1;PDGFB;TGFA;ELK1;AREG;TNF;RPS6KA4;PPP3CA;PPP3CC;CASP3;AKT3;RPS6KA1;FLNB;MAP3K6;MAP3K4;MAPK3;PRKCG;DUSP4;MAP2K3;DUSP2;DUSP1;FOS;IRAK4;DUSP9;DUSP6;TGFBR1;FASL;MAPKAPK3;MAPKAPK2;TAB2;SOS2;MET;PTPN5;HSPA1B;HSPA1A"
"29","Toxoplasmosis","16/108",0.0111255394745399,0.107721179552799,0,0,2.02677287310543,9.1174620098928,"MAP2K3;ITGB1;IL10;IL10RB;LAMC1;IRAK4;TNF;IFNG;CASP3;AKT3;TAB2;CCR5;LDLR;HSPA1B;MAPK3;HSPA1A"
"30","Graft-versus-host disease","11/64",0.0113789978400844,0.107721179552799,0,0,2.41620703269882,10.8149086519389,"CD86;IFNG;FASL;CD80;H2-M3;PRF1;GZMB;KLRC1;TNF;KLRA9;H2-D1"
"31","Kaposi sarcoma-associated herpesvirus infection","27/216",0.0125974530653395,0.112583685290368,0,0,1.66770385284159,7.29497129452504,"RB1;CD86;CDKN1A;SRC;H2-M3;PDGFB;ITPR1;PREX1;PPP3CA;PPP3CC;GNG2;CASP3;AKT3;PLCG2;CCR8;EP300;CCR5;MAPK3;IFNAR2;GABARAPL1;NFATC2;FOS;GNG11;CD200R1;CDK6;MAPKAPK2;H2-D1"
"32","Cholesterol metabolism","9/49",0.0139039371626213,0.112583685290368,0,0,2.6179227359088,11.1931465466777,"NCEH1;NPC1;SOAT1;OSBPL5;STAR;SOAT2;TSPO;ANGPTL4;LDLR"
"33","Glioma","12/75",0.0146604233602571,0.112583685290368,0,0,2.21766980904037,9.36434075066105,"RB1;PRKCG;CDKN1A;CDK6;AKT3;PDGFB;PLCG2;TGFA;POLK;SOS2;CAMK2G;MAPK3"
"34","Focal adhesion","25/199",0.0150081455248836,0.112583685290368,0,0,1.67652098454931,7.03998352952683,"ITGB1;SRC;PXN;PDGFB;LAMC1;ELK1;AKT3;CAPN2;PAK6;FLNB;ITGAV;PAK4;MAPK3;PRKCG;VAV3;ITGA4;ITGA3;ITGA1;ACTN4;DIAPH1;COL4A2;ZYX;SOS2;MET;VCL"
"35","Legionellosis","10/58",0.0151122080121075,0.112583685290368,0,0,2.42448246725813,10.1640424037661,"NAIP2;CASP7;APAF1;CASP3;BNIP3;ITGB2;CASP1;TNF;HSPA1B;HSPA1A"
"36","Cell adhesion molecules (CAMs)","22/170",0.0157492840051295,0.112583685290368,0,0,1.73366469918194,7.19637346938216,"CD86;ITGB1;VCAM1;SELPLG;ITGA4;CD80;H2-M3;ITGB2;L1CAM;ITGAL;ALCAM;CDH1;CD8A;CNTN1;CTLA4;CD226;ESAM;ITGAV;PDCD1;ICOS;TIGIT;H2-D1"
"37","Cytokine-cytokine receptor interaction","34/292",0.0157886755119382,0.112583685290368,0,0,1.53950295810761,6.38657003737843,"CSF1;TNFRSF13C;CXCR6;TNF;TNFSF13B;CXCR3;CCL4;TNFSF10;LEPR;CCL3;TNFSF11;CCR8;CCL1;CCR5;IL12RB1;CCR2;IL12RB2;IL10;IFNAR2;IL15RA;GDF11;XCR1;TNFSF14;IL15;IL10RB;TGFBR1;FASL;IFNG;IL2RA;LTA;TNFSF9;XCL1;IL18R1;CRLF2"
"38","Leishmaniasis","11/67",0.0158358508885503,0.112583685290368,0,0,2.28639369508108,9.47819674177003,"ITGB1;IL10;ITGA4;IFNG;ITGB2;TAB2;IRAK4;FOS;TNF;ELK1;MAPK3"
"39","Long-term potentiation","11/67",0.0158358508885503,0.112583685290368,0,0,2.28639369508108,9.47819674177003,"PRKCG;PPP3CA;PLCB3;PPP3CC;GNAQ;RPS6KA1;ITPR1;EP300;CAMK2G;MAPK3;GRIN2D"
"40","Chagas disease (American trypanosomiasis)","15/103",0.0158568570831504,0.112583685290368,0,0,1.98563832861354,8.22878953020908,"IL10;CD3G;IRAK4;FOS;TNF;TGFBR1;PLCB3;GNA15;FASL;IFNG;PPP2R2C;GNAQ;AKT3;CCL3;MAPK3"
"41","Gap junction","13/86",0.0178163672459512,0.123410934093906,0,0,2.07355512067841,8.35152885166501,"PRKCG;SRC;ITPR1;PDGFB;ADRB1;TUBB4A;TJP1;TUBB6;PLCB3;GNAQ;SOS2;MAPK3;TUBA8"
"42","Hepatitis B","21/163",0.0188495605793285,0.124659726148467,0,0,1.72425105836037,6.84745904625485,"RB1;PRKCG;MAP2K3;CDKN1A;APAF1;SRC;NFATC2;IRAK4;FOS;TNF;ELK1;TGFBR1;FASL;CREB3L1;CASP3;CREB3L2;AKT3;EP300;TAB2;SOS2;MAPK3"
"43","Type I diabetes mellitus","11/69",0.0194604760979253,0.124659726148467,0,0,2.20731200664728,8.69541811923495,"CD86;IFNG;FASL;CD80;H2-M3;PRF1;ICA1;LTA;GZMB;TNF;H2-D1"
"44","Human T-cell leukemia virus 1 infection","29/245",0.0199553546805894,0.124659726148467,0,0,1.56701826907087,6.13371343014353,"RB1;NRP1;CDKN1A;H2-M3;ITGB2;CD3G;TNFRSF13C;ITGAL;ELK1;TNF;PPP3CA;PPP3CC;PTTG1;CREB3L1;CREB3L2;AKT3;TSPO;EP300;MAPK3;IL15RA;EGR1;CDKN2B;IL15;NFATC2;FOS;TGFBR1;IL2RA;LTA;H2-D1"
"45","Amyotrophic lateral sclerosis (ALS)","9/52",0.0201342982827911,0.124659726148467,0,0,2.43487930247286,9.50900849118982,"MAP2K3;PPP3CA;PPP3CC;APAF1;CASP3;CASP1;TNF;PRPH;GRIN2D"
"46","Amoebiasis","15/106",0.02019136409447,0.124659726148467,0,0,1.91986335342979,7.49226728596254,"PRKCG;IL10;ARG1;ITGB2;ACTN4;LAMC1;TNF;PLCB3;GNA15;COL4A2;SERPINB6A;IFNG;GNAQ;CASP3;VCL"
"47","Parathyroid hormone synthesis, secretion and action","15/107",0.0218191928118226,0.1318436331608,0,0,1.89889162221178,7.26319454880598,"PRKCG;MEF2A;EGR1;CDKN1A;ITPR1;FOS;RUNX2;PLD2;PLCB3;CREB3L1;GNAQ;CREB3L2;TNFSF11;PDE4A;MAPK3"
"48","Glycosphingolipid biosynthesis","8/45",0.023851045231429,0.141118684285955,0,0,2.51453985631201,9.39413793870111,"FUT7;SLC33A1;ST3GAL4;ST3GAL6;B3GALT5;GGTA1;B4GALT4;ST6GALNAC6"
"49","Allograft rejection","10/63",0.0259097752569041,0.149716899068344,0,0,2.19515986321353,8.01921523566161,"CD86;IL10;IFNG;FASL;CD80;H2-M3;PRF1;GZMB;TNF;H2-D1"
"50","Proximal tubule bicarbonate reclamation","5/22",0.0264266325417446,0.149716899068344,0,0,3.41774738954331,12.417985157291,"CAR2;ATP1A2;SLC25A10;GLS;AQP1"
"51","Insulin signaling pathway","18/139",0.0268857811707237,0.149716899068344,0,0,1.73310522714113,6.26718183480362,"INPPL1;PYGL;ELK1;PHKA2;PRKCZ;ACACA;HK2;SOCS2;PPP1R3F;PRKAR2B;PPP1R3E;PRKAR2A;AKT3;EIF4EBP1;TRIP10;SOS2;RHOQ;MAPK3"
"52","Inositol phosphate metabolism","11/73",0.0284933952116432,0.155567328513361,0,0,2.06445476302494,7.34550132541576,"INPP4A;PI4K2B;INPP4B;PLCB3;SYNJ1;IMPA2;INPP5D;INPPL1;PLCG2;PLCD1;MTMR7"
"53","Small cell lung cancer","13/92",0.0295439288684295,0.155567328513361,0,0,1.91544303797468,6.74595479765187,"RB1;ITGB1;CDKN1A;CDKN2B;APAF1;ITGA3;LAMC1;CDK6;COL4A2;CASP3;AKT3;ITGAV;POLK"
"54","Glucagon signaling pathway","14/102",0.030675247875874,0.155567328513361,0,0,1.85208501790459,6.45321836048673,"CPT1A;ITPR1;PYGL;PHKA2;ACACA;PPP3CA;PLCB3;PPP3CC;CREB3L1;GNAQ;CREB3L2;AKT3;EP300;CAMK2G"
"55","NF-kappa B signaling pathway","14/102",0.030675247875874,0.155567328513361,0,0,1.85208501790459,6.45321836048673,"CARD10;VCAM1;TNFSF14;TNFRSF13C;IRAK4;TNF;TNFSF13B;CCL4;PLCG2;LTA;TNFSF11;TAB2;BCL2A1D;BCL2A1B"
"56","Th17 cell differentiation","14/102",0.030675247875874,0.155567328513361,0,0,1.85208501790459,6.45321836048673,"NFATC2;RORA;CD3G;AHR;FOS;TGFBR1;PPP3CA;PPP3CC;IFNG;IRF4;TBX21;IL2RA;IL12RB1;MAPK3"
"57","Peroxisome","12/84",0.0330765181937072,0.164802301175664,0,0,1.93950930626058,6.61165469543566,"PEX11A;IDH1;ECH1;AGPS;PMVK;PXMP2;ACSL4;FAR1;CROT;HMGCLL1;CRAT;PAOX"
"58","Sphingolipid metabolism","8/48",0.0338908423286726,0.165948262436949,0,0,2.32556962025316,7.87114721306684,"GALC;CERS4;ASAH1;CERS5;SMPD1;DEGS1;KDSR;PLPP2"
"59","Non-small cell lung cancer","10/66",0.0345658802467091,0.166384915085854,0,0,2.07722252399059,6.98962156700382,"RB1;PRKCG;CDKN1A;CDK6;AKT3;PLCG2;TGFA;POLK;SOS2;MAPK3"
"60","JAK-STAT signaling pathway","20/164",0.0360656530265842,0.169501822250036,0,0,1.61812641723356,5.37608635794781,"IFNAR2;IL10;PIAS3;IL15RA;CDKN1A;CISH;IL15;IL10RB;FHL1;PDGFB;SOCS2;IFNG;IL2RA;AKT3;LEPR;EP300;IL12RB1;SOS2;IL12RB2;CRLF2"
"61","Sphingolipid signaling pathway","16/124",0.0364711116148649,0.169501822250036,0,0,1.72500235604561,5.71188782171195,"PRKCG;CERS4;CERS5;ASAH1;TNF;PRKCZ;PLD2;PLCB3;PPP2R2C;GNAQ;SMPD1;AKT3;DEGS1;S1PR2;CTSD;MAPK3"
"62","Pertussis","11/76",0.0370039189419092,0.169501822250036,0,0,1.96885029998537,6.49077071335619,"ITGB1;IL10;CASP7;CASP3;ITGB2;CASP1;SERPING1;IRAK4;FOS;TNF;MAPK3"
"63","Human immunodeficiency virus 1 infection","27/238",0.038420476532487,0.173197068813116,0,0,1.49201660134013,4.86272786647193,"PXN;H2-M3;ITPR1;CD3G;TNF;PPP3CA;PPP3CC;GNG2;CASP3;AKT3;AP1S2;PLCG2;PAK6;CCR5;PAK4;MAPK3;PRKCG;MAP2K3;NFATC2;FOS;IRAK4;GNG11;WEE1;FASL;GNAQ;TAB2;H2-D1"
"64","Salivary secretion","11/78",0.043578809973585,0.191872814544347,0,0,1.90987043223956,5.98397597034018,"PRKCG;CST3;PLCB3;GNAQ;ITPR1;ATP2B4;CD38;ADRB1;ATP1A2;ATP2B1;SLC9A1"
"65","Human papillomavirus infection","38/360",0.0439392774806313,0.191872814544347,0,0,1.37731917451413,4.30404894792407,"RB1;PTGER4;ATP6V1A;NOTCH2;ITGB1;CDKN1A;PXN;H2-M3;LAMC1;TCIRG1;RBPJ;PRKCZ;TNF;CREB3L1;CASP3;CREB3L2;AKT3;EIF4EBP1;EP300;ITGAV;ATP6V0A1;WNT4;MAPK3;IFNAR2;WNT10B;ATP6V0B;ATP6V1G2;ITGA4;ITGA3;ITGA1;RBL2;CDK6;FASL;COL4A2;PPP2R2C;SOS2;H2-D1;CRB3"
"66","Colorectal cancer","12/88",0.0451016818657771,0.191872814544347,0,0,1.83702912102592,5.69265149794249,"CDKN1A;CASP3;AKT3;TGFA;PMAIP1;POLK;FOS;AREG;SOS2;RALGDS;TGFBR1;MAPK3"
"67","Calcium signaling pathway","22/189",0.04526576962842,0.191872814544347,0,0,1.5348230741582,4.75059077853731,"PRKCG;RYR1;F2R;PTAFR;ITPR1;ATP2B4;ADRB1;ATP2B1;PHKA2;GRIN2D;PPP3CA;PLCB3;GNA15;CYSLTR2;PPP3CC;HRH2;ADORA2B;GNAQ;PLCG2;CD38;CAMK2G;PLCD1"
"68","Osteoclast differentiation","16/128",0.0467283113974078,0.195159418189174,0,0,1.66303162486369,5.09453949159255,"IFNAR2;CSF1;FHL2;NFATC2;FOS;LILRB4A;TNF;TGFBR1;PPP3CA;PPP3CC;IFNG;AKT3;PLCG2;TNFSF11;TAB2;MAPK3"
"69","Prion diseases","6/34",0.0489403007917783,0.197387693388229,0,0,2.49015712479682,7.51318771610471,"EGR1;PRNP;LAMC1;ELK1;MAPK3;HSPA1A"
"70","Choline metabolism in cancer","13/99",0.0493469233470573,0.197387693388229,0,0,1.75886304909561,5.29220760240812,"PRKCG;PCYT1B;PCYT1A;PDGFB;FOS;PLD2;AKT3;EIF4EBP1;PLPP2;RALGDS;SOS2;DGKH;MAPK3"
"71","Toll-like receptor signaling pathway","13/99",0.0493469233470573,0.197387693388229,0,0,1.75886304909561,5.29220760240812,"CD86;MAP2K3;IFNAR2;CD80;IRAK4;FOS;TNF;AKT3;CCL4;CCL3;TAB2;IRF5;MAPK3"
"72","Synthesis and degradation of ketone bodies","3/11",0.050880362651465,0.200038340416177,0,0,4.35425867507886,12.9681938301907,"HMGCS1;HMGCLL1;ACAT2"
"73","Hepatocellular carcinoma","20/171",0.0520996499521636,0.200038340416177,0,0,1.54252263819435,4.55753283484607,"RB1;PRKCG;WNT10B;CDKN1A;SMARCC2;GSTT3;TGFA;GSTT1;ELK1;TGFBR1;CDK6;AKT3;PLCG2;HMOX1;POLK;SOS2;MET;WNT4;GSTM5;MAPK3"
"74","GnRH signaling pathway","12/90",0.0521226661647786,0.200038340416177,0,0,1.78973057399453,5.28714219261026,"MAP2K3;EGR1;PLCB3;SRC;GNAQ;ITPR1;ELK1;SOS2;CAMK2G;MAP3K4;PLD2;MAPK3"
"75","p53 signaling pathway","10/71",0.0531361177464184,0.201208765866438,0,0,1.90643894533441,5.59520460732053,"CDKN1A;CDK6;CD82;APAF1;RRM2B;AIFM2;CASP3;PERP;PMAIP1;SFN"
"76","AGE-RAGE signaling pathway in diabetic complications","13/101",0.056370840804801,0.208234797951299,0,0,1.7187012987013,4.94264679979847,"EGR1;VCAM1;TNF;PRKCZ;TGFBR1;DIAPH1;PLCB3;COL4A2;CASP3;AKT3;PLCG2;PLCD1;MAPK3"
"77","Endocytosis","29/269",0.0571513172485763,0.208234797951299,0,0,1.40845627539021,4.03107628304985,"WASHC5;SRC;CLTC;H2-M3;PRKCZ;PLD2;EEA1;RAB11FIP1;CYTH4;PSD4;CCR5;LDLR;RAB11FIP4;GIT1;GBF1;VPS37C;VPS37A;ARFGAP3;IGF2R;TGFBR1;RUFY1;ACAP3;ACAP2;EHD4;IL2RA;H2-D1;HSPA1B;ARF6;HSPA1A"
"78","Collecting duct acid secretion","5/27",0.0584651398110784,0.208234797951299,0,0,2.64026876471602,7.49658006226722,"ATP6V1A;CAR2;ATP6V1G2;TCIRG1;ATP6V0A1"
"79","One carbon pool by folate","4/19",0.0587175842693642,0.208234797951299,0,0,3.09713804713805,8.780436027326,"MTHFD2;MTHFD2L;MTHFSL;MTHFS"
"80","Protein processing in endoplasmic reticulum","19/163",0.0587975179489302,0.208234797951299,0,0,1.53624035124991,4.35317613067815,"EDEM3;SEC23A;WFS1;AMFR;MOGS;EIF2AK4;SVIP;ERO1L;ERN1;LMAN1;DNAJC1;OS9;CAPN2;FBXO6;SEC24D;ATF6;UGGT1;HSPA1B;HSPA1A"
"81","C-type lectin receptor signaling pathway","14/112",0.0599920271956397,0.208234797951299,0,0,1.6621891450354,4.67664164041521,"IL10;PLK3;ARHGEF12;SRC;ITPR1;NFATC2;TNF;PPP3CA;PPP3CC;AKT3;MAPKAPK2;PLCG2;CASP1;MAPK3"
"82","Aldosterone synthesis and secretion","13/102",0.0601241318028399,0.208234797951299,0,0,1.69929730693776,4.7773092719834,"PRKCG;ITPR1;ATP2B4;ATP1A2;ATP2B1;PLCB3;STAR;PRKD3;CREB3L1;GNAQ;CREB3L2;LDLR;CAMK2G"
"83","Glutathione metabolism","9/64",0.0650053099189832,0.222089174123006,0,0,1.90238931429558,5.19977469066888,"HPGDS;RRM2B;IDH1;GSTT3;GSTT1;CHAC1;OPLAH;GCLM;GSTM5"
"84","Estrogen signaling pathway","16/134",0.0656883472758187,0.222089174123006,0,0,1.57795316341053,4.29650410060241,"NCOA1;NCOA2;SRC;ITPR1;TGFA;FOS;PLCB3;CREB3L1;GNAQ;CREB3L2;AKT3;CTSD;SOS2;HSPA1B;MAPK3;HSPA1A"
"85","Rap1 signaling pathway","23/209",0.0692929331640305,0.231519917865702,0,0,1.44009756432718,3.84421422706487,"PRKCG;FARP2;MAP2K3;ITGB1;CSF1;SRC;F2R;ITGB2;PDGFB;ITGAL;PRKCZ;PLCB3;LPAR5;PRKD3;CDH1;ADORA2B;GNAQ;AKT3;ID1;RALGDS;MET;PFN2;MAPK3"
"86","Leukocyte transendothelial migration","14/115",0.0715855478101906,0.235130277177827,0,0,1.61255299608741,4.25207983385302,"PRKCG;ITGB1;VAV3;VCAM1;ITGA4;PXN;ITGB2;ACTN4;THY1;ITGAL;PLCG2;CTNNA1;ESAM;VCL"
"87","Pancreatic cancer","10/75",0.0720293454734893,0.235130277177827,0,0,1.78872964804524,4.70557829229967,"RB1;CDKN1A;RALBP1;CDK6;AKT3;TGFA;POLK;RALGDS;TGFBR1;MAPK3"
"88","Renin secretion","10/76",0.0773362310377993,0.249585109258352,0,0,1.76153166647463,4.50880364077812,"PTGER4;PPP3CA;PLCB3;PPP3CC;PTGER2;GNAQ;ITPR1;ADRB1;AQP1;CTSB"
"89","Circadian rhythm","5/30",0.085046181370126,0.271383320327144,0,0,2.32305748578648,5.72531655452224,"PER3;BHLHE40;RORA;NR1D1;CLOCK"
"90","Endometrial cancer","8/58",0.0865131041383955,0.27299690639227,0,0,1.85944303797468,4.55091131153995,"CDKN1A;CDH1;AKT3;CTNNA1;POLK;ELK1;SOS2;MAPK3"
"91","Malaria","7/49",0.0906596659537268,0.281303735902679,0,0,1.93653805608265,4.64893598262163,"IL10;VCAM1;IFNG;ITGB2;ITGAL;TNF;MET"
"92","Circadian entrainment","12/99",0.0926882906120164,0.281303735902679,0,0,1.60379835462979,3.81465544316244,"PRKCG;RYR1;PLCB3;GNG2;PER3;GNAQ;ITPR1;FOS;GNG11;CAMK2G;GRIN2D;MAPK3"
