"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"27","Rap1 signaling pathway","14/209",0.0229020779126807,0.211208051861389,0,0,1.89620001420555,7.161051753226,"PRKCG;FARP2;ITGB1;CSF1;SRC;F2R;PDGFB;PRKCZ;CDH1;ADORA2B;GNAQ;AKT3;RALGDS;MAPK3"
"28","Toll-like receptor signaling pathway","8/99",0.0295659172588537,0.257569271238253,0,0,2.31530008453085,8.15247959049789,"CD86;CD80;AKT3;CCL4;CCL3;IRF5;TNF;MAPK3"
"29","Glutathione metabolism","6/64",0.0299980275739331,0.257569271238253,0,0,2.72168162494095,9.54391314566963,"HPGDS;RRM2B;GSTT1;CHAC1;OPLAH;GSTM5"
"30","Prion diseases","4/34",0.0351871857591341,0.292053641800813,0,0,3.50346083788707,11.7263402406675,"EGR1;PRNP;LAMC1;MAPK3"
"31","Transcriptional misregulation in cancer","12/183",0.0384799062137681,0.301626016686777,0,0,1.85063487447902,6.02866349657341,"CD86;ARNT2;CDKN1A;ID2;NSD2;PBX3;GZMB;BCL2A1D;BCL2A1B;RUNX2;HIST1H3D;MLF1"
"32","Renal cell carcinoma","6/68",0.0387906937791736,0.301626016686777,0,0,2.54555899248785,8.27198463944744,"ARNT2;CDKN1A;EPAS1;AKT3;PDGFB;MAPK3"
"33","JAK-STAT signaling pathway","11/164",0.040318274354363,0.301626016686777,0,0,1.89516339869281,6.08527577711567,"SOCS2;IL10;PIAS3;CDKN1A;CISH;IFNG;IL2RA;AKT3;LEPR;PDGFB;IL12RB2"
"34","Th1 and Th2 cell differentiation","7/87",0.041185881796588,0.301626016686777,0,0,2.30260631001372,7.34453068140726,"NOTCH2;IFNG;TBX21;IL2RA;RBPJ;IL12RB2;MAPK3"
"35","Tight junction","11/167",0.0449701982806484,0.319083862922716,0,0,1.85842617152962,5.76438316965112,"ITGB1;TJP1;MARVELD2;PPP2R2C;SRC;PRKCZ;ACTR3B;YBX3;TJP3;TUBA8;RAB8B"
"36","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","6/72",0.0490697879016808,0.319083862922716,0,0,2.39078455790785,7.20704814452499,"ITGB1;ITGA1;LMNA;PKP2;CTNNA1;ITGAV"
"37","Melanoma","6/72",0.0490697879016808,0.319083862922716,0,0,2.39078455790785,7.20704814452499,"CDKN1A;CDK6;CDH1;AKT3;PDGFB;MAPK3"
"38","Prolactin signaling pathway","6/72",0.0490697879016808,0.319083862922716,0,0,2.39078455790785,7.20704814452499,"SOCS2;CISH;SRC;AKT3;TNFSF11;MAPK3"
"39","Cell adhesion molecules (CAMs)","11/170",0.0499769905782567,0.319083862922716,0,0,1.82307525482542,5.46228452924499,"CD86;ITGB1;CDH1;CD80;CNTN1;CTLA4;CD226;ESAM;ITGAV;PDCD1;L1CAM"
"40","C-type lectin receptor signaling pathway","8/112",0.054696465055636,0.340485494971334,0,0,2.02451394759087,5.88314884959422,"IL10;PLK3;ARHGEF12;SRC;AKT3;CASP1;TNF;MAPK3"
"41","Kaposi sarcoma-associated herpesvirus infection","13/216",0.0568176747398403,0.34255597473508,0,0,1.68831974054467,4.84194539781725,"CD86;GABARAPL1;CDKN1A;SRC;PDGFB;GNG11;CD200R1;CDK6;GNG2;AKT3;CCR8;CCR5;MAPK3"
"42","Glioma","6/75",0.0577805258589291,0.34255597473508,0,0,2.28648004764741,6.51899122749968,"PRKCG;CDKN1A;CDK6;AKT3;PDGFB;MAPK3"
"43","Endometrial cancer","5/58",0.0617294979681578,0.349332840774347,0,0,2.47928658080169,6.90479670303711,"CDKN1A;CDH1;AKT3;CTNNA1;MAPK3"
"44","VEGF signaling pathway","5/58",0.0617294979681578,0.349332840774347,0,0,2.47928658080169,6.90479670303711,"PRKCG;MAPKAPK3;SRC;AKT3;MAPK3"
"45","Autoimmune thyroid disease","6/78",0.0673593169107882,0.356861061931623,0,0,2.19086757990868,5.91033425194906,"CD86;IL10;FASL;CD80;CTLA4;GZMB"
"46","Salivary secretion","6/78",0.0673593169107882,0.356861061931623,0,0,2.19086757990868,5.91033425194906,"PRKCG;GNAQ;ATP2B4;CD38;ADRB1;ATP1A2"
"47","Salmonella infection","6/78",0.0673593169107882,0.356861061931623,0,0,2.19086757990868,5.91033425194906,"TJP1;IFNG;CCL4;CASP1;CCL3;MAPK3"
"48","Apelin signaling pathway","9/138",0.068910458670328,0.357473004352326,0,0,1.8363136176066,4.91204218561067,"EGR1;GABARAPL1;MEF2B;GNG2;CDH1;GNAQ;AKT3;GNG11;MAPK3"
"49","Insulin signaling pathway","9/139",0.0714078549750073,0.361357567889194,0,0,1.8220929002222,4.80913616246258,"SOCS2;PRKAR2B;PPP1R3E;PRKAR2A;AKT3;TRIP10;PYGL;PRKCZ;MAPK3"
"50","Intestinal immune network for IgA production","4/43",0.0725617606203201,0.361357567889194,0,0,2.69370884124982,7.06645275964237,"CD86;IL10;CD80;TNFRSF13C"
"51","T cell receptor signaling pathway","7/101",0.0789647530997775,0.372803148206991,0,0,1.95823483057526,4.97147590077484,"IL10;IFNG;AKT3;CTLA4;PDCD1;TNF;MAPK3"
"52","Fluid shear stress and atherosclerosis","9/143",0.0819533467408202,0.372803148206991,0,0,1.76733252581658,4.4211681232704,"IFNG;SRC;AKT3;PDGFB;GSTT1;ITGAV;TNF;PRKCZ;GSTM5"
"53","NF-kappa B signaling pathway","7/102",0.0822432869706419,0.372803148206991,0,0,1.93752075662407,4.84006927728639,"TNFSF14;CCL4;TNFSF11;TNFRSF13C;BCL2A1D;TNF;BCL2A1B"
"54","Th17 cell differentiation","7/102",0.0822432869706419,0.372803148206991,0,0,1.93752075662407,4.84006927728639,"IFNG;IRF4;TBX21;IL2RA;RORA;AHR;MAPK3"
"55","Mucin type O-glycan biosynthesis","3/28",0.0823460769131908,0.372803148206991,0,0,3.14963165075034,7.8640773540163,"GALNT3;GCNT1;B4GALT5"
"56","ECM-receptor interaction","6/83",0.0852495016949887,0.379055820036646,0,0,2.0480697384807,5.0427020287028,"ITGB1;SV2C;ITGA1;ITGAV;LAMC1;CD44"
"57","ErbB signaling pathway","6/84",0.0891133611275313,0.388413055045859,0,0,2.02170706006322,4.88817632674804,"PRKCG;CDKN1A;SRC;AKT3;AREG;MAPK3"
"58","Platelet activation","8/125",0.0904737236653004,0.388413055045859,0,0,1.79834695219311,4.320880698964,"ITGB1;ARHGEF12;SRC;GNAQ;AKT3;F2R;PRKCZ;MAPK3"
"59","Pancreatic secretion","7/105",0.0925414766747835,0.39055640155968,0,0,1.87791495198903,4.46962225703447,"PRKCG;CAR2;RAB3D;GNAQ;ATP2B4;CD38;ATP1A2"
"60","Non-small cell lung cancer","5/66",0.0953834105335263,0.395118783926244,0,0,2.15323720033191,5.05978574744237,"PRKCG;CDKN1A;CDK6;AKT3;MAPK3"
"61","Circadian rhythm","3/30",0.0967961679498028,0.395118783926244,0,0,2.9160224344399,6.80934358475708,"PER3;BHLHE40;RORA"
"62","Type II diabetes mellitus","4/48",0.09945815101574,0.395774335899454,0,0,2.38698460009935,5.50920417727361,"SOCS2;PRKCZ;TNF;MAPK3"
"63","Leishmaniasis","5/67",0.100135675348055,0.395774335899454,0,0,2.11839724637042,4.87491772568485,"ITGB1;IL10;IFNG;TNF;MAPK3"
"64","Cholesterol metabolism","4/49",0.105322935634055,0.4046647774217,0,0,2.33381906496661,5.25278274751067,"SOAT1;SOAT2;ANGPTL4;LDLR"
"65","Regulation of actin cytoskeleton","12/217",0.105635383664299,0.4046647774217,0,0,1.54095135426492,3.4636917303955,"ITGB1;CYFIP1;ARHGEF12;ABI2;SRC;F2R;ITGA1;PDGFB;ITGAX;ITGAV;ITGAE;MAPK3"
"66","PI3K-Akt signaling pathway","18/357",0.111107803182988,0.412285651649963,0,0,1.39953656913255,3.07513781329647,"ITGB1;CDKN1A;CSF1;F2R;ITGA1;PDGFB;LAMC1;GNG11;AREG;CDK6;GNG2;FASL;PPP2R2C;IL2RA;AKT3;ITGAV;PIK3AP1;MAPK3"
"67","TNF signaling pathway","7/110",0.111224082104424,0.412285651649963,0,0,1.78628790602901,3.92306042352301,"RPS6KA4;CSF1;MLKL;AKT3;TNF;IL18R1;MAPK3"
"68","Dilated cardiomyopathy (DCM)","6/90",0.114240880807182,0.412285651649963,0,0,1.87671232876712,4.07142618667801,"ITGB1;ITGA1;LMNA;ITGAV;ADRB1;TNF"
"69","FoxO signaling pathway","8/132",0.11424783118011,0.412285651649963,0,0,1.69620701878766,3.67972645781107,"IL10;PLK3;GABARAPL1;CDKN1A;FASL;AKT3;TNFSF10;MAPK3"
"70","Human papillomavirus infection","18/360",0.117493571128017,0.417941417298233,0,0,1.38704002345697,2.97016819848588,"PTGER4;NOTCH2;ITGB1;WNT10B;CDKN1A;ITGA1;LAMC1;RBPJ;PRKCZ;TNF;CDK6;FASL;PPP2R2C;AKT3;ITGAV;ATP6V0A1;WNT4;MAPK3"
"71","p53 signaling pathway","5/71",0.120289904176988,0.421861776620703,0,0,1.98959499233097,4.21366491160976,"CDKN1A;CDK6;CD82;RRM2B;AIFM2"
"72","Small cell lung cancer","6/92",0.123334334509026,0.426531240177047,0,0,1.83287671232877,3.8359478391956,"ITGB1;CDKN1A;CDK6;AKT3;ITGAV;LAMC1"
"73","Nitrogen metabolism","2/17",0.127908058448802,0.436289130873311,0,0,3.49663941871026,7.1906416370733,"CAR2;CAR5B"
"74","Hematopoietic cell lineage","6/94",0.132770986385626,0.446756427162443,0,0,1.79103362391034,3.61632890043212,"CSF1;IL2RA;ITGA1;CD38;TNF;CD44"
"75","Hepatitis C","9/160",0.136597517456727,0.453503757956334,0,0,1.56696757972982,3.11938822506338,"CDKN1A;CDK6;FASL;IFNG;PPP2R2C;AKT3;TNF;LDLR;MAPK3"
"76","Pancreatic cancer","5/75",0.1421774749671,0.46581830614221,0,0,1.87551299589603,3.65852414925357,"CDKN1A;CDK6;AKT3;RALGDS;MAPK3"
"77","Pertussis","5/76",0.147902873468781,0.478283318100345,0,0,1.84900098264003,3.53380971838488,"ITGB1;IL10;CASP1;TNF;MAPK3"
"78","Phosphatidylinositol signaling system","6/98",0.152628793775551,0.485056125118545,0,0,1.71280524121501,3.21963964025822,"PRKCG;PI4K2B;INPP4B;PLCD1;DGKH;MTMR7"
"79","Thyroid cancer","3/37",0.154243938664789,0.485056125118545,0,0,2.31482224540567,4.32691183500291,"CDKN1A;CDH1;MAPK3"
"80","Systemic lupus erythematosus","8/143",0.157660371869362,0.485056125118545,0,0,1.55710215710216,2.87645366302875,"CD86;IL10;IFNG;CD80;HIST1H2BG;TNF;HIST1H3D;HIST1H2BC"
"81","Circadian entrainment","6/99",0.157789341906033,0.485056125118545,0,0,1.69429960229783,3.12851475236681,"PRKCG;GNG2;PER3;GNAQ;GNG11;MAPK3"
"82","Aldosterone-regulated sodium reabsorption","3/38",0.16318057926107,0.495511758975688,0,0,2.24856753069577,4.0764232265956,"PRKCG;ATP1A2;MAPK3"
"83","AGE-RAGE signaling pathway in diabetic complications","6/101",0.16833409216654,0.505002276499621,0,0,1.65845710165826,2.95504654316225,"EGR1;AKT3;TNF;PRKCZ;PLCD1;MAPK3"
"84","Breast cancer","8/147",0.175140403051205,0.519166194758928,0,0,1.51197723140169,2.63411732654803,"NOTCH2;WNT10B;CDKN1A;CDK6;AKT3;TNFSF11;WNT4;MAPK3"
"85","Adrenergic signaling in cardiomyocytes","8/148",0.179640588864058,0.520934318574962,0,0,1.5010989010989,2.57708231939514,"PPP2R2C;GNAQ;AKT3;ATP2B4;ADRB1;ATP1A2;SCN1B;MAPK3"
"86","Hepatocellular carcinoma","9/171",0.179921089949585,0.520934318574962,0,0,1.45972795353813,2.50377926940347,"PRKCG;WNT10B;CDKN1A;CDK6;AKT3;GSTT1;WNT4;GSTM5;MAPK3"
"87","Phospholipase D signaling pathway","8/149",0.184190967453585,0.527167251677503,0,0,1.4903748733536,2.52138967161748,"AKT3;F2R;PDGFB;PLPP2;RALGDS;DGKH;PLD2;MAPK3"
"88","Gastric cancer","8/150",0.188790557270902,0.534191463186984,0,0,1.47980188825259,2.46700294517505,"WNT10B;CDKN1A;CDH1;AKT3;CTNNA1;ABCB1B;WNT4;MAPK3"
"89","Osteoclast differentiation","7/128",0.192880968492654,0.534701378803853,0,0,1.51913070094888,2.50000608651101,"CSF1;IFNG;AKT3;FHL2;TNFSF11;TNF;MAPK3"
"90","Proximal tubule bicarbonate reclamation","2/22",0.193265558603802,0.534701378803853,0,0,2.62179836512262,4.30942397635174,"CAR2;ATP1A2"
"91","Amoebiasis","6/106",0.195916397987656,0.536078935153037,0,0,1.57512328767123,2.56755688850535,"PRKCG;IL10;IFNG;GNAQ;LAMC1;TNF"
"92","Phosphonate and phosphinate metabolism","1/6",0.201478489049307,0.545305910579103,0,0,5.24054421768707,8.39573260100892,"PCYT1B"
"93","mTOR signaling pathway","8/154",0.207660627319981,0.555994582824466,0,0,1.438958301972,2.26182679576319,"PRKCG;PRR5;WNT10B;SLC7A5;AKT3;TNF;WNT4;MAPK3"
"94","Hypertrophic cardiomyopathy (HCM)","5/86",0.209998328954231,0.556272169251102,0,0,1.61988481869923,2.52808248481032,"ITGB1;ITGA1;LMNA;ITGAV;TNF"
"95","Fc gamma R-mediated phagocytosis","5/87",0.21662837083702,0.560609083619594,0,0,1.60004671182143,2.44738660167781,"PRKCG;AKT3;PLPP2;PLD2;MAPK3"
"96","Insulin resistance","6/110",0.219111031868878,0.560609083619594,0,0,1.51422550052687,2.29886184741473,"PPP1R3E;AKT3;TRIB3;PYGL;TNF;PRKCZ"
"97","Colorectal cancer","5/88",0.22332281673099,0.560609083619594,0,0,1.58068663161538,2.36966572893101,"CDKN1A;AKT3;AREG;RALGDS;MAPK3"
"98","Metabolism of xenobiotics by cytochrome P450","4/66",0.22479837373849,0.560609083619594,0,0,1.69240260884893,2.52599787515909,"HPGDS;CYP1A1;GSTT1;GSTM5"
"99","Cushing syndrome","8/159",0.232229012325123,0.560609083619594,0,0,1.39094680154283,2.03082582809309,"WNT10B;CDKN1A;CDK6;GNAQ;AHR;LDLR;WNT4;MAPK3"
"100","Hippo signaling pathway","8/159",0.232229012325123,0.560609083619594,0,0,1.39094680154283,2.03082582809309,"WNT10B;PPP2R2C;CDH1;ID2;CTNNA1;PRKCZ;AREG;WNT4"
"101","Asthma","2/25",0.234213605739942,0.560609083619594,0,0,2.27946925719701,3.30869917102104,"IL10;TNF"
"102","Antigen processing and presentation","5/90",0.236892562131281,0.560609083619594,0,0,1.54333306510019,2.22262889897499,"IFNG;KLRC2;KLRC3;KLRC1;TNF"
"103","GABAergic synapse","5/90",0.236892562131281,0.560609083619594,0,0,1.54333306510019,2.22262889897499,"PRKCG;GABARAPL1;GNG2;SRC;GNG11"
"104","GnRH signaling pathway","5/90",0.236892562131281,0.560609083619594,0,0,1.54333306510019,2.22262889897499,"EGR1;SRC;GNAQ;PLD2;MAPK3"
"105","Cholinergic synapse","6/113",0.237080659876546,0.560609083619594,0,0,1.47154013570606,2.11806844412511,"PRKCG;GNG2;GNAQ;AKT3;GNG11;MAPK3"
"106","Signaling pathways regulating pluripotency of stem cells","7/137",0.24072074511954,0.560609083619594,0,0,1.41329534662868,2.01269899094454,"WNT10B;ID2;PCGF2;AKT3;DUSP9;WNT4;MAPK3"
"107","Ras signaling pathway","11/233",0.240904305009223,0.560609083619594,0,0,1.30141037589313,1.85236961497928,"PRKCG;GNG2;FASL;CSF1;RASA4;AKT3;PDGFB;RALGDS;GNG11;PLD2;MAPK3"
"108","Glutamatergic synapse","6/114",0.243168663129995,0.560638862216378,0,0,1.45783866057839,2.06138385068322,"PRKCG;GNG2;GNAQ;GNG11;PLD2;MAPK3"
"109","Folate biosynthesis","2/26",0.247988094533535,0.562185555090621,0,0,2.18437783832879,3.04584084324955,"MOCOS;GGH"
"110","Acute myeloid leukemia","4/69",0.248738840901977,0.562185555090621,0,0,1.61403951240017,2.24569672378517,"AKT3;BCL2A1D;BCL2A1B;MAPK3"
"111","cAMP signaling pathway","10/211",0.251014257321106,0.562185555090621,0,0,1.30634705261571,1.80569238636996,"GLP1R;VIPR2;AKT3;F2R;ATP2B4;PDE4A;ADRB1;ATP1A2;PLD2;MAPK3"
"112","ABC transporters","3/48",0.259095694625709,0.562185555090621,0,0,1.74797635288768,2.360743111947,"ABCA2;ABCB10;ABCB1B"
"113","Sphingolipid metabolism","3/48",0.259095694625709,0.562185555090621,0,0,1.74797635288768,2.360743111947,"CERS4;SMPD1;PLPP2"
"114","Collecting duct acid secretion","2/27",0.26178713414664,0.562185555090621,0,0,2.09689373297003,2.81030640584161,"CAR2;ATP6V0A1"
"115","Calcium signaling pathway","9/189",0.261833754376215,0.562185555090621,0,0,1.31251719394773,1.75883276191479,"PRKCG;ADORA2B;GNAQ;F2R;PTAFR;ATP2B4;CD38;ADRB1;PLCD1"
"116","Human immunodeficiency virus 1 infection","11/238",0.262167238611018,0.562185555090621,0,0,1.27241075497494,1.7034687355654,"PRKCG;WEE1;GNG2;FASL;GNAQ;AKT3;AP1S2;CCR5;GNG11;TNF;MAPK3"
"117","Adipocytokine signaling pathway","4/71",0.264991363927242,0.562185555090621,0,0,1.56569610961586,2.07933531045616,"AKT3;LEPR;ACSBG1;TNF"
"118","Malaria","3/49",0.269124352855404,0.562185555090621,0,0,1.70988789370663,2.24436760607966,"IL10;IFNG;TNF"
"119","Notch signaling pathway","3/49",0.269124352855404,0.562185555090621,0,0,1.70988789370663,2.24436760607966,"NOTCH2;NUMBL;RBPJ"
"120","B cell receptor signaling pathway","4/72",0.273190570947651,0.562185555090621,0,0,1.54259080681453,2.00164371826877,"IFITM1;AKT3;PIK3AP1;MAPK3"
"121","Bile secretion","4/72",0.273190570947651,0.562185555090621,0,0,1.54259080681453,2.00164371826877,"CAR2;ATP1A2;ABCB1B;LDLR"
"122","Inositol phosphate metabolism","4/73",0.281431995611206,0.574398089403199,0,0,1.52015522293498,1.9273507492736,"PI4K2B;INPP4B;PLCD1;MTMR7"
"123","Sulfur metabolism","1/9",0.286459409377829,0.577104129752929,0,0,3.27482993197279,4.09405624767653,"SUOX"
"124","Bacterial invasion of epithelial cells","4/74",0.289710908510507,0.577104129752929,0,0,1.4983606557377,1.85627664336743,"ITGB1;CDH1;SRC;CTNNA1"
"125","Gastric acid secretion","4/74",0.289710908510507,0.577104129752929,0,0,1.4983606557377,1.85627664336743,"PRKCG;CAR2;GNAQ;ATP1A2"
"126","Amyotrophic lateral sclerosis (ALS)","3/52",0.299432549163501,0.587919525161304,0,0,1.60495030208536,1.93535515868437,"CASP1;TNF;PRPH"
"127","cGMP-PKG signaling pathway","8/172",0.30021237676533,0.587919525161304,0,0,1.27981774323238,1.53996006604568,"RGS2;MEF2B;GNAQ;AKT3;ATP2B4;ADRB1;ATP1A2;MAPK3"
"128","Lysosome","6/124",0.306199392830596,0.587919525161304,0,0,1.33359647086139,1.57833646644347,"ABCA2;SMPD1;AP1S2;LITAF;CTSD;ATP6V0A1"
"129","Chronic myeloid leukemia","4/76",0.306362637351456,0.587919525161304,0,0,1.45658773527626,1.7231225917151,"CDKN1A;CDK6;AKT3;MAPK3"
"130","Melanogenesis","5/100",0.307553874136306,0.587919525161304,0,0,1.38015695874433,1.62734998000185,"PRKCG;WNT10B;GNAQ;WNT4;MAPK3"
"131","Glycosaminoglycan biosynthesis","3/53",0.309582089659111,0.587919525161304,0,0,1.57276944065484,1.84412248029789,"CHSY1;CHST12;B4GALT4"
"132","Focal adhesion","9/199",0.311668182013222,0.587919525161304,0,0,1.24278578151017,1.44885976775879,"PRKCG;ITGB1;SRC;AKT3;ITGA1;PDGFB;ITGAV;LAMC1;MAPK3"
"133","Necroptosis","8/176",0.322018953442073,0.598487461960497,0,0,1.24908424908425,1.4153934134802,"MLKL;FASL;IFNG;SMPD1;TNFSF10;CASP1;PYGL;TNF"
"134","Aldosterone synthesis and secretion","5/102",0.322077589970709,0.598487461960497,0,0,1.35155908443454,1.53126616442664,"PRKCG;GNAQ;ATP2B4;ATP1A2;LDLR"
"135","Endocrine and other factor-regulated calcium reabsorption","3/55",0.32990505951975,0.60321173899028,0,0,1.51212089411271,1.67686701645202,"PRKCG;GNAQ;ATP1A2"
"136","Pentose phosphate pathway","2/32",0.330485159857307,0.60321173899028,0,0,1.74695731153497,1.93421981992987,"TKTL1;ALDOC"
"137","Viral carcinogenesis","10/229",0.335710473733817,0.60321173899028,0,0,1.19784394379662,1.30745406229762,"CDKN1A;CDK6;SRC;HDAC11;CCR8;HIST1H2BG;RBPJ;CCR5;HIST1H2BC;MAPK3"
"138","HIF-1 signaling pathway","5/104",0.336676380888316,0.60321173899028,0,0,1.32411667979383,1.44147725132448,"PRKCG;CDKN1A;IFNG;AKT3;MAPK3"
"139","Synthesis and degradation of ketone bodies","1/11",0.338033652738213,0.60321173899028,0,0,2.61959183673469,2.84123504136221,"HMGCLL1"
"140","Oxytocin signaling pathway","7/154",0.339155194613009,0.60321173899028,0,0,1.24874256973022,1.3502621877521,"PRKCG;RGS2;CDKN1A;SRC;GNAQ;CD38;MAPK3"
"141","Autophagy","6/130",0.345314810259909,0.609811260671754,0,0,1.26866990720283,1.34897517027687,"ERN1;GABARAPL1;DAPK2;AKT3;CTSD;MAPK3"
"142","Relaxin signaling pathway","6/131",0.351887090627599,0.617041447649804,0,0,1.25845479452055,1.3143867173159,"GNG2;SRC;AKT3;PRKCZ;GNG11;MAPK3"
