"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"29","Hedgehog signaling pathway","6/44",0.11592024652868,0.904557443883936,0,0,1.91373403924011,4.12381525674731,"GRK2;SMO;SMURF1;ARRB1;CSNK1E;KIF7"
"30","Mineral absorption","6/44",0.11592024652868,0.904557443883936,0,0,1.91373403924011,4.12381525674731,"SLC6A19;TRPV6;SLC11A2;ATP1B3;ATP1B1;CLCN2"
"31","Fluid shear stress and atherosclerosis","15/143",0.130474720877079,0.904557443883936,0,0,1.42182849702381,2.89566148140142,"GSTM4;ITGB3;MGST2;GSTT2;PIK3R3;PLAT;PIK3R2;PTK2;KLF2;MAPK11;GSTA4;CTSL;TRP53;SUMO3;PECAM1"
"32","Leishmaniasis","8/67",0.137030843859031,0.904557443883936,0,0,1.64372189553788,3.26697820562269,"MAPK11;MARCKSL1;PRKCB;TGFB3;IFNGR2;H2-DMA;H2-OB;H2-OA"
"33","Salivary secretion","9/78",0.139366119837376,0.904557443883936,0,0,1.58137136965114,3.1163308384636,"PLCB4;DMBT1;TRPV6;PRKCB;ATP1B3;ADCY1;ATP1B1;PLCB2;ADCY6"
"34","Proteoglycans in cancer","20/203",0.144434321993722,0.904557443883936,0,0,1.32641480014939,2.56652031163413,"WNT5B;PRKCB;ITGB3;RPS6;PIK3R3;RRAS2;PIK3R2;PTK2;IGF1R;MAPK11;PAK1;SMO;CTSL;MYC;TRP53;PDCD4;PLCE1;FAS;ARHGEF1;FGFR1"
"35","Sulfur metabolism","2/9",0.146670110558948,0.904557443883936,0,0,3.45967213114754,6.64108061835412,"MPST;BPNT1"
"36","Thyroid cancer","5/37",0.148491472667219,0.904557443883936,0,0,1.89317099211564,3.61070824314727,"GADD45A;MYC;TRP53;TCF7;LEF1"
"37","Endometrial cancer","7/58",0.15159826499288,0.904557443883936,0,0,1.66349329205366,3.13821544548576,"GADD45A;MYC;TRP53;LEF1;TCF7;PIK3R3;PIK3R2"
"38","Breast cancer","15/147",0.153272813278735,0.904557443883936,0,0,1.37844215969216,2.58531769053271,"JAG2;WNT5B;GADD45A;TCF7;LEF1;PIK3R3;PIK3R2;IGF1R;FRAT1;FRAT2;HEY1;MYC;TRP53;HES5;FGFR1"
"39","Acute myeloid leukemia","8/69",0.154392946181674,0.904557443883936,0,0,1.58965669821604,2.96988300613758,"STAT5A;JUP;MYC;LEF1;TCF7;PIK3R3;PIK3R2;RUNX1"
"40","Type I diabetes mellitus","8/69",0.154392946181674,0.904557443883936,0,0,1.58965669821604,2.96988300613758,"H2-T24;H2-T10;PTPRN;H2-DMA;H2-OB;FAS;H2-Q2;H2-OA"
"41","Type II diabetes mellitus","6/48",0.156998045360011,0.904557443883936,0,0,1.73109796186719,3.20516582837873,"SOCS3;INSR;CACNA1A;PIK3R3;IRS2;PIK3R2"
"42","Hepatocellular carcinoma","17/171",0.158973147758089,0.904557443883936,0,0,1.33922335942203,2.46285850635047,"GSTM4;WNT5B;PRKCB;TGFB3;GADD45A;TCF7;LEF1;MGST2;GSTT2;PIK3R3;PIK3R2;IGF1R;FRAT1;FRAT2;GSTA4;MYC;TRP53"
"43","Inflammatory bowel disease (IBD)","7/59",0.161443942155652,0.904557443883936,0,0,1.63141447368421,2.97504303586895,"TGFB3;IFNGR2;H2-DMA;RORC;H2-OB;IL4RA;H2-OA"
"44","Mucin type O-glycan biosynthesis","4/28",0.161611424005043,0.904557443883936,0,0,2.01893193258919,3.67962547601975,"GALNT12;GALNT6;GALNT10;ST3GAL2"
"45","Morphine addiction","10/92",0.163316546330002,0.904557443883936,0,0,1.47844751354567,2.67904293360664,"GABRR2;GRK2;PRKCB;GRK6;PDE2A;CACNA1A;ARRB1;ADCY1;PDE8A;ADCY6"
"46","Leukocyte transendothelial migration","12/115",0.167331432667944,0.904557443883936,0,0,1.41266942228203,2.52554045386103,"MYLPF;CLDN10;MAPK11;PRKCB;ACTN1;TXK;PECAM1;PIK3R3;PIK3R2;PTK2;RAPGEF3;RAPGEF4"
"47","p53 signaling pathway","8/71",0.172744039433828,0.904557443883936,0,0,1.53902421183527,2.70244082454689,"CCNB2;STEAP3;SESN3;GADD45A;SESN1;TRP53;SIAH1A;FAS"
"48","African trypanosomiasis","5/39",0.173822524823229,0.904557443883936,0,0,1.78161474839607,3.11732779950768,"PLCB4;PRKCB;FAS;F2RL1;PLCB2"
"49","Endocytosis","25/269",0.178281452979665,0.904557443883936,0,0,1.24349228351269,2.14426787336415,"WASHC4;H2-T24;RAB5C;TFRC;NEDD4L;PARD6G;ARRB1;ASAP1;H2-Q2;IGF1R;CYTH3;SNX4;GRK2;GRK6;LDLRAP1;CYTH1;WASHC3;RAB4A;H2-T10;SMURF1;ARAP2;IZUMO1R;EHD3;2610002M06RIK;DNAJC6"
"50","Glycerolipid metabolism","7/61",0.181961039640425,0.904557443883936,0,0,1.57082115009747,2.67662062101052,"ALDH1B1;MOGAT1;DGKA;MBOAT1;LPIN1;DGKZ;AGPAT3"
"51","Adherens junction","8/72",0.182269928097631,0.904557443883936,0,0,1.51489466754444,2.57875454846283,"CSNK2A1;ACTN1;INSR;LEF1;TCF7;PTPRF;IGF1R;FGFR1"
"52","ErbB signaling pathway","9/84",0.19031935130546,0.904557443883936,0,0,1.45438735177866,2.41290398503968,"STAT5A;PAK1;PRKCB;MYC;NCK2;PIK3R3;PIK3R2;NRG2;PTK2"
"53","Thyroid hormone synthesis","8/73",0.192017381160675,0.904557443883936,0,0,1.49150757077024,2.46124012954752,"GPX1;PLCB4;PRKCB;ATP1B3;ADCY1;ATP1B1;PLCB2;ADCY6"
"54","Circadian rhythm","4/30",0.192648951183943,0.904557443883936,0,0,1.8634274458306,3.0688519242262,"RORC;PRKAG2;CSNK1E;SKP1A"
"55","Parathyroid hormone synthesis, secretion and action","11/107",0.193069445631541,0.904557443883936,0,0,1.388982794635,2.28446740960442,"ARHGEF11;PLCB4;PRKCB;NACA;MMP15;ARRB1;ARHGEF1;ADCY1;PLCB2;ADCY6;FGFR1"
"56","Amyotrophic lateral sclerosis (ALS)","6/52",0.203451439722525,0.904557443883936,0,0,1.58022468055913,2.51623589139637,"MAPK11;DAXX;CCS;GPX1;TRP53;NEFH"
"57","Allograft rejection","7/63",0.203497761500417,0.904557443883936,0,0,1.51455592105263,2.41132489713542,"H2-T24;H2-T10;H2-DMA;H2-OB;FAS;H2-Q2;H2-OA"
"58","Basal cell carcinoma","7/63",0.203497761500417,0.904557443883936,0,0,1.51455592105263,2.41132489713542,"WNT5B;SMO;GADD45A;TRP53;LEF1;TCF7;KIF7"
"59","Prostate cancer","10/97",0.205189159328188,0.904557443883936,0,0,1.39310041749066,2.20642447816495,"TRP53;TCF7;LEF1;PIK3R3;PLAT;PIK3R2;FOXO1;ETV5;IGF1R;FGFR1"
"60","Gap junction","9/86",0.208891434753785,0.904557443883936,0,0,1.41645706072584,2.21808763784438,"TUBB2B;TUBB5;TUBB2A;PLCB4;TUBB3;PRKCB;ADCY1;PLCB2;ADCY6"
"61","Insulin secretion","9/86",0.208891434753785,0.904557443883936,0,0,1.41645706072584,2.21808763784438,"PLCB4;PRKCB;ATP1B3;ADCY1;ATP1B1;PLCB2;STX1A;ADCY6;RAPGEF4"
"62","Central carbon metabolism in cancer","7/64",0.214615827354831,0.904557443883936,0,0,1.48790397045245,2.28974389922789,"MYC;NTRK3;TRP53;PIK3R3;PIK3R2;PDK1;FGFR1"
"63","Chronic myeloid leukemia","8/76",0.222491287438396,0.904557443883936,0,0,1.42547341517252,2.14229743360396,"STAT5A;TGFB3;GADD45A;MYC;TRP53;PIK3R3;PIK3R2;RUNX1"
"64","Colorectal cancer","9/88",0.228157797061668,0.904557443883936,0,0,1.38044729073898,2.03991152939711,"BCL2L11;TGFB3;GADD45A;MYC;TRP53;LEF1;TCF7;PIK3R3;PIK3R2"
"65","Basal transcription factors","5/43",0.228784541447731,0.904557443883936,0,0,1.59373054844733,2.35071205487421,"GTF2A2;TAF4B;GTF2IRD1;GTF2H4;GTF2I"
"66","Intestinal immune network for IgA production","5/43",0.228784541447731,0.904557443883936,0,0,1.59373054844733,2.35071205487421,"TNFRSF13B;H2-DMA;CCR9;H2-OB;H2-OA"
"67","Cell cycle","12/123",0.229071234991958,0.904557443883936,0,0,1.31028454196771,1.93099548852574,"CDC20;CDKN1C;CCNA2;CCNB2;ESPL1;TGFB3;GADD45A;MYC;TRP53;ANAPC5;SKP1A;CDC14B"
"68","Metabolism of xenobiotics by cytochrome P450","7/66",0.237482008729508,0.904557443883936,0,0,1.43731043710972,2.06636862581716,"HSD11B1;GSTM4;GSTK1;GSTA4;EPHX1;MGST2;GSTT2"
"69","Non-small cell lung cancer","7/66",0.237482008729508,0.904557443883936,0,0,1.43731043710972,2.06636862581716,"STAT5A;PRKCB;GADD45A;TRP53;PIK3R3;PIK3R2;FHIT"
"70","Endocrine and other factor-regulated calcium reabsorption","6/55",0.241141412626554,0.904557443883936,0,0,1.48323471400394,2.109711145721,"PLCB4;PRKCB;ATP1B3;ATP1B1;PLCB2;ADCY6"
"71","AGE-RAGE signaling pathway in diabetic complications","10/101",0.241582884258161,0.904557443883936,0,0,1.33157547791694,1.89155976970419,"STAT5A;MAPK11;PLCB4;PRKCB;TGFB3;PLCE1;PIK3R3;PIK3R2;PLCB2;FOXO1"
"72","Human T-cell leukemia virus 1 infection","22/245",0.243642827230255,0.904557443883936,0,0,1.19631124949719,1.68925363140463,"STAT5A;H2-T24;H2-T10;TGFB3;H2-DMA;PIK3R3;PIK3R2;H2-Q2;ADCY1;ADCY6;ETS2;CDC20;CCNA2;CCNB2;KAT2A;CD4;ESPL1;MYC;TRP53;H2-OB;ANAPC5;H2-OA"
"73","Signaling pathways regulating pluripotency of stem cells","13/137",0.246884766045914,0.904557443883936,0,0,1.270598073891,1.77735525935687,"SMAD1;WNT5B;PCGF5;PIK3R3;PIK3R2;SMAD5;IGF1R;MAPK11;MYC;ID3;IL6ST;JARID2;FGFR1"
"74","Cellular senescence","17/185",0.247439967150468,0.904557443883936,0,0,1.22668322295806,1.71317018989784,"H2-T24;H2-T10;TGFB3;GADD45A;PIK3R3;RRAS2;PIK3R2;H2-Q2;FOXO1;HIPK2;CCNA2;CCNB2;MAPK11;MYC;TRP53;NBN;RAD9B"
"75","Antigen processing and presentation","9/90",0.248051226013891,0.904557443883936,0,0,1.34621578099839,1.87678634142758,"H2-T24;CD4;H2-T10;CTSL;H2-DMA;H2-OB;PSME1;H2-Q2;H2-OA"
"76","Dilated cardiomyopathy (DCM)","9/90",0.248051226013891,0.904557443883936,0,0,1.34621578099839,1.87678634142758,"TGFB3;ITGB3;CACNA2D2;ITGA7;ITGA6;CACNA2D4;ADCY1;EMD;ADCY6"
"77","Glutamatergic synapse","11/114",0.253030376534431,0.904557443883936,0,0,1.29409278376924,1.77840148504716,"GRK2;PLCB4;PRKCB;DLG4;GRM6;CACNA1A;HOMER3;ADCY1;PLCB2;GRIA3;ADCY6"
"78","Regulation of lipolysis in adipocytes","6/56",0.254143853377057,0.904557443883936,0,0,1.45349112426035,1.99107182297975,"INSR;PIK3R3;IRS2;PIK3R2;ADCY1;ADCY6"
"79","AMPK signaling pathway","12/126",0.254306185291213,0.904557443883936,0,0,1.27559492791384,1.74656534713512,"CCNA2;STK11;PPP2R3D;INSR;SCD2;PIK3R3;PRKAG2;IRS2;ULK1;PIK3R2;FOXO1;IGF1R"
"80","Pyrimidine metabolism","6/58",0.280686131079949,0.933444645818643,0,0,1.3974358974359,1.77546774825236,"DCTD;UCK2;NME2;NME4;DCK;NME1"
"81","Natural killer cell mediated cytotoxicity","11/118",0.289900352336484,0.933444645818643,0,0,1.24544423347225,1.5421315023589,"PAK1;KLRA7;PRKCB;KLRA1;IFNGR2;SH2D1A;ICAM2;PIK3R3;TNFRSF10B;FAS;PIK3R2"
"82","Amoebiasis","10/106",0.28997615527866,0.933444645818643,0,0,1.26187925730609,1.56215173297694,"RAB5C;PLCB4;PRKCB;TGFB3;ACTN1;PIK3R3;PIK3R2;ADCY1;PLCB2;PTK2"
"83","Fatty acid biosynthesis","2/14",0.290410956221646,0.933444645818643,0,0,2.0175956284153,2.49467279766162,"1700061G19RIK;ACSL3"
"84","Asthma","3/25",0.297464525581043,0.933444645818643,0,0,1.65094846098783,2.00170947100021,"H2-DMA;H2-OB;H2-OA"
"85","Adipocytokine signaling pathway","7/71",0.297639806980947,0.933444645818643,0,0,1.32466077302632,1.6053182736528,"SOCS3;STK11;PRKAG2;IRS2;PRKCQ;1700061G19RIK;ACSL3"
"86","Viral carcinogenesis","20/229",0.298010321567938,0.933444645818643,0,0,1.15975527284157,1.4040312287093,"STAT5A;H2-T24;GTF2A2;H2-T10;ACTN1;MRPS18B;PIK3R3;PIK3R2;H2-Q2;HDAC8;GTF2H4;HDAC7;CDC20;CCNA2;KAT2A;TRP53;TRAF5;RASA2;IL6ST;CCR4"
"87","MAPK signaling pathway","25/294",0.316265747677985,0.933444645818643,0,0,1.12637920195625,1.29665670008314,"MAX;RASGRF2;CACNA1A;ARRB1;RASGRP2;IGF1R;PAK1;DUSP10;MYC;STMN1;MAP3K8;MAP4K4;DAXX;PRKCB;GADD45A;TGFB3;INSR;CACNA2D2;RRAS2;CACNA2D4;MAPK11;TRP53;RASA2;FAS;FGFR1"
"88","Amino sugar and nucleotide sugar metabolism","5/49",0.318514140086138,0.933444645818643,0,0,1.37595568032493,1.57421494526829,"CMAS;PMM1;CYB5RL;CMAH;GALK1"
"89","Cholesterol metabolism","5/49",0.318514140086138,0.933444645818643,0,0,1.37595568032493,1.57421494526829,"ABCA1;MYLIP;VAPB;LDLRAP1;LIPA"
"90","Malaria","5/49",0.318514140086138,0.933444645818643,0,0,1.37595568032493,1.57421494526829,"SELP;GYPC;CD81;TGFB3;PECAM1"
"91","Notch signaling pathway","5/49",0.318514140086138,0.933444645818643,0,0,1.37595568032493,1.57421494526829,"JAG2;KAT2A;DTX1;MAML3;HES5"
"92","Long-term depression","6/61",0.321538194576892,0.933444645818643,0,0,1.32099695176618,1.49885458266518,"PLCB4;PRKCB;CACNA1A;PLCB2;GRIA3;IGF1R"
"93","Transcriptional misregulation in cancer","16/183",0.32319406796455,0.933444645818643,0,0,1.16073346358243,1.31105112443365,"SMAD1;JUP;MAX;GADD45A;PLAT;KLF3;FOXO1;PTK2;ETV5;IGF1R;RUNX1;MYC;TRP53;NFKBIZ;GRIA3;BIRC3"
"94","Hippo signaling pathway","14/159",0.329096939207823,0.933444645818643,0,0,1.16959682749504,1.29989333347488,"SMAD1;PATJ;WNT5B;TGFB3;TCF7;LEF1;PARD6G;CSNK1E;AFP;BMP7;PAK1;RASSF2;DLG4;MYC"
"95","Insulin resistance","10/110",0.330419920955213,0.933444645818643,0,0,1.21114040870138,1.34120592257326,"SOCS3;PRKCB;INSR;PIK3R3;PRKAG2;IRS2;PRKCQ;PIK3R2;FOXO1;PTPRF"
"96","Rap1 signaling pathway","18/209",0.332107544167462,0.933444645818643,0,0,1.14175678910828,1.25855443747624,"PRKCB;INSR;MAGI3;ITGB3;PIK3R3;PARD6G;PIK3R2;ADCY1;RASGRP2;ADCY6;IGF1R;MAPK11;PLCB4;PLCE1;PLCB2;RAPGEF3;RAPGEF4;FGFR1"
"97","Arginine and proline metabolism","5/50",0.333946880366665,0.933444645818643,0,0,1.34530588407067,1.4754956270837,"ALDH4A1;ALDH1B1;LAP3;PRODH;SRM"
"98","Cysteine and methionine metabolism","5/50",0.333946880366665,0.933444645818643,0,0,1.34530588407067,1.4754956270837,"MPST;LDHB;MTAP;KYAT1;SRM"
"99","Hypertrophic cardiomyopathy (HCM)","8/86",0.334097994506775,0.933444645818643,0,0,1.24204520517885,1.36168015731404,"TGFB3;ITGB3;PRKAG2;CACNA2D2;ITGA7;ITGA6;CACNA2D4;EMD"
"100","Gastric acid secretion","7/74",0.335185162494812,0.933444645818643,0,0,1.2651413982718,1.38289086114086,"PLCB4;PRKCB;ATP1B3;ADCY1;ATP1B1;PLCB2;ADCY6"
"101","Chemokine signaling pathway","17/197",0.335508573763996,0.933444645818643,0,0,1.14415378955114,1.24953924102779,"PRKCB;CXCR5;PIK3R3;PIK3R2;ARRB1;ADCY1;RASGRP2;PTK2;ADCY6;PAK1;PLCB4;GRK2;GRK6;CCR9;CCR7;CCR4;PLCB2"
"102","Phototransduction","3/27",0.34048267326531,0.937996384191688,0,0,1.51320538057743,1.63031391998367,"GUCA1B;CNGA1;GNAT1"
"103","Glioma","7/75",0.347851754793682,0.940967853577533,0,0,1.24646865325077,1.31624457483326,"PRKCB;GADD45A;TRP53;CAMK4;PIK3R3;PIK3R2;IGF1R"
"104","Primary bile acid biosynthesis","2/16",0.348258565025137,0.940967853577533,0,0,1.72918032786885,1.823956826403,"CYP39A1;AMACR"
"105","Platelet activation","11/125",0.357508627860687,0.956761185036696,0,0,1.16852404758598,1.20193890798864,"MAPK11;PLCB4;TBXA2R;ITGB3;PIK3R3;PIK3R2;ARHGEF1;ADCY1;RASGRP2;PLCB2;ADCY6"
"106","T cell receptor signaling pathway","9/101",0.365397715313986,0.96864866040783,0,0,1.18454631379962,1.1925643746777,"MAPK11;PAK1;CD4;NCK2;PIK3R3;MAP3K8;PRKCQ;PIK3R2;BCL10"
"107","Drug metabolism","10/114",0.371852382077404,0.976546909941593,0,0,1.16430454845089,1.15179796836423,"GSTM4;GSTK1;UCK2;GSTA4;IMPDH2;NME2;MGST2;GSTT2;NME4;NME1"
"108","Aldosterone synthesis and secretion","9/102",0.376465737924955,0.979508077378819,0,0,1.17174550554635,1.14471127142698,"PLCB4;PRKCB;CAMK4;PDE2A;ATP1B3;ADCY1;ATP1B1;PLCB2;ADCY6"
"109","Autoimmune thyroid disease","7/78",0.386100844440471,0.984324474915609,0,0,1.19360637509266,1.13590349042606,"H2-T24;H2-T10;H2-DMA;H2-OB;FAS;H2-Q2;H2-OA"
"110","Chagas disease (American trypanosomiasis)","9/103",0.387559489561078,0.984324474915609,0,0,1.15921705491548,1.09880552518569,"MAPK11;PLCB4;TGFB3;IFNGR2;PIK3R3;FAS;PIK3R2;ADCY1;PLCB2"
"111","Apoptosis","12/141",0.391410430724407,0.984324474915609,0,0,1.12634891396116,1.05651367579101,"DAXX;PARP3;BCL2L11;GADD45A;CTSL;TRP53;PIK3R3;TNFRSF10B;FAS;PIK3R2;CTSF;BIRC3"
"112","mTOR signaling pathway","13/154",0.395040508587549,0.984324474915609,0,0,1.11637014343667,1.03684771100025,"WDR59;WNT5B;PRKCB;INSR;RPS6;PIK3R3;PIK3R2;WDR24;IGF1R;STK11;RRAGD;ULK1;LPIN1"
"113","Long-term potentiation","6/67",0.405028181765703,0.984324474915609,0,0,1.19067481488667,1.07613026610075,"PLCB4;PRKCB;CAMK4;ADCY1;PLCB2;RAPGEF3"
"114","Amphetamine addiction","6/68",0.418957507646542,0.984324474915609,0,0,1.1714067570147,1.01910721877872,"DDC;PRKCB;CAMK4;PPP1R1B;STX1A;GRIA3"
"115","Cell adhesion molecules (CAMs)","14/170",0.424502799195403,0.984324474915609,0,0,1.08647279136374,0.930929738541746,"H2-T24;H2-T10;H2-DMA;ICAM2;H2-Q2;PTPRF;SELP;CLDN10;CD4;SELL;H2-OB;PECAM1;ITGA6;H2-OA"
"116","Propanoate metabolism","3/31",0.425446694310968,0.984324474915609,0,0,1.29675196850394,1.1082244831165,"LDHB;BCKDHB;ECHDC1"
