"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"13","Cap-dependent Translation Initiation Homo sapiens R-HSA-72737","86/114",1.5192419033465e-54,1.37165840416427e-52,0,0,22.6458045112782,2806.29942684502,"RPL4;RPL5;EIF4A1;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;EIF2B1;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;PABPC1;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;EIF2S1;RPS26;RPS25;RPS28;EIF3M;RPS27;EIF3K;RPS29;RPL27A;EIF3I;RPS20;EIF3E;FAU;RPS21;EIF3D;RPS24;RPS23"
"14","Eukaryotic Translation Initiation Homo sapiens R-HSA-72613","86/114",1.5192419033465e-54,1.37165840416427e-52,0,0,22.6458045112782,2806.29942684502,"RPL4;RPL5;EIF4A1;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;EIF2B1;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;PABPC1;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;EIF2S1;RPS26;RPS25;RPS28;EIF3M;RPS27;EIF3K;RPS29;RPL27A;EIF3I;RPS20;EIF3E;FAU;RPS21;EIF3D;RPS24;RPS23"
"15","Nonsense-Mediated Decay (NMD) Homo sapiens R-HSA-927802","82/106",1.39159443458073e-53,1.09935960331877e-51,0,0,25.1546518144879,3061.48613439483,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;SMG9;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;NCBP1;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;ETF1;RPL26;PABPC1;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RNPS1;RPS20;FAU;RPS21;RPS24;RPS23"
"16","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC) Homo sapiens R-HSA-975957","82/106",1.39159443458073e-53,1.09935960331877e-51,0,0,25.1546518144879,3061.48613439483,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;SMG9;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;NCBP1;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;ETF1;RPL26;PABPC1;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RNPS1;RPS20;FAU;RPS21;RPS24;RPS23"
"17","Selenoamino acid metabolism Homo sapiens R-HSA-2408522","82/111",8.01789385069774e-51,5.96153989840114e-49,0,0,20.8117000768216,2400.63301630254,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;SECISBP2;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;EEF1E1;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;EEFSEC;DARS;RPL41;RPL35A;RPL23A;RPS26;AIMP2;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;FAU;RPS21;RPS24;RPS23"
"18","SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339","79/107",5.69670739294607e-49,4.00035452482435e-47,0,0,20.7414087801367,2304.09633892081,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;SSR4;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;SEC11A;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;FAU;RPS21;RPS24;RPS23"
"19","Translation Homo sapiens R-HSA-72766","92/151",1.30287769682027e-45,8.66756530937271e-44,0,0,11.5056771433273,1189.1319108874,"RPL4;RPL5;EIF4A1;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;EEF1B2;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;EIF2B1;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;SSR4;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;EEF1A1;EEF1G;RPL37A;RPL27;ETF1;RPL26;PABPC1;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;SEC11A;RPL19;RPL41;RPL35A;RPL23A;EIF2S1;RPS26;RPS25;RPS28;EIF3M;RPS27;EIF3K;RPS29;RPL27A;EIF3I;RPS20;EIF3E;FAU;RPS21;EIF3D;RPS24;RPS23"
"20","Influenza Viral RNA Transcription and Replication Homo sapiens R-HSA-168273","81/128",4.28503018099295e-42,2.70813907438755e-40,0,0,12.6662971571607,1206.50845621016,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;NDC1;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;POLR2D;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RAE1;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;FAU;GRSF1;RPS21;RPS24;RPS23"
"21","Influenza Life Cycle Homo sapiens R-HSA-168255","82/136",2.75700097488027e-40,1.6594520153565e-38,0,0,11.160696215341,1016.61956195314,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;NDC1;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;POLR2D;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RAE1;RPL19;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;FAU;GRSF1;RPS21;RPS24;RAN;RPS23"
"22","Influenza Infection Homo sapiens R-HSA-168254","83/147",9.70756773670658e-38,5.57743891781687e-36,0,0,9.53023154962153,812.21710757293,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;NDC1;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPL37A;RPL27;RPL26;RPL29;RPL28;UBA52;RPL10;RPL12;RPL11;RPL36A;RPS15A;POLR2D;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RAE1;RPL19;CPSF4;RPL41;RPL35A;RPL23A;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;FAU;GRSF1;RPS21;RPS24;RAN;RPS23"
"23","Infectious disease Homo sapiens R-HSA-5663205","126/348",4.79949840254803e-31,2.63763738296552e-29,0,0,4.20923664563922,293.85365642849,"RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPL8;RPL10A;RPL9;RPL6;RPL7;PSMD8;RPS15;RPS14;RPS17;RPS16;PSMD4;RPS19;RPL18A;RPS18;RPL36;RPL35;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;AP1B1;RPSA;PSME3;PSME1;ELMO1;PSME2;CHMP4B;RPL27;RPL26;RPL29;RPL28;UBA52;PPIA;STX1A;NEDD4L;MAP2K7;AP1M2;AP1M1;CPSF4;RPL41;XRCC6;XRCC4;HMGA1;RPS26;MSRA;RPS25;RPS28;RPS27;RPS29;RPL27A;TAF4B;RPS20;MNAT1;GRSF1;RPS21;RPS24;RPS23;RPLP1;RPLP0;PSIP1;RPS4X;RPL7A;RPLP2;NDC1;NCBP1;RPL13A;PSMA5;PSMA6;PSMA2;RPL37A;VAMP1;SLC25A5;GTF2A2;RPL10;RNMT;RPL12;RPL11;RPL36A;CXCR4;PSMA7;PSMB6;RPS15A;PSMB2;SV2A;POLR2D;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RAE1;RPL19;RANBP1;NPM1;TAF10;RPL35A;RPL23A;GTF2H3;GTF2H4;PSMC5;CD4;PSMC4;FAU;CD247;RAN"
