"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"18","Kaposi sarcoma-associated herpesvirus infection","25/186",0.00662716450673193,0.103424149767002,0,0,1.81318375635325,9.09597818172767,"RB1;CD86;CDKN1A;SRC;PDGFB;ITPR1;PREX1;PPP3CA;PPP3CC;GNG2;CASP3;AKT3;PLCG2;EP300;CCR8;CCR5;MAPK3;IFNAR2;GABARAPL1;NFATC2;FOS;GNG11;CD200R1;CDK6;MAPKAPK2"
"19","ErbB signaling pathway","14/85",0.00682312099157305,0.103424149767002,0,0,2.2976716717075,11.4594956696612,"PRKCG;CDKN1A;SRC;TGFA;AREG;ELK1;AKT3;EIF4EBP1;PLCG2;PAK6;SOS2;CAMK2G;PAK4;MAPK3"
"20","Salmonella infection","14/86",0.00757003884476942,0.103704708206243,0,0,2.26563602993082,11.064362874981,"DYNC1H1;FOS;KLC1;TJP1;KLC4;DYNC1LI2;KLC2;IFNG;CCL4;CASP1;CCL3;FLNB;PFN2;MAPK3"
"21","Renal cell carcinoma","12/69",0.00765692825480369,0.103704708206243,0,0,2.45191023243388,11.9460606758371,"ARNT2;CDKN1A;EPAS1;AKT3;PDGFB;EP300;TGFA;PAK6;SOS2;MET;PAK4;MAPK3"
"22","Pathways in cancer","58/530",0.00792188743242137,0.103704708206243,0,0,1.44084413426388,6.97098516444919,"RB1;ITGB1;CDKN1A;LAMC1;ELK1;CASP7;CDH1;CASP3;AKT3;EP300;ITGAV;POLK;PRKCG;IFNAR2;NCOA1;IL15RA;RALBP1;ARHGEF12;APAF1;ITGA3;IL15;DAPK2;F2R;FOS;TGFBR1;AR;PLCB3;COL4A2;IFNG;SOS2;MET;NOTCH2;PTGER4;EPAS1;PTGER2;PDGFB;TGFA;GSTT1;GNG2;PLCG2;CTNNA1;HMOX1;PMAIP1;IL12RB1;RALGDS;CAMK2G;IL12RB2;WNT4;MAPK3;WNT10B;ARNT2;CDKN2B;GNG11;CDK6;LPAR5;IL2RA;GNAQ;GSTM5"
"23","Phosphonate and phosphinate metabolism","3/6",0.00832197297606846,0.104205574656857,0,0,11.6145110410095,55.6202199068725,"PCYT1B;PCYT1A;SELENOI"
"24","Viral carcinogenesis","26/201",0.00931945972399699,0.111833516687964,0,0,1.73463325406987,8.1105390524545,"RB1;GTF2A1;CDKN1A;SRC;HDAC11;PXN;RBPJ;HDAC6;CREB3L1;CASP3;CREB3L2;CCR8;EP300;PMAIP1;CCR5;MAPK3;CDKN2B;ACTN4;RBL2;CDK6;MAPKAPK2;HIST1H2BE;HIST1H4I;HIST1H2BG;HIST1H4D;HIST1H2BC"
"25","Cell adhesion molecules (CAMs)","20/145",0.0107728641305107,0.124103394783483,0,0,1.86602040816327,8.45442510326598,"CD86;ITGB1;VCAM1;SELPLG;ITGA4;CD80;ITGB2;L1CAM;ITGAL;ALCAM;CDH1;CD8A;CNTN1;CTLA4;CD226;ESAM;ITGAV;PDCD1;ICOS;TIGIT"
"26","Intestinal immune network for IgA production","9/48",0.0121850585518881,0.134972956267068,0,0,2.68519510888099,11.8351177033491,"CD86;IL10;IL15RA;ITGA4;IL15;CD80;TNFRSF13C;ICOS;TNFSF13B"
"27","Th1 and Th2 cell differentiation","14/92",0.0135118983360643,0.139828929283383,0,0,2.09067214022741,8.99863887870249,"NOTCH2;NFATC2;CD3G;FOS;RBPJ;RUNX3;PPP3CA;PPP3CC;IFNG;TBX21;IL2RA;IL12RB1;IL12RB2;MAPK3"
"28","Glioma","12/75",0.0146604233602571,0.139828929283383,0,0,2.21766980904037,9.36434075066105,"RB1;PRKCG;CDKN1A;CDK6;AKT3;PDGFB;PLCG2;TGFA;POLK;SOS2;CAMK2G;MAPK3"
"29","Human T-cell leukemia virus 1 infection","27/219",0.0149111747511274,0.139828929283383,0,0,1.64137572069186,6.903042548656,"RB1;NRP1;CDKN1A;ITGB2;CD3G;TNFRSF13C;ITGAL;ELK1;TNF;PPP3CA;PPP3CC;PTTG1;CREB3L1;CREB3L2;AKT3;TSPO;EP300;MAPK3;IL15RA;EGR1;CDKN2B;IL15;NFATC2;FOS;TGFBR1;IL2RA;LTA"
"30","Focal adhesion","25/199",0.0150081455248836,0.139828929283383,0,0,1.67652098454931,7.03998352952683,"ITGB1;SRC;PXN;PDGFB;LAMC1;ELK1;AKT3;CAPN2;PAK6;FLNB;ITGAV;PAK4;MAPK3;PRKCG;VAV3;ITGA4;ITGA3;ITGA1;ACTN4;DIAPH1;COL4A2;ZYX;SOS2;MET;VCL"
"31","Cholesterol metabolism","9/50",0.0157956246525188,0.139828929283383,0,0,2.55393194210599,10.5937666434952,"NCEH1;NPC1;SOAT1;OSBPL5;STAR;SOAT2;TSPO;ANGPTL4;LDLR"
"32","Long-term potentiation","11/67",0.0158358508885503,0.139828929283383,0,0,2.28639369508108,9.47819674177003,"PRKCG;PPP3CA;PLCB3;PPP3CC;GNAQ;RPS6KA1;ITPR1;EP300;CAMK2G;MAPK3;GRIN2D"
"33","Toxoplasmosis","16/113",0.0167318308254673,0.139828929283383,0,0,1.92177539938617,7.86091145449129,"MAP2K3;ITGB1;IL10;IL10RB;LAMC1;IRAK4;TNF;IFNG;CASP3;AKT3;TAB2;CCR5;LDLR;HSPA1B;MAPK3;HSPA1A"
"34","Proteoglycans in cancer","25/201",0.0168363378094505,0.139828929283383,0,0,1.65728784970628,6.76872116053599,"ITGB1;CDKN1A;SRC;PXN;ITPR1;IQGAP1;ELK1;TNF;SLC9A1;CASP3;AKT3;PLCG2;TIMP3;FLNB;ITGAV;CAMK2G;WNT4;MAPK3;PRKCG;WNT10B;ARHGEF12;HPSE;SOS2;MET;CD44"
"35","Epithelial cell signaling in Helicobacter pylori infection","11/68",0.017578749129185,0.139828929283383,0,0,2.24615915184283,9.07687410491457,"ATP6V1A;TJP1;ATP6V0B;ATP6V1G2;SRC;CASP3;PLCG2;TCIRG1;MET;GIT1;ATP6V0A1"
"36","Amyotrophic lateral sclerosis (ALS)","9/51",0.0178693927197148,0.139828929283383,0,0,2.49298832896046,10.0334452004702,"MAP2K3;PPP3CA;PPP3CC;APAF1;CASP3;CASP1;TNF;PRPH;GRIN2D"
"37","MAPK signaling pathway","34/295",0.0181420404266372,0.139828929283383,0,0,1.52155603879742,6.10071447874395,"CSF1;PDGFB;TGFA;ELK1;AREG;TNF;RPS6KA4;PPP3CA;PPP3CC;CASP3;AKT3;RPS6KA1;FLNB;MAP3K6;MAP3K4;MAPK3;PRKCG;DUSP4;MAP2K3;DUSP2;DUSP1;FOS;IRAK4;DUSP9;DUSP6;TGFBR1;MAPKAPK3;MAPKAPK2;TAB2;SOS2;MET;PTPN5;HSPA1B;HSPA1A"
"38","Type I diabetes mellitus","8/43",0.0184496503915575,0.139828929283383,0,0,2.65851717902351,10.6146877473983,"CD86;IFNG;CD80;PRF1;ICA1;LTA;GZMB;TNF"
"39","Amoebiasis","14/96",0.0191376763747656,0.141324379382884,0,0,1.98825425357176,7.8657252997017,"IL10;PRKCG;ARG1;ITGB2;LAMC1;ACTN4;TNF;PLCB3;GNA15;IFNG;COL4A2;CASP3;GNAQ;VCL"
"40","Parathyroid hormone synthesis, secretion and action","15/106",0.02019136409447,0.145377821480184,0,0,1.91986335342979,7.49226728596254,"PRKCG;MEF2A;EGR1;CDKN1A;ITPR1;FOS;RUNX2;PLD2;PLCB3;CREB3L1;GNAQ;CREB3L2;TNFSF11;PDE4A;MAPK3"
"41","Gap junction","13/88",0.0212448416074207,0.149232058120419,0,0,2.01804021164021,7.77276674363764,"PRKCG;SRC;ITPR1;PDGFB;ADRB1;TUBB4A;TJP1;TUBB6;PLCB3;GNAQ;SOS2;MAPK3;TUBA8"
"42","Insulin signaling pathway","18/137",0.0236071151995666,0.161877361368456,0,0,1.76242573462506,6.60241183707976,"INPPL1;PYGL;ELK1;PHKA2;PRKCZ;ACACA;HK2;SOCS2;PPP1R3F;PRKAR2B;PPP1R3E;PRKAR2A;AKT3;EIF4EBP1;TRIP10;SOS2;RHOQ;MAPK3"
"43","African trypanosomiasis","7/37",0.0245458604741987,0.164400181780679,0,0,2.71292430950875,10.0573857047336,"PRKCG;IL10;PLCB3;VCAM1;IFNG;GNAQ;TNF"
"44","Sphingolipid signaling pathway","16/119",0.0260786224687998,0.169746339247002,0,0,1.80923441784629,6.59762544459029,"PRKCG;CERS4;CERS5;ASAH1;TNF;PRKCZ;PLD2;PLCB3;PPP2R2C;GNAQ;SMPD1;AKT3;DEGS1;S1PR2;CTSD;MAPK3"
"45","Cytokine-cytokine receptor interaction","33/294",0.0276401045746685,0.169746339247002,0,0,1.47585467716303,5.29608605585103,"CSF1;TNFRSF13C;CXCR6;TNF;TNFSF13B;CXCR3;CCL4;TNFSF10;LEPR;CCL3;TNFSF11;CCR8;CCL1;CCR5;IL12RB1;CCR2;IL12RB2;IL10;IFNAR2;IL15RA;GDF11;XCR1;TNFSF14;IL15;IL10RB;TGFBR1;IFNG;IL2RA;LTA;TNFSF9;XCL1;IL18R1;CRLF2"
"46","Allograft rejection","7/38",0.0280929578534863,0.169746339247002,0,0,2.62526779702516,9.37807703791357,"CD86;IL10;IFNG;CD80;PRF1;GZMB;TNF"
"47","Legionellosis","9/55",0.0281620538158368,0.169746339247002,0,0,2.27571109948509,8.12378755124253,"CASP7;APAF1;CASP3;BNIP3;ITGB2;CASP1;TNF;HSPA1B;HSPA1A"
"48","Sphingolipid metabolism","8/47",0.030273208462184,0.169746339247002,0,0,2.385329438494,8.34267102632051,"GALC;CERS4;ASAH1;CERS5;SMPD1;DEGS1;KDSR;PLPP2"
"49","Peroxisome","12/83",0.0304688801501542,0.169746339247002,0,0,1.96693358118253,6.86666237552763,"PEX11A;IDH1;ECH1;AGPS;PMVK;PXMP2;ACSL4;FAR1;CROT;HMGCLL1;CRAT;PAOX"
"50","Inositol phosphate metabolism","11/74",0.0311562176743194,0.169746339247002,0,0,2.03157492123884,7.04700813677117,"INPP4A;PI4K2B;INPP4B;PLCB3;SYNJ1;IMPA2;INPP5D;INPPL1;PLCG2;PLCD1;MTMR7"
"51","Leishmaniasis","11/74",0.0311562176743194,0.169746339247002,0,0,2.03157492123884,7.04700813677117,"ITGB1;IL10;ITGA4;IFNG;ITGB2;TAB2;IRAK4;FOS;TNF;ELK1;MAPK3"
"52","Small cell lung cancer","13/93",0.0319430282889352,0.169746339247002,0,0,1.89139682539683,6.51359490075665,"RB1;ITGB1;CDKN1A;CDKN2B;APAF1;ITGA3;LAMC1;CDK6;COL4A2;CASP3;AKT3;ITGAV;POLK"
"53","JAK-STAT signaling pathway","20/162",0.0322404151772182,0.169746339247002,0,0,1.64109657947686,5.63640279333043,"IFNAR2;IL10;PIAS3;IL15RA;CDKN1A;CISH;IL15;IL10RB;FHL1;PDGFB;SOCS2;IFNG;IL2RA;AKT3;LEPR;EP300;IL12RB1;SOS2;IL12RB2;CRLF2"
"54","Human papillomavirus infection","36/330",0.0323977394712442,0.169746339247002,0,0,1.42946560067326,4.90259046653721,"RB1;PTGER4;ATP6V1A;NOTCH2;ITGB1;CDKN1A;PXN;LAMC1;TCIRG1;RBPJ;PRKCZ;TNF;CREB3L1;CASP3;CREB3L2;AKT3;EIF4EBP1;EP300;ITGAV;ATP6V0A1;WNT4;MAPK3;IFNAR2;WNT10B;ATP6V0B;ATP6V1G2;ITGA4;ITGA3;ITGA1;MX1;RBL2;CDK6;COL4A2;PPP2R2C;SOS2;CRB3"
"55","Chagas disease (American trypanosomiasis)","14/103",0.0330062326313615,0.169746339247002,0,0,1.83117513527405,6.24624618354667,"IL10;CD3G;IRAK4;FOS;TNF;TGFBR1;PLCB3;GNA15;IFNG;PPP2R2C;GNAQ;AKT3;CCL3;MAPK3"
"56","Glucagon signaling pathway","14/103",0.0330062326313615,0.169746339247002,0,0,1.83117513527405,6.24624618354667,"CPT1A;ITPR1;PYGL;PHKA2;ACACA;PPP3CA;PLCB3;PPP3CC;CREB3L1;GNAQ;CREB3L2;AKT3;EP300;CAMK2G"
"57","Hepatitis B","20/163",0.0341132632658485,0.171637474328487,0,0,1.62953118310261,5.50466880389042,"RB1;PRKCG;MAP2K3;CDKN1A;APAF1;SRC;NFATC2;IRAK4;FOS;TNF;ELK1;TGFBR1;CREB3L1;CASP3;CREB3L2;AKT3;EP300;TAB2;SOS2;MAPK3"
"58","Non-small cell lung cancer","10/66",0.0345658802467091,0.171637474328487,0,0,2.07722252399059,6.98962156700382,"RB1;PRKCG;CDKN1A;CDK6;AKT3;PLCG2;TGFA;POLK;SOS2;MAPK3"
"59","C-type lectin receptor signaling pathway","14/104",0.0354628822613155,0.173106950699303,0,0,1.81072991670196,6.04651373426184,"IL10;PLK3;ARHGEF12;SRC;ITPR1;NFATC2;TNF;PPP3CA;PPP3CC;AKT3;MAPKAPK2;PLCG2;CASP1;MAPK3"
"60","Pertussis","11/76",0.0370039189419092,0.177618810921164,0,0,1.96885029998537,6.49077071335619,"ITGB1;IL10;CASP7;CASP3;ITGB2;CASP1;SERPING1;IRAK4;FOS;TNF;MAPK3"
"61","Malaria","8/49",0.0377907301838557,0.178421808081155,0,0,2.26872491509725,7.43164278333313,"IL10;KLRK1;VCAM1;IFNG;ITGB2;ITGAL;TNF;MET"
"62","Colorectal cancer","12/86",0.0387623427742044,0.179506862246564,0,0,1.88688434627521,6.13295160766047,"CDKN1A;CASP3;AKT3;TGFA;PMAIP1;POLK;FOS;AREG;SOS2;RALGDS;TGFBR1;MAPK3"
"63","Synthesis and degradation of ketone bodies","3/10",0.0392671261164359,0.179506862246564,0,0,4.97656602073006,16.1109735735876,"HMGCS1;HMGCLL1;ACAT2"
"64","Graft-versus-host disease","7/41",0.0407644804498741,0.183440162024433,0,0,2.39323585221565,7.65822107432917,"CD86;IFNG;CD80;PRF1;GZMB;KLRC1;TNF"
"65","Calcium signaling pathway","22/188",0.0430945914130505,0.190332707987003,0,0,1.54415362599825,4.85537146588364,"PRKCG;RYR1;F2R;PTAFR;ITPR1;ATP2B4;ADRB1;ATP2B1;PHKA2;GRIN2D;PPP3CA;PLCB3;GNA15;CYSLTR2;PPP3CC;HRH2;ADORA2B;GNAQ;PLCG2;CD38;CAMK2G;PLCD1"
"66","Th17 cell differentiation","14/107",0.0436179122470214,0.190332707987003,0,0,1.75203235370469,5.48786883373693,"NFATC2;RORA;CD3G;AHR;FOS;TGFBR1;PPP3CA;PPP3CC;IFNG;IRF4;TBX21;IL2RA;IL12RB1;MAPK3"
"67","Renin secretion","10/69",0.0450568394084007,0.193677160442081,0,0,1.97127881248523,6.11063016385099,"PTGER4;PPP3CA;PLCB3;PPP3CC;PTGER2;GNAQ;ITPR1;ADRB1;AQP1;CTSB"
"68","Aldosterone synthesis and secretion","13/98",0.046071445512557,0.19512612217083,0,0,1.77965266106443,5.47699126779247,"PRKCG;ITPR1;ATP2B4;ATP1A2;ATP2B1;PLCB3;STAR;PRKD3;CREB3L1;GNAQ;CREB3L2;LDLR;CAMK2G"
"69","Choline metabolism in cancer","13/99",0.0493469233470573,0.201974261163785,0,0,1.75886304909561,5.29220760240812,"PRKCG;PCYT1B;PCYT1A;PDGFB;FOS;PLD2;AKT3;EIF4EBP1;PLPP2;RALGDS;SOS2;DGKH;MAPK3"
"70","Human immunodeficiency virus 1 infection","24/212",0.0496635093351469,0.201974261163785,0,0,1.48751156336725,4.46623090964596,"PRKCG;MAP2K3;PXN;ITPR1;NFATC2;CD3G;FOS;IRAK4;GNG11;TNF;PPP3CA;WEE1;PPP3CC;GNG2;GNAQ;CASP3;AKT3;AP1S2;PLCG2;PAK6;TAB2;CCR5;PAK4;MAPK3"
"71","Endocytosis","27/244",0.0497922657730165,0.201974261163785,0,0,1.45028443896002,4.35070192571265,"WASHC5;SRC;CLTC;PRKCZ;PLD2;EEA1;RAB11FIP1;CYTH4;PSD4;CCR5;LDLR;RAB11FIP4;GIT1;GBF1;VPS37C;VPS37A;ARFGAP3;IGF2R;TGFBR1;RUFY1;ACAP3;ACAP2;EHD4;IL2RA;HSPA1B;ARF6;HSPA1A"
"72","AGE-RAGE signaling pathway in diabetic complications","13/100",0.0527792093140305,0.211116837256122,0,0,1.73855135924101,5.11418861952194,"EGR1;VCAM1;TNF;PRKCZ;TGFBR1;DIAPH1;PLCB3;COL4A2;CASP3;AKT3;PLCG2;PLCD1;MAPK3"
"73","Prion diseases","6/35",0.0552595129659257,0.218010133345022,0,0,2.4041588560966,6.96175831630231,"EGR1;PRNP;LAMC1;ELK1;MAPK3;HSPA1A"
"74","p53 signaling pathway","10/72",0.0575132608205699,0.22383539346384,0,0,1.87558771822233,5.35619037303373,"CDKN1A;CDK6;CD82;APAF1;RRM2B;AIFM2;CASP3;PERP;PMAIP1;SFN"
"75","Leukocyte transendothelial migration","14/112",0.0599920271956397,0.230369384431256,0,0,1.6621891450354,4.67664164041521,"PRKCG;ITGB1;VAV3;VCAM1;ITGA4;PXN;ITGB2;ACTN4;THY1;ITGAL;PLCG2;CTNNA1;ESAM;VCL"
"76","Rap1 signaling pathway","23/206",0.0609530555639904,0.230980000031964,0,0,1.46394664711325,4.09561222872487,"PRKCG;FARP2;MAP2K3;ITGB1;CSF1;SRC;F2R;ITGB2;PDGFB;ITGAL;PRKCZ;PLCB3;LPAR5;PRKD3;CDH1;ADORA2B;GNAQ;AKT3;ID1;RALGDS;MET;PFN2;MAPK3"
"77","Glycosphingolipid biosynthesis","7/45",0.0627079524097563,0.234544029792335,0,0,2.14085022803689,5.92858590277664,"FUT7;SLC33A1;ST3GAL4;ST3GAL6;B3GALT5;B4GALT4;ST6GALNAC6"
"78","GnRH signaling pathway","12/93",0.063983614560756,0.23624719222433,0,0,1.72316224854296,4.73719401833659,"MAP2K3;EGR1;PLCB3;SRC;GNAQ;ITPR1;ELK1;SOS2;CAMK2G;MAP3K4;PLD2;MAPK3"
"79","Toll-like receptor signaling pathway","13/104",0.068123777550879,0.248349973856369,0,0,1.66176870748299,4.46422359783165,"CD86;MAP2K3;IFNAR2;CD80;IRAK4;FOS;TNF;AKT3;CCL4;CCL3;TAB2;IRF5;MAPK3"
"80","Central carbon metabolism in cancer","9/65",0.0703926613177309,0.253413580743831,0,0,1.86831629421876,4.95788792025861,"SLC7A5;IDH1;AKT3;MET;HK2;PFKP;GLS;SIRT3;MAPK3"
"81","Pancreatic cancer","10/75",0.0720293454734893,0.254207083039113,0,0,1.78872964804524,4.70557829229967,"RB1;CDKN1A;RALBP1;CDK6;AKT3;TGFA;POLK;RALGDS;TGFBR1;MAPK3"
"82","NF-kappa B signaling pathway","12/95",0.0728040136393651,0.254207083039113,0,0,1.68145679163354,4.40539021510803,"CARD10;VCAM1;TNFSF14;CCL4;LTA;PLCG2;TNFSF11;TAB2;TNFRSF13C;IRAK4;TNF;TNFSF13B"
"83","Glutathione metabolism","8/56",0.0735019412191985,0.254207083039113,0,0,1.93713080168776,5.05677043623986,"HPGDS;RRM2B;IDH1;GSTT1;CHAC1;OPLAH;GCLM;GSTM5"
"84","Hepatocellular carcinoma","19/168",0.0747275283865727,0.254207083039113,0,0,1.48428229839037,3.85008985117624,"RB1;PRKCG;WNT10B;CDKN1A;SMARCC2;TGFA;GSTT1;ELK1;TGFBR1;CDK6;AKT3;PLCG2;HMOX1;POLK;SOS2;MET;WNT4;GSTM5;MAPK3"
"85","Vitamin B6 metabolism","2/6",0.0762306536376867,0.254207083039113,0,0,5.80327868852459,14.9375907039202,"PDXK;PDXP"
"86","Estrogen signaling pathway","16/137",0.0768782825263466,0.254207083039113,0,0,1.53857800769668,3.94727088897485,"NCOA1;NCOA2;SRC;ITPR1;TGFA;FOS;PLCB3;CREB3L1;GNAQ;CREB3L2;AKT3;CTSD;SOS2;HSPA1B;MAPK3;HSPA1A"
"87","Chemokine signaling pathway","21/190",0.0769597496426473,0.254207083039113,0,0,1.44663794307896,3.70986354900912,"VAV3;XCR1;SRC;PXN;CXCR6;PRKCZ;GNG11;PREX1;PLCB3;GNG2;CXCR3;AKT3;CCL4;CCL3;CCR8;XCL1;CCL1;CCR5;SOS2;CCR2;MAPK3"
"88","Fatty acid biosynthesis","3/13",0.0783874474666858,0.254207083039113,0,0,3.48302839116719,8.86810888797031,"ACSL4;ACSBG1;ACACA"
"89","Osteoclast differentiation","15/127",0.0785570499669481,0.254207083039113,0,0,1.55810098991917,3.963700111454,"IFNAR2;CSF1;FHL2;NFATC2;FOS;TNF;TGFBR1;PPP3CA;PPP3CC;IFNG;AKT3;PLCG2;TNFSF11;TAB2;MAPK3"
"90","Circadian entrainment","12/97",0.0823698885748936,0.26358364343966,0,0,1.64171394446103,4.09859687849654,"PRKCG;RYR1;PLCB3;GNG2;PER3;GNAQ;ITPR1;FOS;GNG11;CAMK2G;GRIN2D;MAPK3"
"91","Endometrial cancer","8/58",0.0865131041383955,0.273799714196241,0,0,1.85944303797468,4.55091131153995,"CDKN1A;CDH1;AKT3;CTNNA1;POLK;ELK1;SOS2;MAPK3"
"92","Terpenoid backbone biosynthesis","4/22",0.0919713975497248,0.287910461894791,0,0,2.58052749719416,6.15785508265556,"HMGCS1;PMVK;ACAT2;PCYOX1"
"93","Ferroptosis","6/40",0.0938799497934027,0.290725005811828,0,0,2.05004833791924,4.84987816260336,"PRNP;ALOX15;HMOX1;SLC39A8;ACSL4;GCLM"
"94","Circadian rhythm","5/31",0.0951032570334259,0.291380191761986,0,0,2.23358763788328,5.2551672630896,"PER3;BHLHE40;RORA;NR1D1;CLOCK"
"95","Dopaminergic synapse","15/131",0.096319402808037,0.291999873775944,0,0,1.5040445447969,3.51959282690858,"PRKCG;ITPR1;FOS;GNG11;PPP3CA;PLCB3;PPP3CC;GNG2;PPP2R2C;CREB3L1;GNAQ;CREB3L2;AKT3;CLOCK;CAMK2G"
