"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"20","Recruitment of mitotic centrosome proteins and complexes Homo sapiens R-HSA-380270","22/79",0.000237552154025017,0.0152983587192111,0,0,2.67364790807101,22.3119216212839,"DYNC1H1;TUBGCP2;ODF2;NDE1;HAUS4;CCP110;HAUS3;CKAP5;TUBB4A;ACTR1A;HAUS8;PPP2R1A;PRKAR2B;CNTRL;AKAP9;CEP250;CEP192;CEP290;CEP76;YWHAG;CLASP1;SDCCAG8"
"21","PPARA activates gene expression Homo sapiens R-HSA-1989781","28/113",0.000321510997563681,0.0190364438093444,0,0,2.28367629461039,18.3664182033492,"CHD9;PEX11A;FHL2;CCNC;RORA;HMGCR;GLIPR1;EP300;FADS1;FDFT1;NCOA1;SREBF1;NCOA2;CPT1A;HMGCS1;TXNRD1;NR1D1;SREBF2;TIAM2;MED22;TBL1XR1;SP1;ACOX1;MTF1;CYP1A1;TRIB3;ANGPTL4;CLOCK"
"22","Thrombin signalling through proteinase activated receptors (PARs) Homo sapiens R-HSA-456926","12/32",0.000325156648917373,0.0190364438093444,0,0,4.14863258026159,33.3185124784361,"GNA13;GNA15;GNG2;SRC;GNA11;GNAQ;GNB2;F2R;GNB1;GNG11;F2RL2;MAPK3"
"23","Regulation of PLK1 Activity at G2/M Transition Homo sapiens R-HSA-2565942","23/87",0.000397329921697865,0.0222504756150804,0,0,2.48944441679936,19.4942008979988,"DYNC1H1;ODF2;NDE1;HAUS4;CUL1;CCP110;HAUS3;CKAP5;TUBB4A;ACTR1A;HAUS8;PPP2R1A;PRKAR2B;CNTRL;AKAP9;CEP250;CEP192;CEP290;CEP76;YWHAG;OPTN;CLASP1;SDCCAG8"
"24","Signaling by Rho GTPases Homo sapiens R-HSA-194315","69/367",0.000471760508440927,0.0253178139529964,0,0,1.61188539982691,12.3454932996066,"CYFIP2;ITGB1;CYFIP1;NCKAP1;WIPF1;ITSN1;GDI2;NCF4;ACTG1;AKAP13;PPP2R1A;CDH1;KIF5B;ARHGDIA;HIST1H2AC;YWHAG;VAV3;NCOA2;RALBP1;ARHGEF12;PDPK1;OCRL;CYBA;RHOF;CKAP5;TIAM2;AR;ARHGAP10;SOS2;RHOQ;PFN2;HIST1H2BC;SRC;NOXO1;ARHGAP18;ARHGAP17;IQGAP1;IQGAP2;KLC1;ABR;KLC4;KLC2;NUP85;CHN2;CTNNA1;DVL3;SFN;SRGAP3;SRGAP2;CLASP1;MAPK3;RANBP2;CENPU;NDE1;MYO9B;ARHGAP26;MYO9A;ARHGAP25;ARHGAP33;DIAPH1;ARHGAP31;DIAPH2;DIAPH3;ABI2;TAOK1;TRIP10;GOPC;CENPO;NF2"
"25","Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha) Homo sapiens R-HSA-400206","28/116",0.000507718115946931,0.0261576373335859,0,0,2.20544294158175,16.7295730307924,"CHD9;PEX11A;FHL2;CCNC;RORA;HMGCR;GLIPR1;EP300;FADS1;FDFT1;NCOA1;SREBF1;NCOA2;CPT1A;HMGCS1;TXNRD1;NR1D1;SREBF2;TIAM2;MED22;TBL1XR1;SP1;ACOX1;MTF1;CYP1A1;TRIB3;ANGPTL4;CLOCK"
"26","Immune System Homo sapiens R-HSA-168256","237/1547",0.000832386641050659,0.0412351536028173,0,0,1.27184441831264,9.01892032466582,"IFITM3;CYFIP2;NCKAP1;CYFIP1;IFITM1;IFITM2;AHCYL1;WIPF1;UBE2L6;IFIT1;ELK1;CRKL;ICAM1;LGALS3;PPP2R1A;AKT3;RPS6KA1;AP1S2;AKT1;FBXO3;TNFSF11;PSMD1;FBXO6;PIP4K2C;PRKACB;PRKCG;MEF2A;IL15RA;ATP6V1G2;DYNC1LI2;PRKAR1A;AKAP9;TRIM14;CD226;TRIB3;TLN1;NLRX1;PDGFB;IQGAP1;PPP3R1;KLRK1;RNF216;NUP85;PRKAR2B;PRKAR2A;INPP5D;PLCG2;SLAMF7;PIP5K1C;ICOS;ATG7;PAG1;ATP6V0A1;CTSA;EGR1;TNFSF14;MYO5A;NFATC2;LNPEP;GRIN2D;AGO3;DZIP3;CDKN1A;LRSAM1;CLTC;CD3G;PTPRJ;AP2A1;TNFRSF13C;CD3E;KIF15;PANX1;EEA1;TRIM8;PPP3CA;ACTR1A;TRIM3;CTLA4;JAK3;HRAS;CTSD;CTSC;CTSB;CCR2;DUSP4;VAV3;DUSP2;ATP6V0B;DUSP1;IL15;FOS;PDCD1LG2;TYK2;IL17RD;DUSP9;DUSP6;LAT2;CD200R1;CD44;PHLPP1;PTAFR;ADCY3;ADCY7;RNF135;FLNB;STX3;IL12RB1;IL12RB2;RANBP2;DYNC1H1;IL10RB;STAT3;MYO9B;UBE2G2;AP2B1;ITCH;SPSB1;ABI2;NEDD4;TRIP12;LAMTOR3;IL18R1;CD86;PROS1;CD80;NCF4;INPPL1;RNF19B;UBE3A;TNF;ACTG1;CDH1;KIF5B;EP300;KPNA3;MAP2K3;IFNAR2;PDIA3;CD96;MAP2K1;AREL1;FBXW8;CISH;CYBA;CNPY3;RNF41;ADAM17;MAPKAPK3;CD8A;MAPKAPK2;VCL;ANAPC2;ATP6V1A;UBA6;UBR4;CUL1;ITPR1;KLC1;PLD3;HSP90B1;PLD2;SOCS2;KLC4;KLC2;IRAK2;RIPK1;KLRC1;VCAM1;KLRC2;KLHL20;ISG20;PTPRA;MKRN1;UBE2O;TPP2;TAB3;TAB2;KLRD1;OSBPL1A;BCL2L1;ITGB1;PRR5;EIF4E3;RNF14;ITGB2;TNFAIP3;PIK3CD;TCIRG1;DDX41;ITGAL;TNFSF13B;UFL1;PSTPIP1;CASP3;CASP4;CASP1;ITGAV;ITGB7;LRRFIP1;UNKL;ITGA4;PDPK1;IRAK3;IRAK4;TNFRSF1B;PJA2;TRAF7;AIM2;PIK3CA;IFNG;RASA4;IRF4;RASA1;LTA;LCP2;IRF5;SEC23A;SRC;UNC93B1;DCTN4;NLRC5;RNF6;FZR1;HECTD3;TRIM46;CAMK2G;MAPK3;SH2B1;MX1;MYO1C;POLR3A;IL2RA;TRIM36;PDCD1;PIK3AP1;SEC24D;ASB1"
"27","Peroxisomal lipid metabolism Homo sapiens R-HSA-390918","10/27",0.00114040662795198,0.052458704885791,0,0,4.06476412347117,27.5443472445147,"ALDH3A2;NUDT7;ACOX1;IDH1;AGPS;CROT;MLYCD;ACOX3;ABCD1;CRAT"
"28","RORA activates gene expression Homo sapiens R-HSA-1368082","10/27",0.00114040662795198,0.052458704885791,0,0,4.06476412347117,27.5443472445147,"NCOA1;NCOA2;SREBF1;CPT1A;CHD9;TBL1XR1;EP300;RORA;NR1D1;CLOCK"
"29","Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733","24/101",0.00155305653055394,0.0689771314259818,0,0,2.158357771261,13.9592443585637,"ITGB1;GRB7;SELPLG;ITGA4;ITGA3;SRC;PROS1;ITGB2;SLC3A2;L1CAM;ITGAL;SPN;CD2;SLC7A5;DOK2;PIK3CA;INPP5D;ITGAX;ESAM;ITGAV;CD48;CD47;HRAS;CD44"
"30","DARPP-32 events Homo sapiens R-HSA-180024","9/24",0.00181595820587714,0.0779651389723252,0,0,4.14489311163895,26.1590090581353,"PPP3CA;PPP3R1;PPP3CC;PPP2R1A;PRKAR1A;PRKAR2B;PRKAR2A;PDE4A;PRKACB"
"31","Transport to the Golgi and subsequent modification Homo sapiens R-HSA-948021","34/162",0.00196754355196888,0.081748261126965,0,0,1.84131972211116,11.4732069218469,"RAB1A;SEC23A;B4GALT1;COPB1;RAB1B;DCTN4;GOSR1;TGFA;MANEA;AREG;GOLGA2;LMAN1;FUT8;MAN2A1;LMAN2;ST3GAL4;TMED3;MGAT1;MGAT2;TMED7;CTSC;DYNC1H1;TRAPPC4;SEC16A;GBF1;ARFGAP3;DYNC1LI2;TRAPPC6B;GORASP1;MGAT4B;COPG1;SEC24D;B4GALT4;B4GALT5"
"32","Signaling by NOTCH Homo sapiens R-HSA-157118","27/122",0.0024987301128577,0.100573887042522,0,0,1.96839587005792,11.7945741803953,"NOTCH2;B4GALT1;HDAC11;SEL1L;CUL1;ATP2A3;ATP2A2;CCNC;FURIN;RBPJ;HIF1A;HDAC6;LFNG;NCSTN;ST3GAL4;EP300;ST3GAL6;RAB6A;TLE3;ADAM10;GZMB;MIB1;ADAM17;ITCH;AGO3;TBL1XR1;CNTN1"
"33","MAP kinase activation in TLR cascade Homo sapiens R-HSA-450294","16/60",0.00263055477568539,0.102671350032812,0,0,2.51485077050778,14.9396231851572,"DUSP4;MEF2A;MAP2K3;MAP2K1;CUL1;FOS;ELK1;DUSP6;MAPKAPK3;PPP2R1A;IRAK2;RPS6KA1;MAPKAPK2;TAB3;TAB2;MAPK3"
"34","N-glycan trimming in the ER and Calnexin/Calreticulin cycle Homo sapiens R-HSA-532668","7/17",0.0031776820895033,0.120378074449419,0,0,4.83326740506329,27.7990365181777,"PDIA3;EDEM3;OS9;SEL1L;DERL2;MOGS;UGGT1"
"35","Vesicle-mediated transport Homo sapiens R-HSA-5653656","83/492",0.00379712025642702,0.139734025436515,0,0,1.41159953254067,7.86756739512349,"SCOC;CLTC;GOLIM4;AP4E1;AREG;KIF15;RAB43;GOLGA2;FTH1;KIF5B;AP1S2;TMED3;KIF13B;AKT1;TMED7;CTSC;YWHAG;EXOC8;SCARA5;RALGAPA2;VPS37C;VPS37A;OCRL;ARFGAP3;VAMP8;DYNC1LI2;RALGAPB;COL4A2;KIF16B;TRAPPC6B;GORASP1;EXOC3;EXOC6;VAMP4;STAM2;PAFAH1B2;RHOQ;RAB1A;NBAS;SEC23A;SRC;RAB1B;COPB1;DCTN4;GOSR1;TGFA;KLC1;GNS;HSP90B1;LMAN1;KLC4;KLC2;CYTH4;MAN2A1;LMAN2;MYO6;VPS54;SFN;RAB6A;TBC1D8B;DYNC1H1;RIC1;SEC16A;TRAPPC4;SURF4;GBF1;M6PR;HIP1R;MYO5A;LNPEP;RAB11A;IGF2R;RAB10;TJP1;MYO1C;RAB14;CPD;YIPF6;RAB3GAP2;COPG1;SEC24D;RAB3GAP1;PICALM"
"36","CD28 dependent PI3K/Akt signaling Homo sapiens R-HSA-389357","8/22",0.00405433587048206,0.141134718950835,0,0,3.94618124258013,21.7354415265081,"PRR5;CD86;PIK3CA;PDPK1;CD80;AKT3;AKT1;TRIB3"
"37","CTLA4 inhibitory signaling Homo sapiens R-HSA-389513","8/22",0.00405433587048206,0.141134718950835,0,0,3.94618124258013,21.7354415265081,"CD86;SRC;PDPK1;PPP2R1A;CD80;AKT3;AKT1;CTLA4"
"38","Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002","47/253",0.00439772485360868,0.148870041879027,0,0,1.58269011644242,8.58873373049418,"LGALS3BP;SRC;PROS1;PDGFB;ITPR1;PIK3CD;CTSW;PRKCZ;PIK3CG;TTN;GNA13;CYB5R1;GNA15;GNG2;GNA11;AKT3;HABP4;PLCG2;CDC37L1;AKT1;TIMP3;PHACTR2;QSOX1;JAK3;MAPK3;PRKCG;VAV3;CAP1;TGFB1;PDPK1;APLP2;F2R;ACTN4;GNG11;TMX3;PIK3CA;GNB2;GNAQ;IL2RA;GNB1;SERPING1;LCP2;TLN1;DAGLB;F2RL2;VCL;DGKH"
"39","Metabolism Homo sapiens R-HSA-1430728","279/1908",0.00450771089540532,0.148870041879027,0,0,1.20223541397281,6.49443460944457,"PI4K2B;PANK3;AHCYL1;LPGAT1;PANK1;GLDC;ECI1;CCNC;EPRS;NUDT4;GLS;AQP1;NDST1;NSDHL;PPP2R1A;AKT1;PSMD1;CPNE3;MLYCD;PIP4K2C;CHAC1;PRKACB;ACOT9;CPT1A;STARD4;SACM1L;ACSL4;PHKA2;GCAT;TIAM2;INPP4A;INPP4B;BTD;CYP2U1;KARS;MTHFD2;PRKAR1A;ETHE1;MTHFD2L;FAR1;TRIB3;CLOCK;MTMR1;STXBP1;PEX11A;IQGAP1;GNS;MTMR7;CYB5R1;PTDSS1;SGPL1;CHST11;RDH11;NUP85;PRKAR2B;LARS;CHST12;PRKAR2A;PTPMT1;INPP5D;AFMID;ARSK;ST3GAL4;PLCG2;HMOX1;ST3GAL6;ASL;PIP5K1C;HMGCLL1;ARSB;FDFT1;CTSA;SURF1;PYCR1;MTHFS;NR1D1;ACADSB;GNG11;CS;SQLE;GLUD1;SLC6A8;NCEH1;STAR;NDUFAF7;NDUFAF2;CYP1A1;OGDH;ALDH18A1;GSTM5;CDS2;PYGB;LPCAT1;CROT;PYGL;AACS;GLIPR1;SPTLC2;ACADL;IMPA2;SMPD1;IDS;TK1;NCOA1;SREBF1;ELOVL1;NCOA2;PCYT1B;MANBA;PCYT1A;ARG1;GAA;AMPD2;SREBF2;MED22;UGDH;PLCB3;MTF1;AGPS;ACSBG1;ALDOC;ANGPTL4;CD44;ASAH1;GBA;ADCY3;HSD17B7;GDPD5;TYMS;COX5A;ADCY7;PTGS1;NT5E;PDPR;CARNS1;SC5D;LDLR;RANBP2;MOCOS;GSR;FMO1;FAH;NUDT9;NUDT7;GPAM;MARS;CIAPIN1;PNPLA6;CRAT;PLCD1;INPPL1;CPOX;MSMO1;RORA;COMT;LCLAT1;COL4A3BP;HPGDS;PPIP5K1;OSBP;ENPP1;EP300;FADS1;DGAT1;GPT2;ACOT11;CSGALNACT2;NOSIP;SARS;OCRL;ALDH3A2;TBL1XR1;GPD2;MAPKAPK2;IDI1;PFKFB3;ABHD4;FECH;ABHD3;ALOX15;ITPR1;GSTT1;ABHD5;PLD3;ACACA;PLD2;SLC9A1;EBP;DSEL;PMVK;KDSR;IDH1;GOT2;SLC52A3;ASNS;DHCR24;SYNJ2;SYNJ1;SP1;MAN2B2;GNB2;GNAQ;GNB1;PI4KA;DEGS1;HPSE;IARS;LRP10;GCLM;GLP1R;SLC25A1;B4GALT1;CHD9;APIP;FHL2;PIK3CD;SLC2A3;ETFB;OPLAH;HK2;PIK3CG;HK1;SGSH;ALAD;PGM2;SULT4A1;ABCD1;IDH3A;CERS4;CERS5;HMGCS1;CHPF2;DCXR;LSS;SLC25A16;SLC25A15;RRM2B;PIK3CA;ACOX1;SLC25A10;ACOX3;BCAT1;BLVRA;B4GALT4;CERS2;PAOX;B4GALT5;PDXK;SEC23A;ACSS2;GLRX;PRELP;HMGCR;AGPAT2;LRP8;LMF2;AGPAT4;GNA15;GNG2;UGP2;SLC25A28;CHSY1;GNA11;MBTPS1;RRM1;DUT;MMAA;SMOX;B3GAT3;TXNRD1;DDHD2;SUOX;GSTZ1;GALC;PFKL;SCLY;SEC24D;LPIN2;PFKP"
"40","ER Quality Control Compartment (ERQC) Homo sapiens R-HSA-901032","5/10",0.00472517519437675,0.14928927733033,0,0,6.90118577075099,36.9548190450524,"EDEM3;OS9;SEL1L;DERL2;UGGT1"
"41","Intrinsic Pathway for Apoptosis Homo sapiens R-HSA-109606","12/42",0.00475222078458349,0.14928927733033,0,0,2.76416963931827,14.7859393309712,"PPP3R1;CASP7;PPP3CC;APAF1;CASP3;AKT3;AKT1;PMAIP1;GZMB;SFN;YWHAG;BCL2L1"
"42","Rho GTPase cycle Homo sapiens R-HSA-194840","26/122",0.00506694272119653,0.152189716100466,0,0,1.8748920552677,9.90883761675052,"ITSN1;GDI2;ARHGAP18;ARHGAP17;ABR;AKAP13;ARHGDIA;CHN2;SRGAP3;SRGAP2;VAV3;RALBP1;ARHGEF12;OCRL;MYO9B;RHOF;ARHGAP26;ARHGAP25;MYO9A;TIAM2;ARHGAP33;ARHGAP10;ARHGAP31;TRIP10;SOS2;RHOQ"
"43","Golgi-to-ER retrograde transport Homo sapiens R-HSA-8856688","24/110",0.00508086785118014,0.152189716100466,0,0,1.93148287071768,10.2026201948567,"RAB1A;DYNC1H1;NBAS;COPB1;RAB1B;DCTN4;SURF4;GBF1;KLC1;ARFGAP3;KIF15;KLC4;DYNC1LI2;KLC2;KIF16B;KIF5B;TMED3;KIF13B;RAB3GAP2;COPG1;RAB6A;TMED7;PAFAH1B2;RAB3GAP1"
