"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"67","Carbohydrate digestion and absorption","8/43",0.151800365913484,0.664730377991673,0,0,1.63102906062547,3.0747980495229,"PRKCB;PIK3R3;PIK3R2;ATP1B3;PIK3R1;ATP1A1;ATP1B1;PLCB2"
"68","Pathways in cancer","74/535",0.153225985435369,0.664730377991673,0,0,1.14845870664218,2.15432640916658,"ETS1;IGF1R;CKS1B;IKBKB;FRAT1;FRAT2;CASP8;HEY1;MYC;SUFU;SKP1A;JAK1;ARHGEF11;WNT5B;PRKCB;IFNGR2;NCOA3;NCOA4;KIF7;RUNX1;MSH6;PLCB4;SMO;TRAF4;MSH3;TRAF5;CKS2;BIRC5;ITGA6;ARHGEF1;IL6ST;PLCB2;BIRC3;HDAC2;MAX;TCF7;LEF1;IL4RA;GSTT2;MGST2;PIK3R3;CXCR4;IL6RA;PIK3R2;ADCY1;PIK3R1;IL2RG;RASGRP2;STK4;RASGRP1;ADCY6;FOXO1;MAPK8;BCL2L11;STAT4;HES5;JAG2;GSTM4;STAT5A;SMAD2;ZBTB17;SMAD4;JUP;GADD45A;TGFB3;PTK2;NFKBIA;GSTA4;TRP53;CDK2;BCL2;FAS;KRAS;FGFR1"
"69","Circadian rhythm","6/30",0.155771311610126,0.665465694849794,0,0,1.78360488798371,3.31637481857015,"RORC;CRY1;PRKAG2;CSNK1D;CSNK1E;SKP1A"
"70","p53 signaling pathway","12/71",0.157907114032154,0.665465694849794,0,0,1.45171671592002,2.67950366731442,"CCNB2;STEAP3;CASP8;SESN3;GADD45A;SESN1;TRP53;CCNG2;CDK2;SIAH1A;BCL2;FAS"
"71","Thyroid cancer","7/37",0.162698648684567,0.666720363419766,0,0,1.66480575930454,3.02304681159503,"GADD45A;MYC;TRP53;TCF7;LEF1;NCOA4;KRAS"
"72","Mineral absorption","8/44",0.166794698242251,0.666720363419766,0,0,1.58563210581148,2.83985374205213,"FTL1;SLC6A19;TRPV6;SLC11A2;ATP1B3;ATP1A1;ATP1B1;CLCN2"
"73","Measles","22/144",0.166986171076,0.666720363419766,0,0,1.28772877892713,2.30483398647859,"STAT5A;CSNK2A1;PIK3R3;PIK3R2;PIK3R1;IL2RG;EIF2S1;CD3D;NFKBIA;IKBKB;MAPK8;CASP8;IRAK1;OAS2;TRP53;CDK2;BCL2;RACK1;FAS;IKBKE;MYD88;JAK1"
"74","Gap junction","14/86",0.167245108112077,0.666720363419766,0,0,1.38796939563184,2.48209849351522,"PRKCB;ITPR2;CSNK1D;ADCY1;ADCY6;TUBA1B;TUBB2B;TUBB5;TUBA1A;TUBB2A;PLCB4;TUBB3;KRAS;PLCB2"
"75","Pantothenate and CoA biosynthesis","4/18",0.172640227083301,0.674571805933511,0,0,2.03790918076632,3.57968012367917,"PANK4;PPCDC;COASY;BCAT2"
"76","AGE-RAGE signaling pathway in diabetic complications","16/101",0.173787990681176,0.674571805933511,0,0,1.34374594009383,2.35144677619635,"SMAD2;STAT5A;SMAD4;PRKCB;TGFB3;PIK3R3;PIK3R2;PIK3R1;FOXO1;MAPK11;MAPK8;PLCB4;BCL2;PLCE1;KRAS;PLCB2"
"77","Inflammatory bowel disease (IBD)","10/59",0.183644520175146,0.703573161709976,0,0,1.4562985536932,2.46806684602949,"SMAD2;TGFB3;IFNGR2;H2-DMA;RORC;H2-OB;IL4RA;STAT4;H2-OA;IL2RG"
"78","TNF signaling pathway","17/110",0.191329128881506,0.723616577180053,0,0,1.30485014870739,2.15790917251148,"PIK3R3;PIK3R2;IFI47;PIK3R1;NFKBIA;IKBKB;SOCS3;MAPK11;MAPK8;CASP8;IRF1;TRAF5;FAS;MAP3K8;MAP2K7;JUNB;BIRC3"
"79","African trypanosomiasis","7/39",0.197306171620361,0.730286743652138,0,0,1.56057711898941,2.53281445755077,"PLCB4;PRKCB;FAS;F2RL1;THOP1;PLCB2;MYD88"
"80","Cellular senescence","27/185",0.198043862685326,0.730286743652138,0,0,1.22028384801806,1.97596505346741,"H2-T24;H2-T22;ITPR2;PIK3R3;PIK3R2;H2-Q2;PIK3R1;ETS1;FOXO1;CCNB2;MYC;NBN;SMAD2;H2-T10;TGFB3;GADD45A;RRAS2;HIPK2;CCNA2;MAPK11;TRP53;CDK2;VDAC1;KRAS;RAD9B;SLC25A5;PPID"
